ID	adj.P.Val	P.Value	t	B	logFC	NAME	GENE_SYMBOL
61136	0.686	0.336	0.9689955	-5.7184	0.0976969	A_24_P398691	ABHD13
59635	0.686	0.336	0.9689581	-5.71843	0.04770341	A_33_P3362652	OR5H14
38094	0.686	0.336	-0.9689217	-5.71847	-0.18287063	A_23_P85963	OR6Y1
15785	0.687	0.337	-0.9683705	-5.71898	-0.05531826	A_33_P3424491	OR51E1
61652	0.687	0.337	-0.9683344	-5.71901	-0.20366888	A_23_P11843	LRRN2
37239	0.687	0.337	0.9674738	-5.71981	0.11051662	A_23_P101380	B3GNT8
17515	0.687	0.337	-0.967231	-5.72003	-0.06961391	A_33_P3404706	SPN
37152	0.688	0.338	-0.9659086	-5.72126	-0.10005679	A_33_P3271166	OR6C74
54566	0.689	0.339	0.963672	-5.72332	0.05736922	A_23_P148255	MAGEA2B
36771	0.689	0.34	-0.9622101	-5.72467	-0.27217905	A_33_P3370364	PRLHR
51139	0.689	0.34	0.9620598	-5.72481	0.05739351	A_23_P117873	CHRM5
62145	0.69	0.34	0.9609069	-5.72587	0.08385306	A_23_P259797	ACSF3
61232	0.69	0.341	0.9595413	-5.72713	0.10373547	A_23_P408167	GPRASP2
55303	0.691	0.342	-0.9578238	-5.72871	-0.06309333	A_23_P48698	ADAM20
40015	0.691	0.342	0.95658	-5.72985	0.09450521	A_33_P3276703	VGF
12600	0.692	0.343	-0.9561934	-5.7302	-0.0681973	A_23_P258071	RNF113A
29122	0.692	0.343	-0.9554489	-5.73088	-0.07474234	A_23_P205531	RNASE4
57025	0.693	0.344	0.953628	-5.73255	0.06976142	A_23_P306655	AMIGO3
59212	0.693	0.344	0.9534336	-5.73272	0.10982559	A_23_P146885	UTS2R
30849	0.693	0.344	-0.952457	-5.73362	-0.10425792	A_33_P3405509	MAGEB5
29462	0.693	0.345	-0.9517321	-5.73428	-0.06275069	A_33_P3364190	OR2AK2
19048	0.693	0.345	-0.9510208	-5.73493	-0.22074002	A_19_P00322096	TDRG1
50044	0.693	0.345	0.9506746	-5.73524	0.11506584	A_23_P11331	TCEAL8
8286	0.693	0.345	0.9505449	-5.73536	0.06313999	A_23_P106103	AKAP5
13835	0.693	0.345	-0.950452	-5.73544	-0.048017	A_24_P333635	C10orf62
53274	0.694	0.346	0.949375	-5.73642	0.06267896	A_33_P3288832	GPRIN1
32823	0.694	0.346	-0.9487239	-5.73702	-0.12012882	A_23_P30799	HIST1H3F
8115	0.694	0.347	0.9481266	-5.73756	0.0626577	A_23_P106103	AKAP5
12925	0.695	0.347	-0.9476108	-5.73803	-0.06593717	A_23_P116640	OR51B2
1803	0.695	0.347	0.9472222	-5.73838	0.12031511	A_23_P125204	OR10G8
37600	0.695	0.348	0.9461982	-5.73931	0.07982198	A_23_P120170	TIGD1
1909	0.696	0.348	-0.9450201	-5.74038	-0.12947834	A_33_P3220437	TNFAIP8L1
3067	0.696	0.348	-0.9446886	-5.74068	-0.08060579	A_33_P3386364	FANCF
27432	0.696	0.349	-0.9441909	-5.74113	-0.08897582	A_23_P214565	MAS1L
23715	0.696	0.35	0.9423193	-5.74282	0.07484353	A_32_P23010	SDHAF1
35605	0.696	0.35	0.941986	-5.74312	0.07799108	A_23_P92650	SLC25A2
26898	0.697	0.351	-0.9399769	-5.74493	-0.09771591	A_23_P145024	ADRB2
49963	0.699	0.352	0.9372632	-5.74737	0.05383485	A_23_P108221	TSSK6
39429	0.699	0.352	-0.9370524	-5.74756	-0.05809087	A_21_P0000106	MTRNR2L6
31350	0.699	0.352	0.9365753	-5.74799	0.09342443	A_23_P407614	PYDC1
3834	0.699	0.353	0.9364595	-5.7481	0.07427197	A_23_P408913	TTC30B
45620	0.699	0.353	-0.9362452	-5.74829	-0.06286674	A_24_P76879	TSPYL1
18257	0.699	0.353	-0.9352437	-5.74919	-0.106327	A_23_P63096	VHLL
59602	0.699	0.353	0.9352113	-5.74921	0.07070437	A_23_P66844	KRTAP4-7
54377	0.699	0.353	-0.9348514	-5.74954	-0.19287262	A_23_P11697	HMGB4
57973	0.7	0.354	0.933238	-5.75098	0.1707254	A_24_P115932	PTGDR2
4308	0.7	0.354	-0.9327227	-5.75144	-0.06148855	A_23_P134566	OR2A7
590	0.701	0.355	0.9321699	-5.75194	0.17141453	A_33_P3383226	GP9
61610	0.701	0.356	0.9301025	-5.75378	0.1613081	A_23_P118842	KRTAP1-5
56944	0.701	0.356	0.9292526	-5.75454	0.04946565	A_33_P3349751	OR4K5
1013	0.702	0.357	0.9286117	-5.75511	0.0807764	A_23_P83159	KLHL9
17547	0.702	0.357	0.927422	-5.75617	0.07232998	A_23_P42684	FLJ20712
48867	0.704	0.359	0.9244595	-5.7588	0.05154752	A_33_P3348564	OR9G1
9527	0.704	0.36	-0.9224825	-5.76055	-0.05425855	A_23_P10870	DOLK
52954	0.704	0.36	0.9219067	-5.76106	0.05120427	A_23_P11644	SPRR2D
41930	0.705	0.36	-0.9216055	-5.76133	-0.05537582	A_33_P3418527	OR10A6
47316	0.705	0.36	-0.9212825	-5.76161	-0.12062372	A_23_P108265	OR7C2
50789	0.705	0.36	-0.9211328	-5.76174	-0.04314751	A_23_P45361	GLUD2
21930	0.705	0.36	-0.9210859	-5.76178	-0.06341877	A_23_P141960	SERTAD3
33736	0.705	0.36	-0.9210846	-5.76179	-0.0540917	A_23_P390139	TMEM74
40483	0.705	0.361	-0.920334	-5.76245	-0.11597412	A_33_P3334292	PPIAL4G
47152	0.705	0.361	0.9199266	-5.76281	0.05047102	A_33_P3424511	OR51I1
26261	0.706	0.362	-0.9187974	-5.7638	-0.10439127	A_33_P3363949	OR5D13
47212	0.706	0.363	0.9167856	-5.76557	0.05223593	A_33_P3311258	KRTAP19-4
57378	0.706	0.363	0.9167403	-5.76561	0.0580311	A_32_P124245	OLIG3
31171	0.707	0.363	-0.9159779	-5.76628	-0.09315278	A_23_P109184	INSM1
1198	0.707	0.363	-0.9154966	-5.76671	-0.04946034	A_33_P3283420	RBM12B
50087	0.707	0.364	0.9146648	-5.76744	0.05627129	A_33_P3290249	OR2M5
41389	0.707	0.364	0.9144167	-5.76765	0.06597539	A_23_P132341	C22orf46
37045	0.708	0.365	-0.9123759	-5.76944	-0.07850632	A_23_P23502	OR6N1
58732	0.709	0.366	-0.9107507	-5.77086	-0.07619038	A_33_P3229335	HIST3H2BB
42615	0.709	0.366	0.9102211	-5.77133	0.06168192	A_23_P24898	OR51D1
33190	0.709	0.367	0.9092954	-5.77213	0.07487668	A_32_P40288	TMEM200A
1442	0.71	0.367	0.9087783	-5.77258	0.09851162	A_33_P3352767	MC1R
59313	0.711	0.368	0.9065835	-5.7745	0.07448811	A_33_P3414507	OR1I1
46189	0.711	0.368	0.9060889	-5.77493	0.07789655	A_32_P206293	ZNF322
9721	0.711	0.368	-0.9057954	-5.77518	-0.0715728	A_33_P3334877	KRTAP10-4
58925	0.711	0.368	0.9057701	-5.7752	0.0552361	A_33_P3223318	KRTAP8-1
33742	0.711	0.369	0.9054176	-5.77551	0.07561565	A_33_P3227443	C16orf54
58764	0.711	0.369	-0.905281	-5.77563	-0.18091263	A_33_P3376090	OR1J4
46660	0.711	0.369	0.9052333	-5.77567	0.09373851	A_33_P3360216	HIST1H2AI
10757	0.711	0.369	0.9047111	-5.77612	0.15716103	A_24_P159036	RPL36AL
2467	0.711	0.369	0.9045536	-5.77626	0.07295878	A_33_P3343531	OR5M8
2085	0.711	0.369	-0.9043908	-5.7764	-0.22050396	A_23_P15798	KRTAP4-12
16962	0.712	0.37	-0.9037636	-5.77694	-0.32382891	A_33_P3417880	NKAPL
5423	0.712	0.37	-0.9030228	-5.77759	-0.05751344	A_33_P3292588	UBTFL1
50767	0.712	0.371	0.901758	-5.77868	0.07205852	A_33_P3327500	UFSP1
36684	0.713	0.372	-0.899576	-5.78057	-0.07464622	A_23_P47125	OR5P2
14948	0.713	0.372	0.8984761	-5.78152	0.09177641	A_23_P85188	ARMCX5
35852	0.714	0.373	-0.8970386	-5.78275	-0.10340575	A_24_P38276	FZD1
38717	0.714	0.374	-0.8961863	-5.78349	-0.0548445	A_23_P114164	UBQLN2
1295	0.714	0.374	-0.8944477	-5.78498	-0.05599562	A_33_P3356910	TCEAL6
48016	0.715	0.375	0.8940958	-5.78528	0.05079024	A_33_P3337267	NRARP
20346	0.715	0.375	-0.8937738	-5.78556	-0.05111477	A_24_P911676	SOX4
33758	0.715	0.375	0.8935342	-5.78577	0.10719702	A_23_P11331	TCEAL8
43617	0.715	0.375	0.8932626	-5.786	0.05304458	A_33_P3268084	OR51F2
5034	0.715	0.375	-0.8928422	-5.78636	-0.25787586	A_23_P404685	LCE1A
33876	0.715	0.375	-0.8927944	-5.7864	-0.07408814	A_33_P3415032	KCNA3
54631	0.716	0.376	0.8911025	-5.78785	0.04854863	A_24_P277673	HIST1H4G
16432	0.716	0.376	-0.8908912	-5.78803	-0.07412348	A_23_P10518	TFDP3
55778	0.716	0.376	-0.8907381	-5.78816	-0.05438878	A_23_P311585	KRTAP9-9
4103	0.716	0.377	0.8903316	-5.78851	0.06963665	A_33_P3505551	VN1R3
43749	0.716	0.377	0.8902626	-5.78857	0.05768272	A_23_P365725	MRGPRX1
51125	0.716	0.377	0.8896876	-5.78906	0.0492479	A_23_P71757	IFNA6
60353	0.717	0.377	-0.888763	-5.78985	-0.1850955	A_23_P11843	LRRN2
55627	0.717	0.378	0.8879183	-5.79057	0.06189784	A_23_P411947	TEDDM1
40258	0.717	0.378	-0.8877654	-5.7907	-0.09324003	A_23_P11070	GPR174
17793	0.717	0.379	-0.8866309	-5.79166	-0.04889447	A_33_P3281990	OR52E8
36734	0.717	0.379	-0.8866199	-5.79167	-0.09340676	A_23_P145024	ADRB2
2308	0.718	0.38	0.8845299	-5.79345	0.06122341	A_33_P3209806	OR2C3
20631	0.718	0.38	0.8845117	-5.79346	0.09457619	A_33_P3419557	OR5K3
22494	0.719	0.38	-0.8839819	-5.79391	-0.05797223	A_33_P3285456	C1orf68
45643	0.719	0.38	0.8839567	-5.79394	0.05062254	A_33_P3356557	OR5D18
20141	0.719	0.38	-0.8838954	-5.79399	-0.05657657	A_23_P107102	KIF2B
33819	0.719	0.38	-0.8835856	-5.79425	-0.25552012	A_23_P50052	C18orf12
32478	0.719	0.38	-0.8832296	-5.79455	-0.06527025	A_23_P161983	MRGPRX4
44351	0.719	0.381	0.8820687	-5.79554	0.04936906	A_19_P00319398	ERVMER34-1
16609	0.72	0.382	-0.8811759	-5.79629	-0.08616885	A_23_P92520	ANP32C
59253	0.72	0.383	0.8790413	-5.7981	0.0563645	A_33_P3229375	PSMB11
3498	0.721	0.384	0.8773431	-5.79953	0.05264428	A_21_P0013925	LOC388692
19035	0.721	0.384	-0.8770404	-5.79978	-0.05140424	A_33_P3360157	OR5AS1
43211	0.721	0.384	0.8759577	-5.80069	0.05410527	A_23_P54088	OR4K17
44385	0.721	0.384	-0.8758813	-5.80076	-0.21481229	A_24_P76854	KRTAP2-1
17526	0.722	0.386	-0.8733092	-5.80292	-0.06822989	A_23_P92161	ARL14
9865	0.722	0.386	0.8731481	-5.80305	0.05540448	A_23_P50031	OR3A1
56593	0.722	0.386	0.872754	-5.80338	0.08943414	A_23_P211007	NRIP1
2386	0.722	0.386	0.8724002	-5.80368	0.06180931	A_23_P346477	KRTAP4-3
58197	0.726	0.39	0.8649896	-5.80986	0.08064543	A_33_P3343526	OR5M9
19613	0.726	0.391	-0.8641242	-5.81058	-0.05231353	A_23_P378926	ADRA2B
13464	0.726	0.391	-0.8640328	-5.81066	-0.06135188	A_33_P3281641	OR4B1
55713	0.726	0.391	0.8639574	-5.81072	0.05067857	A_23_P130398	CTAGE1
18642	0.726	0.392	-0.8625036	-5.81193	-0.07947871	A_33_P3260426	SPRR2A
40146	0.727	0.392	-0.861829	-5.81248	-0.07021179	A_23_P106505	LCMT2
30894	0.727	0.393	-0.8607605	-5.81337	-0.14751263	A_23_P107454	KRTAP3-1
40894	0.727	0.393	-0.8607536	-5.81337	-0.04183139	A_23_P20172	GPR22
61072	0.727	0.393	0.8603674	-5.81369	0.09975055	A_23_P202737	JRKL
25037	0.729	0.394	-0.8575995	-5.81598	-0.05045163	A_33_P3419551	OR5K1
31434	0.729	0.395	-0.8564307	-5.81694	-0.07529616	A_33_P3311046	OR2M7
50978	0.729	0.395	-0.8558948	-5.81738	-0.12130756	A_33_P3302312	IER5L
37338	0.729	0.395	0.8556702	-5.81756	0.07097487	A_33_P3324909	JUND
34934	0.73	0.396	-0.8550649	-5.81806	-0.06901382	A_33_P3256282	KRTAP10-2
32375	0.73	0.396	-0.8546761	-5.81838	-0.05709951	A_32_P538180	PAQR7
29371	0.73	0.397	-0.8534793	-5.81936	-0.12592391	A_33_P3404123	KRTAP9-7
27852	0.73	0.397	0.8529936	-5.81976	0.07786965	A_24_P225679	IRS1
44797	0.73	0.397	0.8527602	-5.81995	0.07553038	A_23_P120170	TIGD1
6505	0.73	0.397	-0.8526387	-5.82005	-0.09017377	A_33_P3306342	OR52N5
46293	0.73	0.397	0.8522567	-5.82037	0.11308318	A_23_P30307	MED7
36706	0.731	0.398	-0.8516672	-5.82085	-0.25715936	A_19_P00319409	ERVMER34-1
34736	0.731	0.398	0.8508819	-5.82149	0.08737989	A_23_P43150	ZHX1
4249	0.731	0.398	0.8504294	-5.82186	0.15786327	A_33_P3418833	FLRT3
42052	0.731	0.399	-0.8496654	-5.82248	-0.05753395	A_23_P8119	ZBTB9
2076	0.732	0.399	-0.8490203	-5.82301	-0.07170405	A_33_P3225535	OR10K2
52053	0.732	0.399	0.8482674	-5.82362	0.13351001	A_23_P250385	HIST1H1B
18971	0.732	0.4	-0.8481117	-5.82375	-0.05161149	A_33_P3231908	POU3F3
58965	0.733	0.401	0.8450257	-5.82626	0.06559485	A_33_P3352652	OR56A3
41702	0.733	0.401	0.8449721	-5.82631	0.04640683	A_23_P388061	DRD1
17867	0.733	0.401	-0.8447563	-5.82648	-0.0524468	A_23_P91035	TSPYL6
19566	0.734	0.402	0.8439993	-5.8271	0.11464371	A_24_P175187	SAMD9
55723	0.734	0.402	-0.8439018	-5.82717	-0.0525218	A_33_P3363725	OR52N5
40843	0.734	0.402	-0.843087	-5.82783	-0.0679323	A_23_P117873	CHRM5
32282	0.734	0.403	-0.8425106	-5.8283	-0.08647343	A_23_P145024	ADRB2
42383	0.735	0.403	-0.8411515	-5.8294	-0.05877689	A_23_P130281	OR1A2
62266	0.735	0.404	0.8408396	-5.82965	0.07534167	A_23_P126031	OR10J5
58582	0.735	0.404	-0.8405474	-5.82989	-0.05901998	A_33_P3270793	FAM84A
62136	0.735	0.404	-0.8395874	-5.83066	-0.14172725	A_33_P3243069	KIAA0040
38097	0.735	0.405	-0.8390448	-5.8311	-0.07518214	A_32_P385645	OR10J3
53097	0.736	0.405	0.838424	-5.8316	0.04622644	A_33_P3424516	OR51M1
29767	0.736	0.405	-0.8381106	-5.83186	-0.06046235	A_33_P3422394	ANKRD34C
39113	0.736	0.405	0.8380011	-5.83194	0.04134576	A_33_P3391370	OR10AG1
8677	0.737	0.406	-0.8365957	-5.83307	-0.08305686	A_33_P3414127	ZNF260
43208	0.737	0.406	0.835844	-5.83368	0.10256535	A_23_P11331	TCEAL8
499	0.738	0.408	0.8325742	-5.8363	0.06993257	A_23_P31798	NAT2
18530	0.738	0.409	0.8315004	-5.83716	0.0672041	A_23_P355439	HIST1H2AA
32049	0.739	0.41	-0.8297966	-5.83852	-0.05688128	A_23_P376096	TICAM1
28161	0.739	0.41	-0.8291263	-5.83905	-0.0473608	A_23_P64448	OR6A2
26073	0.74	0.411	-0.8266647	-5.84101	-0.06446242	A_33_P3310377	OR2B11
22039	0.74	0.412	-0.8262392	-5.84135	-0.06847882	A_23_P106505	LCMT2
61037	0.741	0.413	-0.8240509	-5.84309	-0.05505812	A_24_P380349	HTR1E
41515	0.741	0.413	0.8239904	-5.84314	0.0579645	A_23_P42963	RNF133
42926	0.742	0.414	0.8227299	-5.84413	0.05162602	A_19_P00315718	FAM200B
31383	0.742	0.414	-0.8215382	-5.84508	-0.10418242	A_23_P153022	KRTAP2-4
58332	0.742	0.415	-0.8206064	-5.84581	-0.08396671	A_23_P145024	ADRB2
18022	0.743	0.416	-0.8192979	-5.84684	-0.05255547	A_23_P108492	MARS2
42384	0.743	0.416	-0.8190386	-5.84705	-0.227074	A_33_P3385656	FNDC9
32087	0.743	0.416	-0.8182908	-5.84764	-0.05825321	A_23_P207537	DUSP14
7890	0.743	0.416	-0.8181844	-5.84772	-0.04790212	A_23_P103276	KTI12
55150	0.744	0.417	0.8170287	-5.84863	0.05056185	A_33_P3349414	ZBTB43
39926	0.744	0.417	-0.8169481	-5.84869	-0.0744179	A_23_P122077	GCNT4
38908	0.744	0.417	-0.8168669	-5.84876	-0.17314444	A_23_P11843	LRRN2
16442	0.744	0.417	-0.81635	-5.84916	-0.04923132	A_23_P10870	DOLK
44563	0.745	0.418	-0.8157528	-5.84963	-0.03625529	A_23_P140362	VRTN
16709	0.745	0.418	0.8157268	-5.84965	0.04641179	A_23_P114445	MAGEE1
37090	0.745	0.418	-0.815075	-5.85016	-0.07591406	A_32_P11096	ZCCHC13
498	0.745	0.418	0.8146234	-5.85052	0.08309982	A_24_P79617	KIAA0040
57913	0.745	0.419	-0.8135236	-5.85138	-0.05039947	A_33_P3260782	RAG2
40852	0.745	0.42	-0.8123321	-5.85231	-0.16642852	A_23_P11697	HMGB4
55987	0.745	0.42	0.8122167	-5.8524	0.04306861	A_33_P3249046	CLDN2
56152	0.746	0.42	0.8119965	-5.85257	0.04096085	A_33_P3410604	FAM47A
15985	0.746	0.421	0.8103838	-5.85383	0.06204273	A_23_P72840	DPM3
34237	0.746	0.421	-0.8099311	-5.85418	-0.06282465	A_32_P207117	TSPYL6
42554	0.746	0.421	-0.8096651	-5.85439	-0.07226963	A_33_P3229122	HIST1H2BF
61215	0.746	0.421	0.8095666	-5.85447	0.06638133	A_23_P93295	OR12D2
48190	0.747	0.422	0.8087262	-5.85512	0.09394764	A_33_P3389018	OR4F15
33576	0.747	0.422	0.808182	-5.85554	0.07497202	A_24_P221198	MBLAC1
506	0.747	0.422	0.807333	-5.8562	0.06282554	A_33_P3367301	GJD3
55745	0.748	0.423	0.8056335	-5.85752	0.04830397	A_23_P72989	CCR4
10783	0.748	0.424	0.8051461	-5.8579	0.06964162	A_24_P84898	FEN1
419	0.748	0.425	-0.8031466	-5.85945	-0.04720624	A_21_P0003137	MTRNR2L2
45333	0.749	0.426	0.8011329	-5.861	0.12940239	A_33_P3376140	KCNJ15
27057	0.75	0.428	0.7980299	-5.86339	0.11222789	A_23_P23966	ZNF488
37216	0.751	0.428	-0.797253	-5.86398	-0.06096688	A_23_P374559	ZNRF4
54253	0.751	0.429	0.7963384	-5.86469	0.06153889	A_33_P3351735	CCDC87
22371	0.751	0.429	-0.7956834	-5.86519	-0.04818941	A_23_P122532	C6orf47
26807	0.751	0.43	0.7948872	-5.8658	0.07200849	A_23_P120170	TIGD1
425	0.752	0.43	0.7943561	-5.8662	0.0807118	A_23_P120103	KCNS3
38624	0.752	0.431	0.7918555	-5.86811	0.06133882	A_24_P201879	UTP14C
61936	0.753	0.432	-0.7910782	-5.8687	-0.07994792	A_23_P69840	SLC35A4
53817	0.753	0.432	-0.7906409	-5.86904	-0.04133925	A_23_P427136	TSSK1B
55165	0.753	0.432	0.7906237	-5.86905	0.04896099	A_32_P105381	FAM47B
19218	0.753	0.432	-0.7901044	-5.86944	-0.05993586	A_33_P3250895	PSMB11
10236	0.753	0.432	-0.7900426	-5.86949	-0.15783911	A_23_P11697	HMGB4
5351	0.753	0.434	-0.7873311	-5.87155	-0.03782285	A_23_P106080	RNASE7
16043	0.754	0.434	-0.7867529	-5.87199	-0.05729771	A_21_P0000101	MTRNR2L2
54652	0.754	0.435	0.7863891	-5.87226	0.04725667	A_23_P109964	CCDC54
54188	0.754	0.435	0.7861996	-5.87241	0.07724332	A_24_P336474	NHLH1
10720	0.754	0.435	-0.7854677	-5.87296	-0.04844587	A_33_P3329592	BLOC1S3
7142	0.754	0.435	0.7853556	-5.87305	0.04316259	A_23_P121851	PCDHB15
18863	0.754	0.435	-0.7848023	-5.87346	-0.05487496	A_23_P103276	KTI12
38644	0.755	0.437	-0.7830192	-5.87481	-0.05484288	A_23_P110052	FOXL2
16720	0.755	0.437	0.7829679	-5.87485	0.04448062	A_33_P3210146	PRR9
43414	0.755	0.437	-0.782457	-5.87523	-0.06800842	A_33_P3213962	OR13A1
42009	0.755	0.437	0.7820426	-5.87554	0.03715823	A_24_P88696	SCG2
10043	0.755	0.438	0.7811484	-5.87622	0.04731756	A_23_P70547	HSPA1L
28748	0.756	0.438	-0.780916	-5.87639	-0.20397459	A_33_P3311267	KRTAP19-2
35900	0.756	0.438	-0.7808849	-5.87642	-0.05149645	A_32_P3476	RPRML
11259	0.756	0.438	0.7806544	-5.87659	0.06262513	A_24_P627984	EPM2AIP1
24586	0.757	0.439	-0.7788926	-5.87791	-0.06857359	A_33_P3351641	FOXR2
15373	0.757	0.441	-0.7756128	-5.88037	-0.04782477	A_33_P3268089	OR51I2
32689	0.758	0.442	0.7731755	-5.88218	0.05539201	A_23_P148829	ACTRT2
55229	0.758	0.442	-0.7730907	-5.88225	-0.05280679	A_23_P103276	KTI12
61069	0.758	0.442	0.7728838	-5.8824	0.09330093	A_23_P107102	KIF2B
55139	0.758	0.443	0.7724462	-5.88273	0.0608909	A_33_P3284662	EID2
58810	0.758	0.443	-0.7720519	-5.88302	-0.08762537	A_23_P61524	CCDC71
45421	0.759	0.443	0.7717331	-5.88326	0.04497626	A_23_P130547	OR7D4
23085	0.759	0.443	0.7716919	-5.88329	0.09147564	A_24_P942921	UBXN10
39033	0.759	0.444	0.7709045	-5.88387	0.05578687	A_23_P122077	GCNT4
57031	0.759	0.444	0.7707821	-5.88396	0.05550542	A_23_P205428	FOXG1
54424	0.759	0.444	0.770472	-5.88419	0.04835991	A_23_P107963	FUT1
4317	0.759	0.445	-0.7690402	-5.88525	-0.11941392	A_19_P00320259	ERVMER34-1
29672	0.76	0.445	-0.7678424	-5.88614	-0.1549388	A_23_P11697	HMGB4
37748	0.76	0.446	0.7667439	-5.88695	0.08670799	A_23_P204277	H2AFJ
13344	0.762	0.448	-0.7627749	-5.88987	-0.05868559	A_32_P827528	S1PR2
30396	0.762	0.448	-0.7627294	-5.88991	-0.05031036	A_33_P3383246	OR52R1
1300	0.763	0.45	0.7604841	-5.89155	0.06074801	A_33_P3240053	UFSP1
15121	0.763	0.45	0.760211	-5.89175	0.06593851	A_23_P59613	FZD9
25190	0.763	0.451	-0.7589882	-5.89265	-0.05060831	A_23_P140342	FSCB
61639	0.763	0.451	0.7588521	-5.89275	0.05849533	A_33_P3213982	OR13J1
12234	0.763	0.451	0.7588326	-5.89276	0.04969684	A_23_P109184	INSM1
6084	0.763	0.451	-0.7581945	-5.89323	-0.04225444	A_33_P3266489	OR13H1
21777	0.763	0.451	-0.7580719	-5.89332	-0.0493405	A_23_P108492	MARS2
23595	0.764	0.453	-0.7550436	-5.89553	-0.16764788	A_23_P11843	LRRN2
23267	0.766	0.455	0.7511059	-5.89838	0.04748835	A_33_P3359483	OR5AC2
33324	0.766	0.456	-0.7499701	-5.8992	-0.08655208	A_23_P136870	MAGEA6
53049	0.766	0.456	0.7499594	-5.89921	0.04369204	A_23_P12147	C1orf74
858	0.766	0.456	0.7496887	-5.89941	0.05421557	A_21_P0010562	LOC388692
23419	0.766	0.457	-0.7490549	-5.89986	-0.05296922	A_24_P403459	IFNA4
37078	0.767	0.457	-0.7483548	-5.90037	-0.13891561	A_23_P131534	GPR45
3946	0.767	0.457	-0.7480714	-5.90057	-0.08419716	A_24_P217834	HIST1H3D
13986	0.767	0.457	0.747879	-5.90071	0.06305089	A_23_P1083	GJA4
35448	0.767	0.458	0.7470327	-5.90132	0.07070941	A_32_P221799	HIST1H2AM
20915	0.767	0.458	-0.7467927	-5.90149	-0.05564827	A_33_P3393331	MFSD6L
29223	0.767	0.458	0.7466997	-5.90156	0.06581969	A_33_P3354394	KRTAP12-4
19811	0.767	0.458	0.7465352	-5.90168	0.0522747	A_23_P51291	PARS2
788	0.768	0.459	0.7456933	-5.90228	0.05929148	A_33_P3323323	ZNF497
17687	0.768	0.459	-0.7455144	-5.90241	-0.0388436	A_23_P108564	B3GALT1
7000	0.768	0.459	0.7454282	-5.90247	0.08060836	A_24_P348845	KRTAP15-1
17563	0.768	0.46	-0.7438389	-5.90361	-0.04915466	A_33_P3330881	OR6C75
39386	0.768	0.46	-0.7438169	-5.90363	-0.04468938	A_23_P133739	HUS1B
47067	0.769	0.461	-0.7415925	-5.90522	-0.15736837	A_23_P11843	LRRN2
15244	0.77	0.462	-0.7406319	-5.90591	-0.05150671	A_23_P95536	ADAM29
40549	0.77	0.462	0.7404224	-5.90606	0.04797086	A_23_P111188	ZBTB22
43438	0.77	0.462	-0.7401998	-5.90622	-0.15162488	A_23_P11697	HMGB4
45053	0.77	0.462	-0.7395785	-5.90666	-0.05058613	A_23_P22660	CYSLTR1
17768	0.77	0.462	0.7393156	-5.90685	0.03793813	A_23_P73571	MUM1L1
39061	0.771	0.463	0.7380281	-5.90776	0.06834726	A_23_P120170	TIGD1
24465	0.771	0.463	-0.7378642	-5.90788	-0.05764852	A_23_P11256	MAGEE2
26070	0.771	0.464	-0.7372232	-5.90834	-0.11135606	A_23_P107454	KRTAP3-1
45523	0.772	0.465	0.735011	-5.9099	0.05507228	A_33_P3315223	HNRNPA0
27398	0.772	0.465	-0.7342711	-5.91043	-0.06664528	A_33_P3233219	NPBWR1
34245	0.772	0.466	0.7340335	-5.9106	0.08912676	A_23_P165788	PHOSPHO2
416	0.772	0.466	0.7338308	-5.91074	0.05875627	A_33_P3225106	SLITRK2
58285	0.772	0.466	0.7335909	-5.91091	0.04359002	A_33_P3381067	OR10Q1
38203	0.773	0.467	-0.732462	-5.91171	-0.03469463	A_23_P128023	OR51B4
53748	0.773	0.467	-0.7319523	-5.91207	-0.14290953	A_23_P25194	HRK
8389	0.773	0.467	-0.7315614	-5.91234	-0.04699645	A_24_P940897	OR2H1
61507	0.773	0.467	0.7315366	-5.91236	0.04811479	A_21_P0003321	ADAM29
61279	0.773	0.467	-0.7315271	-5.91237	-0.04025511	A_23_P413585	FOXD2
33057	0.773	0.468	-0.7308564	-5.91284	-0.0676836	A_24_P472455	ARF6
47522	0.774	0.468	-0.7298592	-5.91354	-0.10125338	A_33_P3263423	TLR5
47121	0.774	0.468	0.7294654	-5.91382	0.03780523	A_33_P3317928	KRTAP20-3
9307	0.774	0.469	-0.7291733	-5.91402	-0.04547675	A_23_P8716	OR2F1
21634	0.775	0.47	-0.7264601	-5.91593	-0.04283686	A_33_P3334348	LRRC10B
9103	0.775	0.47	0.7263863	-5.91598	0.04108307	A_23_P114445	MAGEE1
55840	0.776	0.472	-0.7238235	-5.91777	-0.05004212	A_23_P204947	GJB2
37778	0.776	0.472	0.7237213	-5.91784	0.06537477	A_33_P3209030	ZNF623
32643	0.776	0.472	-0.7228534	-5.91845	-0.05055722	A_33_P3280631	OR52E6
12749	0.777	0.473	-0.7220169	-5.91903	-0.04008966	A_33_P3344454	OR4F6
60316	0.777	0.474	0.7206545	-5.91998	0.04064619	A_33_P3327290	DCAF4L1
56900	0.778	0.475	-0.7185013	-5.92147	-0.0704	A_33_P3293768	KRTAP10-6
16587	0.778	0.475	0.717964	-5.92184	0.05264	A_23_P351138	CLDN9
50521	0.78	0.477	0.714792	-5.92403	0.03453948	A_23_P120694	KCNE2
24028	0.78	0.477	-0.7147024	-5.9241	-0.06498131	A_33_P3386414	DCAF4L2
