Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Kidney - Cortex Male 60-69 Up	1/100	0.9999674121603924	0.9999674121603924	0	0	0.09162474951948636	2.985901293726047E-6	OR2T10
Liver Female 60-69 Up	1/100	0.9999674121603924	0.9999674121603924	0	0	0.09162474951948636	2.985901293726047E-6	CPN2
Kidney - Cortex Female 50-59 Up	1/100	0.9999674121603924	0.9999674121603924	0	0	0.09162474951948636	2.985901293726047E-6	OR4F29
Kidney - Cortex Male 50-59 Up	1/100	0.9999674121603924	0.9999674121603924	0	0	0.09162474951948636	2.985901293726047E-6	OR2T10
Small Intestine - Terminal Ileum Female 30-39 Up	1/100	0.9999674121603924	0.9999674121603924	0	0	0.09162474951948636	2.985901293726047E-6	GPR152
Liver Male 40-49 Up	1/100	0.9999674121603924	0.9999674121603924	0	0	0.09162474951948636	2.985901293726047E-6	CPN2
Small Intestine - Terminal Ileum Male 40-49 Up	1/100	0.9999674121603924	0.9999674121603924	0	0	0.09162474951948636	2.985901293726047E-6	CHST5
Kidney - Cortex Male 40-49 Up	1/100	0.9999674121603924	0.9999674121603924	0	0	0.09162474951948636	2.985901293726047E-6	RNF183
Liver Male 70-79 Up	1/100	0.9999674121603924	0.9999674121603924	0	0	0.09162474951948636	2.985901293726047E-6	ELFN1
Muscle - Skeletal Female 70-79 Up	1/100	0.9999674121603924	0.9999674121603924	0	0	0.09162474951948636	2.985901293726047E-6	LRRC30
Cells - Cultured Fibroblasts Female 70-79 Up	1/100	0.9999674121603924	0.9999674121603924	0	0	0.09162474951948636	2.985901293726047E-6	TRNP1
Liver Female 20-29 Up	1/100	0.9999674121603924	0.9999674121603924	0	0	0.09162474951948636	2.985901293726047E-6	NAT2
Liver Female 30-39 Up	1/100	0.9999674121603924	0.9999674121603924	0	0	0.09162474951948636	2.985901293726047E-6	NAT2
