Name	Gene	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Colon_Transverse_Mixed_Cell	Colon_Transverse_Mucosa	Colon_Transverse_Muscularis	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Liver_Hepatocyte	Liver_Mixed_Cell	Liver_Portal_Tract	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pancreas_Acini	Pancreas_Islets	Pancreas_Mixed_Cell	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate	Small_Intestine_Terminal_Ileum_Mixed_Cell	Spleen	Stomach	Stomach_Mixed_Cell	Stomach_Mucosa	Stomach_Muscularis	Testis	Thyroid	Uterus	Vagina	Whole_Blood	seg
ENSG00000164002.12	EXO5	4.80378	3.56078	3.84358	3.95134	4.51269	3.41578	5.02002	1.24211	1.54678	2.21641	7.73948	7.27616	2.47343	2.47375	1.3393	1.86223	2.51739	1.87519	1.94691	1.22394	4.82643	7.06337	9.02663	5.83678	7.62507	4.85756	4.55894	4.6636	4.53849	5.76725	4.17636	3.72569	4.34508	6.57035	1.55441	1.18236	1.96949	3.21647	2.39052	2.72966	3.51789	6.92342	4.80536	4.33375	1.31528	4.28653	4.72777	1.77049	2.17326	3.33954	1.73103	4.14822	5.25779	3.7716	3.69092	5.57735	13.8874	7.86678	8.3079	3.07156	2.96348	2.09599	3.86831	5.61053	4.9001	7.06028	4.66407	1.63102	Seg
ENSG00000179862.7	CITED4	10.8367	14.0609	19.0949	35.415	16.6401	15.0772	14.7361	5.20381	6.90986	7.08091	11.6348	12.3565	11.3906	10.0183	4.59236	12.9674	9.02267	5.93697	7.33814	7.09794	30.7533	3.61703	0.241083	31.8123	20.5179	47.694	14.3253	11.4874	2.04736	51.7136	13.7948	33.9757	12.0474	29.9266	13.1284	13.9116	14.4233	17.245	23.6573	18.5858	17.7775	39.3019	18.4714	49.3227	17.1553	7.85366	20.7584	28.699	27.8436	13.2509	37.8826	9.01721	30.599	65.5829	80.3778	5.66256	9.29398	10.9434	48.2545	16.6774	19.4525	22.4653	28.6755	57.3335	15.5247	30.7346	31.8102	8.34766	Seg
ENSG00000179178.11	TMEM125	0.145947	0.297381	0.64005	0.136911	0.199695	0.086394	1.25162	9.81062	2.96258	9.53793	2.14369	2.88302	5.19449	5.45884	17.4974	7.88402	5.2854	15.2686	75.3137	21.293	4.94094	0.0362155	0.079774	4.57071	0.461386	0.153056	19.7666	37.8895	38.6684	3.32479	0.095945	12.8013	0.079088	3.96339	0.605175	0.074866	10.4041	19.4645	0.490548	0.14609	0.372671	17.6379	91.7967	35.6269	0.0273955	0.81499	2.22324	48.6574	61.2355	34.6256	54.8726	53.5751	29.3236	15.0585	18.2297	16.6761	1.03904	23.4546	0.400339	28.5206	37.9039	38.5103	0.120651	3.29306	83.3401	0.146673	4.88334	0.06122	Seg
ENSG00000186603.7	HPDL	0.650176	0.504405	0.337639	0.292805	0.549215	0.315052	0.562749	1.58704	1.54372	2.51934	8.46337	7.75546	1.70478	1.50406	1.19324	1.73122	1.64398	1.54253	1.14593	1.63447	0.759424	4.56509	13.9795	1.5794	1.62584	0.385447	4.26207	8.7114	8.99233	1.11961	0.401648	2.98643	0.372404	1.03936	0.285476	0.11654	0.223801	0.800293	0.077391	0.071524	0.154974	0.898764	0.504756	1.17109	0.667192	4.21773	1.114	0.194179	0.251303	0.386566	0.187282	0.595797	1.07257	1.1478	1.20621	3.21367	5.68926	6.12352	2.40938	1.59217	3.86116	4.45697	0.448885	0.797433	1.22628	0.912612	1.74038	0.24885	Seg
ENSG00000186790.6	FOXE3	0.095482	0.045512	0.033648	0.0971925	0.0663355	0.073853	0.043862	0.087132	0.118927	0.254239	0.708804	0.660977	0.208039	0.187368	0.168546	0.113308	0.117214	0.628882	0.095853	0.057726	0.0676515	0.054305	0	0.053111	0.046646	0.055935	0.141618	0.202524	0.311312	0.084201	0.076616	0	0.075381	0.048897	0	0	0.22405	0	0.0271505	0	0	0.208375	0.051357	0.039992	0.0408455	1.3884	0	0	0	0.033719	0	0.082378	0.0629935	0.096921	0.124537	0.03565	0.066131	0.065414	0.051874	0	0	0	0.045873	2.4265	0	0.046126	0.0539845	0	Seg
ENSG00000186564.6	FOXD2	0.769314	0.207665	1.29278	9.36641	3.01066	5.53004	0.685013	0.058153	0.101885	0.082074	0.048001	0.0981035	0.134172	0.07621	0.081779	0.176031	0.064547	0.088443	0.130924	0.112802	0.545469	0.669105	0.092735	1.2365	4.58808	0.290827	9.43114	15.526	15.4653	0.780097	0.439919	0.11818	0.370498	0.836846	0.095724	0.0592455	2.96863	1.75391	0.468926	0.442324	0.263009	0.758428	0.67522	0.564297	0.166972	25.9463	0.189822	0.074433	0.084491	0.144604	0.125091	2.00477	3.97384	0.45346	0.589256	0.739874	0.809684	1.05437	1.64456	0.278538	0.244622	0.221435	0.205604	1.63437	0.617115	0.695585	0.782241	0.17805	Seg
ENSG00000198841.4	KTI12	12.6412	12.1809	17.3027	14.7462	13.6876	11.903	11.4456	4.35052	5.58359	5.32372	12.6525	12.3864	7.48124	8.13958	4.6429	7.39712	6.92855	4.73931	4.38563	4.46422	12.2589	27.9114	42.4122	9.14295	12.812	11.5147	11.143	14.2503	11.8377	15.0819	13.6532	9.80052	13.4612	15.5036	3.48683	3.7162	5.16055	7.5914	5.3041	7.35359	9.17632	19.3592	9.96608	7.03338	3.70629	10.8872	19.243	5.26105	6.08071	13.239	6.5426	14.7597	9.53763	9.75652	8.98687	14.5718	30.3479	19.398	18.1868	10.2876	13.4813	9.99783	17.7931	19.5874	10.5382	14.4513	8.27932	4.13014	Seg
ENSG00000162396.6	PARS2	2.49378	2.16526	4.7309	2.88532	3.26513	2.78337	4.59686	1.57097	1.83307	2.34302	3.32184	3.55503	2.63996	2.48576	1.55886	1.93201	2.58723	2.11085	1.83272	1.64365	2.82586	6.6227	9.44002	4.27037	6.14988	4.05518	4.84595	6.04357	5.46963	4.03237	4.16376	4.17388	4.30462	5.5406	1.5174	2.0582	2.51296	4.43874	2.46224	2.8223	3.14515	3.29813	2.16226	3.44513	2.65441	5.16681	5.61323	1.61723	1.67883	2.72231	1.69297	4.32703	4.85916	3.88437	4.86117	3.5146	3.56101	3.75571	3.25741	3.51616	3.62317	3.49587	3.24654	12.1784	4.0091	6.45493	4.23027	0.535361	Seg
ENSG00000184292.7	TACSTD2	8.15437	2.92156	1.24051	7.83666	5.13399	6.65294	102.134	0.255304	0.174177	0.362189	0.231343	0.512557	0.42267	0.30813	0.409394	0.342652	0.306052	0.390015	0.516191	0.460878	132.72	3.53077	0.443083	501.437	7.43764	1.66925	1.69345	1.10774	0.643444	0.880602	2.59261	1828.16	2.77136	15.1915	0.670476	0.283305	74.3375	331.971	1.84563	0.334305	1.21143	300.091	158.821	857.777	0.613901	14.9178	2.50724	60.9366	36.7186	9.43252	42.186	2.62309	205.841	930.88	902.434	2.71093	1.32083	2.99536	1.84313	12.9775	13.5541	12.5128	1.56708	1.26332	10.7269	6.16322	882.516	2.04726	Seg
ENSG00000177606.8	JUN	451.392	516.893	64.4063	279.576	220.239	255.708	245.1	49.8932	51.8449	40.195	95.2086	86.5864	57.9061	61.3291	52.8526	49.7938	32.6313	33.2318	70.6655	52.707	434.125	137.235	29.2028	382.919	259.084	191.285	158.285	102.849	71.5277	206.839	143.629	113.559	128.45	553.226	122.875	53.7244	73.02	101.653	80.0064	15.4207	19.7445	74.5339	335.033	197.597	83.0582	393.39	370.157	99.3083	72.1127	24.9904	65.7722	106.087	168.975	381.08	290.993	107.329	64.1538	78.2812	53.4732	227.489	221.076	142.895	482.265	42.5215	213.425	296.892	302.304	37.2451	Seg
ENSG00000187140.6	FOXD3	0.239561	0.206273	0.126993	0.152177	1.1855	0.33671	1.16235	0	0	0	0	0	0	0	0.014915	0	0	0	0.0655985	0	0.229171	0	0.028544	1.11945	1.52099	6.1321	1.79148	0.997817	0.196301	2.68838	3.58564	0.390919	3.93983	0.777234	0.782823	0.177464	0.056604	0.057262	0.0509285	0	0	0.756472	0.0331985	0.448041	0.190818	45.0416	0.200952	0.0622935	0.025603	0.031724	0.0666495	0.07092	1.67562	0.695241	0.666292	0.628261	0.088977	0.467405	0	0.476683	0.472708	0.077479	2.31182	2.45904	0.271517	0.273814	1.44787	0	Seg
ENSG00000162595.8	DIRAS3	1.09684	1.78481	12.2706	5.62523	3.57457	3.38773	4.77887	7.32525	5.12212	7.02069	0.560227	0.61925	2.68461	3.84196	2.61677	110.528	55.3941	5.3884	2.41084	2.44736	3.28039	4.88921	0.039916	6.33768	6.96185	5.07195	2.03351	1.27964	1.01741	5.13189	7.4806	1.88887	5.46452	5.11902	2.60558	3.19886	3.32776	2.68691	2.02101	1.2481	1.41786	7.2962	3.37604	2.70095	0.554497	4.47102	62.0949	8.50524	7.34034	31.2221	10.0087	75.416	4.44938	2.50726	1.63131	1.43916	0.64418	1.30485	2.69197	3.03463	2.83023	1.51331	6.69848	1.40877	3.31112	3.9754	8.03069	0.037947	Seg
ENSG00000213516.10	RBMXL1	11.1207	10.9986	5.8685	17.16	14.196	15.2635	12.0835	6.97463	6.80354	5.83814	9.29379	7.46925	6.33028	8.13747	6.50337	7.45544	6.29789	5.55682	10.4771	7.6045	11.2973	13.1976	12.6322	10.9823	14.2456	9.53785	7.33437	6.60854	4.22782	9.24457	10.633	13.4974	10.8271	15.7501	4.40629	3.54419	3.76563	5.5791	5.54728	7.2536	8.20885	17.2636	11.9651	7.96863	2.94614	19.0713	16.8339	3.40142	3.4181	3.39475	3.41091	6.55883	11.0588	9.81334	9.44896	8.18682	10.4354	8.25527	8.55105	6.82519	7.13241	3.94061	15.5141	13.0542	10.9074	15.66	11.6197	3.50639	Seg
ENSG00000171492.14	LRRC8D	5.25411	5.20333	27.3137	3.63416	5.36925	2.82696	6.20396	9.84908	8.17624	12.2426	12.1913	9.90797	9.96606	12.7814	16.4462	14.2431	10.558	12.1774	42.1702	15.9002	6.86483	19.6904	21.4311	4.09845	6.39269	6.6593	8.70649	16.3734	15.9232	4.79509	4.35376	6.29578	4.35717	4.8909	3.14751	2.06307	7.46768	9.83512	7.36173	8.96827	9.41549	8.72523	7.07052	13.6061	4.05737	13.101	4.90926	4.76425	4.43117	15.6258	4.57574	19.2142	4.45448	5.10322	6.15602	18.3933	28.008	22.4157	15.7141	5.63512	5.92815	5.09468	2.69672	10.571	14.2716	8.60487	4.18394	6.49713	Seg
ENSG00000230667.7	SETSIP	0.119554	0.108413	0.099793	0.111872	0.109729	0.145329	0.110463	0.113037	0.176172	0.150055	0.188195	0.172141	0.225745	0.337763	0.098129	0.091874	0.157344	0.126399	0.121244	0.103114	0.108736	0.359221	0.664747	0.076466	0.11225	0.107954	0.095745	0.092383	0.086548	0.090709	0.113451	0.134085	0.108696	0.152976	0.057886	0.03861	0.055169	0.049626	0	0	0	0	0.159048	0.124086	0.0940505	0.141313	0.183959	0.0529845	0	0.072604	0.0684275	0.10398	0.0717795	0.121942	0.122524	0.104402	0.106051	0.040251	0.106722	0.08769	0.063279	0.028741	0.039672	0.504439	0.133462	0.182139	0.146318	0.042585	Seg
ENSG00000181656.7	GPR88	0.546394	0.418011	0.213518	0.32536	1.13368	1.11538	0.136349	2.02997	3.19278	80.1864	0.060208	0.052227	2.69678	3.73332	1.21748	1.82954	52.3858	76.1187	0.377877	0.391295	0.815174	0.0190285	0	0.0833365	0.098594	1.66331	0.532974	0.216521	0.036851	0.919816	2.07905	0.06203	2.2645	0.19013	0.20496	0.093533	0.147301	0.193621	2.07775	3.01288	2.71461	1.07121	0.144118	0.347727	0.125153	1.38213	3.04531	0.043466	0.031042	0.02005	0.0416885	0.449395	0.153248	0.047808	0.074289	0.403102	0.111763	0.304078	5.17945	0.151482	0.112738	0.013772	0.725832	0.30618	0.29818	0.230192	0.0834255	0.049916	Seg
ENSG00000170989.10	S1PR1	117.662	86.9486	11.3702	16.7318	34.1097	26.739	21.7745	28.3975	27.3874	32.0859	15.9266	27.9952	26.821	23.1932	17.2702	18.886	32.4651	26.1783	12.6498	27.5154	87.8923	20.0003	27.8618	12.4922	21.312	18.3904	13.1609	7.41086	2.92698	6.83654	24.7118	7.25798	24.7201	23.9447	24.3889	21.8215	7.64984	12.4671	4.2919	3.97836	6.05967	17.913	91.1076	14.6052	12.2073	45.9114	7.16942	3.64354	1.87306	4.60647	3.67875	8.16828	13.4105	10.7503	16.6261	21.4717	24.3596	18.3324	44.9662	12.2655	9.35382	5.37403	9.76688	3.12376	45.0499	32.4994	17.2992	9.18561	Seg
ENSG00000198890.9	PRMT6	4.1568	5.3452	9.89864	4.37662	5.54113	3.5193	7.39062	4.08114	4.82614	3.85717	8.28978	7.50035	4.15627	5.73747	4.1462	7.06282	5.13965	3.18484	6.94271	4.48789	5.23387	16.1756	18.0143	7.13998	10.6361	6.23156	6.10356	6.42651	5.01119	5.81888	5.41558	6.50131	5.40403	8.47908	1.59916	1.34566	5.3508	7.74495	2.89071	2.5234	3.43003	9.65309	4.64607	5.15942	0.743281	7.56065	8.33985	4.69991	4.11886	9.76439	4.47985	10.8587	8.32186	5.30908	4.83196	6.9169	12.1645	7.57875	7.57904	5.38858	5.50622	4.24762	5.04565	9.07218	7.74082	8.50903	6.71871	0.937525	Seg
ENSG00000181754.7	AMIGO1	4.51323	4.83809	16.821	10.1895	9.3183	8.16321	8.71922	10.3105	17.8527	13.4988	43.009	44.8332	27.2361	29.3274	9.93572	15.2425	16.9581	11.73	4.3375	7.6195	5.3626	1.0387	0.509514	5.53376	9.59954	13.4922	5.78336	4.82708	3.11153	10.6133	11.4392	2.57964	12.152	10.0786	5.47753	5.96612	3.26948	6.91408	1.98253	2.37774	2.27576	4.7098	6.51279	7.15666	9.9994	15.4773	13.3166	3.92279	3.48687	13.9051	4.18734	15.0751	9.86055	3.99267	3.64234	6.35812	6.6181	5.48502	4.92871	5.69942	5.78618	4.38716	10.6974	6.06001	10.0947	11.756	5.45604	1.26602	Seg
ENSG00000156097.13	GPR61	0.150302	0.064762	0.203318	0.230145	0.202066	0.222871	0.207191	1.05759	2.06798	1.61651	4.98348	6.21939	4.68356	4.37116	1.31551	2.36772	2.5847	1.36941	1.08817	0.922391	0.15619	0.107391	0.221153	0.167145	0.254347	0.185325	0.166454	0.172798	0.181951	0.158015	0.141604	0.126887	0.127815	0.302295	0.122201	0.0667205	0.0954955	0.433773	0.093083	0.108845	0.069751	0.113149	0.144079	0.146122	0.131526	0.587551	0.219632	0.0646845	0.101726	0.559511	0.081448	7.91157	0.290251	0.260581	0.293016	0.25043	0.652592	0.332138	0.278411	0.150184	0.1417	0.160305	0.138398	2.30479	1.62047	0.240264	0.20042	0.1112	Seg
ENSG00000186150.5	UBL4B	0.380811	0.271754	0.045048	0.116274	0.119152	0.177351	0.166853	0.228836	0.291887	0.304883	0.503392	0.60212	0.405937	0.35729	0.255897	0.261289	0.25895	0.273834	0.05691	0.084415	0.766422	0.0916205	0	0.210136	0.363299	0.082323	0.05514	0.0539565	0	0.158937	0.134991	0.048656	0.112226	0.863602	0.036087	0	0.023048	0.060876	0	0	0	0.108711	0.098361	0.564647	0.0672865	0.494655	0.190144	0.016757	0.020216	0.039611	0	2.03456	0.213671	0.469332	0.251926	0.074361	0.041962	0	0.067891	0.056057	0.019166	0	0.112365	274.006	0.122264	0.671828	0.192077	0	Seg
ENSG00000143105.7	KCNA10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15729	0	0	0.0379785	0	0	0	0	0	0	0	0	0	0	0	0	0.0439	0.028114	0.075578	0.058859	0	0.631377	0	0	0	0	Seg
ENSG00000177272.9	KCNA3	0.35067	0.645596	0.098914	0.267464	0.418261	0.083464	0.381626	0.264106	0.504011	0.441478	1.12746	1.38013	0.785187	0.806175	0.256204	1.31783	1.17369	0.251305	0.361382	0.216332	0.285935	0.057681	8.63547	0.689351	0.594365	0.207467	0.847355	0.929576	0.952803	0.210434	0.169761	0.227984	0.171298	0.548764	0.211833	0.0446855	0.1402	0.176175	0.176169	0.045713	0.170496	2.71721	4.40818	1.2763	0.022701	0.209325	0.5149	0.103792	0.0267	2.61615	0.104465	0.8483	0.311486	0.171106	0.120739	2.26892	9.65674	3.72137	4.50118	0.426046	0.373732	0.333551	0.20322	0.970636	0.913082	0.37832	0.503182	2.73486	Seg
ENSG00000177551.5	NHLH2	0.0056415	0	0	0.0156715	0.013453	0.01356	0.005411	0.769475	0.357253	0.388849	8.0209	7.33846	0.344212	0.477679	1.35129	2.86487	0.205763	0.396954	2.07489	1.62223	0.008644	0.0169165	0.011772	0.817459	0.00952	0.016997	0.017621	0.0138905	0.018375	0.01975	0.009629	2.07194	0.00891	0	0.003477	0	0.0025225	0.005785	0	0	0	0.0048215	0.0490255	0.197259	0.0234475	0.0202175	0	0.00753	0.007187	0.241192	0.010938	0.183759	0.149512	1.0077	0.8202	0.022162	0	0.024932	0	0.028761	0.022119	0.01592	0.0162235	0.569744	0.0094975	0.005428	0.694134	0	Seg
ENSG00000134249.7	ADAM30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0077375	0	0	0	0	0	42.0103	0	0	0	0	Seg
ENSG00000263353.4	PPIAL4A	0	0	0	0	0	0	0	0	0	0	0.147604	0.122902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049658	0	0.048992	0	0	0	0	0	0	0	0	0	0	0	0.0478395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.245314	0.0500755	0	0	0	0	0	0	0	0	0	0	Seg
ENSG00000271567.2	PPIAL4E	0.0802175	0.083413	0.077488	0.0881765	0.105518	0.108307	0.068475	0.058401	0.08129	0.059177	0.101499	0.070529	0.077881	0.103588	0.055292	0.075265	0.073458	0.0508925	0.0725855	0.050342	0.0694455	0.247663	0.287901	0.095658	0.082439	0.065765	0.066516	0.109211	0.020029	0	0.06589	0.146991	0.073254	0.122699	0.032382	0.018318	0.053416	0.12055	0.0420595	0.043843	0.041341	0.0580425	0.107688	0.059355	0	0.0738355	0.080998	0.0324375	0	0.03922	0.0348165	0.061462	0.0716685	0.114086	0.112915	0.067237	0.146086	0.078671	0.091886	0.053821	0.06706	0.03949	0.101594	0.0475625	0.077955	0.079431	0.109152	0	Seg
ENSG00000279782.3	PPIAL4F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Seg
ENSG00000289549.1	PPIAL4D	0.0874145	0.080897	0.081764	0.0929605	0.100612	0.110476	0.083554	0.0705	0.08129	0.0678965	0.155117	0.106115	0.0828	0.113184	0.070448	0.086423	0.083208	0.061445	0.070634	0.053865	0.0791505	0.248657	0.295899	0.10435	0.096538	0.069933	0.073661	0.116989	0.0696745	0	0.076152	0.149898	0.081733	0.132697	0.033948	0.0217345	0.053416	0.096623	0.0428855	0.042726	0	0.0921655	0.109578	0.063623	0	0.080614	0.084804	0.0341035	0	0.03922	0.0348165	0.062938	0.073035	0.115668	0.117468	0.072388	0.146721	0.13319	0.108305	0.058312	0.055703	0.041817	0.0931815	0.0565605	0.0840315	0.086646	0.1267	0.043062	Seg
ENSG00000272031.3	ANKRD34A	1.21604	0.904954	0.957723	5.18714	3.33639	4.37631	2.40892	8.05484	13.6541	11.4204	37.2768	36.1299	22.9792	25.7832	8.72308	9.15328	13.0441	9.11374	2.04694	3.81898	1.23156	3.78477	2.6421	1.6636	2.65919	2.07618	1.08791	0.680919	0.463122	1.918	2.2181	0.887056	2.08639	2.64036	1.3768	0.594227	0.393763	0.991274	0.374384	0.575546	0.474263	1.2377	1.40551	1.621	3.81593	2.39936	2.65331	0.230525	0.320583	1.76918	0.338498	5.77161	2.63896	0.72705	0.871083	2.17414	5.13671	1.99994	2.14928	0.961676	0.886836	0.592129	1.95794	1.08969	1.41912	3.71404	1.56092	0.865069	Seg
ENSG00000265107.3	GJA5	10.8043	23.0509	1.94583	29.7418	40.8481	35.2757	7.72059	0.915357	0.80641	1.00342	0.358435	0.413509	0.711219	0.661661	0.939578	0.881786	0.834916	1.0092	1.00994	1.35266	15.1371	0.0414915	0.010899	4.17692	7.77064	3.76297	4.63773	4.58181	0.82487	2.96342	7.20223	2.43768	6.66512	11.8344	15.452	4.73968	13.0215	15.0194	0.537824	0.06197	0.487155	39.4214	34.0521	1.96105	1.15673	6.77229	3.72738	0.937597	0.237658	1.8658	1.01395	0.28008	6.05324	1.36832	1.77488	6.9942	1.94123	6.20262	5.92919	2.99396	3.10474	0.881967	2.8804	4.85513	9.93326	9.96932	4.45713	0.02774	Seg
ENSG00000236334.3	PPIAL4G	0	0	0	0	0	0	0	0	0	0	0.062199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049036	0.035586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147053	0.100814	0	0	0	0	0	0.0778945	0	0	0	0	Seg
ENSG00000177144.8	NUDT4B	0.0288515	0.023191	0.035231	0.0540835	0.0557105	0.048805	0.023803	0.012091	0.02139	0.008233	0.014816	0.012877	0.0227465	0.035947	0.009349	0.011592	0.008627	0.0067695	0.0078515	0.009339	0.021226	0.0204965	0.037438	0.016436	0.023633	0.01792	0.022414	0.049332	0.0423695	0.020447	0.035355	0.012116	0.040265	0.014566	0.027705	0.041957	0.0194955	0.018625	0.013187	0.00776	0	0.0142415	0.0269015	0.022938	0.0196145	0.0337375	0.075333	0.01034	0.009076	0.008761	0.0073785	0.02332	0.0441405	0.01293	0.0127415	0.019896	0.032103	0.04405	0.023681	0.015598	0.014955	0.008726	0.0338485	0.02908	0.035221	0.028716	0.0212695	0.010635	Seg
ENSG00000288867.1	PPIAL4C	0	0	0	0	0	0	0	0.095191	0.113428	0.129558	1.30895	0.539492	0.09874	0.156542	0.061728	0.126802	0.159207	0.098163	0.0470655	0.023882	0	0	0	0	0	0	0	0.0942275	0.0866585	0	0	0	0	0	0	0	0	0.038831	0	0	0	0.669078	0	0	0	0	0	0	0	0.092126	0	0.093639	0	0	0	0.125114	1.25622	0.559505	0.683994	0	0.037925	0.078973	0	0	0	0	0	0.094564	Seg
ENSG00000178096.9	BOLA1	16.6577	13.5462	19.6423	20.146	19.701	20.6234	21.8076	11.5747	12.6411	14.0593	17.1664	16.4456	13.0941	14.9221	11.408	12.1689	14.6928	12.6723	14.3554	11.9977	18.1415	19.3204	18.1197	17.5489	23.6096	26.0409	15.8737	16.5744	12.1163	24.7265	25.1472	13.9057	27.1849	23.854	9.72411	8.946	13.3742	21.7385	11.2281	13.0222	15.0122	13.4182	13.9063	15.062	10.8597	23.8617	20.5309	8.30296	12.3413	14.1801	11.8239	17.6699	20.7785	22.562	22.6305	15.5212	23.9391	19.0257	18.2126	16.595	18.8482	17.3673	27.1543	17.1715	23.18	23.7941	17.45	4.01527	Seg
ENSG00000213190.4	MLLT11	1.48496	3.10304	5.2698	17.4251	7.82676	5.49496	3.63167	61.5244	125.328	27.4437	179.063	137.49	119.287	173.494	46.8475	94.4965	56.6978	22.548	25.855	31.8578	2.16853	6.78605	8.77846	3.10687	8.71703	13.0057	5.26332	2.8512	0.628224	11.8153	4.59934	2.49229	4.27143	17.3544	10.6909	9.09503	1.71162	4.1553	0.889935	0.632358	0.691341	8.91693	3.0242	1.91215	7.44325	8.81491	8.35647	0.675632	0.657833	25.4395	1.06214	22.6516	4.20602	2.29244	2.31758	3.52669	4.63035	3.33548	2.40652	1.90355	3.786	0.718191	19.3548	6.55448	3.61993	18.6108	3.496	1.58265	Seg
ENSG00000163154.6	TNFAIP8L2	5.82182	6.11168	4.96012	4.63468	6.58692	2.43664	4.48187	2.27638	1.36903	1.75817	1.11293	0.963361	0.97192	1.21032	2.02606	2.4407	1.60734	1.32622	5.69047	3.58293	3.72207	0.137139	26.6143	2.60945	4.03496	2.8134	4.32	6.61542	4.03912	3.46203	2.75028	1.75089	2.84685	4.59031	1.18219	0.770753	0.828103	1.29233	0.871786	2.40399	3.90816	23.27	11.5885	2.6604	0.348855	5.74622	1.57895	0.834062	0.610153	1.05311	1.04494	1.68239	3.65917	1.95037	1.95772	9.35756	46.7371	19.1065	71.7469	2.30187	2.47737	2.01828	3.25347	1.10606	2.2575	2.5608	2.25737	47.2821	Seg
ENSG00000213171.3	LINGO4	0.038387	0.059979	0.04858	0	0.0131035	0	0.037724	0.055747	0.043293	0.104527	7.99364	12.5007	0.0508695	0.055439	0.052224	0.33756	0.083163	0.047445	0.310843	0.082085	0.239615	0	0	0.0761185	0.094786	0.066952	0.128947	0.154911	0.149781	0.03284	0	0.0991505	0	0.199551	0.179714	0.453532	0.304846	0.318824	0.470985	0.274016	0.482161	0.741688	0.140717	0.751908	17.5	0.0140705	0.017871	0.244548	0.550023	4.91527	0.618997	2.54507	1.21457	0.596106	1.0232	0.285786	0.986573	0.446359	0.20422	0.172446	0.209991	0.26358	0	1.75327	1.24311	0.026365	0.073734	0.033274	Seg
ENSG00000225556.1	C2CD4D	0.195254	0.216455	0.293919	0.142476	0.302292	0.072816	0.235737	0.538432	0.643701	0.41306	1.98915	2.04645	0.973889	1.18834	0.849068	0.633953	0.29749	0.397609	2.6997	0.856999	0.551228	0.12212	0.660339	0.416856	0.324877	0.110764	0.434469	0.752073	0.644032	0.131782	0.160188	0.707853	0.1793	0.369842	0.277857	0.0507325	0.574723	0.795206	0.194996	0.251625	0.260289	0.383906	0.42605	2.13497	0.055798	1.24425	0.134206	0.461289	0.401399	0.83684	0.510758	1.72272	1.1173	3.49702	4.88509	0.434997	0.415531	0.6221	0.245488	0.668873	0.672923	0.794807	0.098603	1.03375	0.693671	0.106883	0.608462	0.127299	Seg
ENSG00000186207.5	LCE5A	0	0	0	0.107413	0.075987	0	0	0.100513	0.113321	0.112568	0.031899	0	0.132145	0.132125	0.083843	0.108496	0.141967	0.085379	0.107396	0.092892	0	0	0	0.107894	0	0	0	0	0	0	0	0.208291	0	0	0.025795	0	0.0783775	0.104338	0	0	0	0.0904655	0.053945	0.053019	0	0.130622	0.10401	0	0	0.103979	0	0.056	0.0316785	68.1489	114.765	0	0	0	0.087862	0	0	0	0	1.60171	0	0	0.197971	0.090758	Seg
