ID	adj.P.Val	P.Value	t	B	logFC	GB_ACC	GENE_SYMBOL
A_33_P3236813	5.08e-02	3.19e-04	-4.2251672	0.352606	-2.03293904	NM_006143	GPR19
A_23_P77401	5.08e-02	3.19e-04	-4.2248576	0.35191	-0.88172813	NM_018340	CPPED1
A_33_P3245620	5.08e-02	3.19e-04	4.2243558	0.350781	1.05320799		
A_21_P0014351	5.08e-02	3.19e-04	-4.2243019	0.35066	-0.91255407	XR_109396	LOC100506325
A_23_P307563	5.08e-02	3.21e-04	-4.2224363	0.346465	-1.00854131	NM_001024660	KALRN
A_23_P58353	5.08e-02	3.21e-04	-4.2217813	0.344992	-0.61221697	NM_031370	HNRNPD
A_33_P3235856	5.08e-02	3.23e-04	4.2200997	0.341211	1.2405077	NM_006914	RORB
A_33_P3318946	5.09e-02	3.25e-04	4.2174133	0.335171	1.97640183	NM_021817	HAPLN2
A_32_P62997	5.09e-02	3.26e-04	-4.2160581	0.332124	-2.41985695	NM_018492	PBK
A_23_P138725	5.09e-02	3.28e-04	-4.2138851	0.327239	-0.75222796	NM_031484	MARVELD1
A_23_P140450	5.09e-02	3.28e-04	-4.2136137	0.326629	-2.43549311	NM_003645	SLC27A2
A_23_P93750	5.10e-02	3.30e-04	-4.2116418	0.322195	-0.58588089	NM_012322	LSM5
A_23_P401472	5.12e-02	3.33e-04	4.2073951	0.312648	2.75859626	NM_000740	CHRM3
A_21_P0009022	5.12e-02	3.34e-04	4.2058656	0.30921	1.09693107	CN311067	XLOC_011921
A_24_P172481	5.12e-02	3.35e-04	-4.2048172	0.306853	-1.4001791	NM_006074	TRIM22
A_23_P148737	5.12e-02	3.38e-04	4.2015353	0.299475	0.85139728	NM_004997	MYBPH
A_21_P0001977	5.12e-02	3.39e-04	4.2004932	0.297133	0.90420297	NR_038238	LOC151484
A_23_P99292	5.12e-02	3.39e-04	-4.2004349	0.297001	-2.67801101	NM_006479	RAD51AP1
A_23_P105963	5.12e-02	3.40e-04	-4.1997712	0.29551	-1.80180361	NM_152327	AK7
A_32_P110872	5.15e-02	3.44e-04	-4.1948329	0.284409	-1.06528685	NM_033110	A2LD1
A_23_P148984	5.15e-02	3.46e-04	-4.1920272	0.278103	-1.07395533	NM_018122	DARS2
A_33_P3248519	5.15e-02	3.50e-04	-4.1872257	0.267311	-1.47812521	NM_005496	SMC4
A_23_P127522	5.15e-02	3.51e-04	-4.1867275	0.266191	-1.53143807	NM_145014	HYLS1
A_33_P3311717	5.15e-02	3.51e-04	4.1862449	0.265106	1.36222619		TGIF1
A_23_P19712	5.15e-02	3.52e-04	-4.1855336	0.263508	-1.09690578	NM_015895	GMNN
A_33_P3332135	5.15e-02	3.52e-04	4.1848967	0.262076	1.10774107	NM_001143804	PHOSPHO1
A_23_P338325	5.15e-02	3.53e-04	-4.18427	0.260668	-0.97359902	NM_005230	ELK3
A_24_P406601	5.15e-02	3.53e-04	-4.1838996	0.259835	-1.61856541	NM_014279	OLFM1
A_24_P1255	5.15e-02	3.55e-04	-4.1823733	0.256405	-0.92291812	NM_078469	BCCIP
A_23_P401	5.15e-02	3.55e-04	-4.1819255	0.255399	-2.04411728	NM_016343	CENPF
A_21_P0006048	5.15e-02	3.57e-04	4.1797894	0.250598	1.6618585		XLOC_007544
A_24_P261169	5.15e-02	3.57e-04	-4.1793963	0.249715	-1.8745774	NM_006378	SEMA4D
A_23_P6263	5.15e-02	3.59e-04	-4.177955	0.246476	-3.06332782	NM_002463	MX2
A_23_P144165	5.15e-02	3.60e-04	-4.1762774	0.242706	-1.30609753	NM_014648	DZIP3
A_23_P65427	5.15e-02	3.61e-04	-4.1756675	0.241335	-0.67082984	NM_002818	PSME2
A_23_P34888	5.19e-02	3.65e-04	4.1711079	0.231089	1.67664716	NM_021797	CHIA
A_23_P250385	5.23e-02	3.70e-04	-4.1658659	0.219311	-1.72801453	NM_005322	HIST1H1B
A_23_P167856	5.23e-02	3.70e-04	4.1657686	0.219092	0.82456901	NM_018426	TMEM63B
A_23_P145529	5.24e-02	3.72e-04	-4.1629784	0.212823	-3.22150155	NM_181795	PKIB
A_24_P296254	5.24e-02	3.74e-04	-4.1614978	0.209496	-2.00707766	NM_014783	ARHGAP11A
A_23_P136817	5.24e-02	3.74e-04	-4.1609603	0.208289	-1.20762354	NM_014708	KNTC1
A_21_P0000015	5.24e-02	3.76e-04	-4.1594407	0.204875	-1.71245741	NM_001146106	PARP9
A_33_P3230254	5.24e-02	3.76e-04	-4.1585557	0.202886	-2.12512621	NM_022346	NCAPG
A_23_P43946	5.25e-02	3.79e-04	-4.1561861	0.197563	-0.53395875	NM_033082	SARNP
A_21_P0012146	5.28e-02	3.83e-04	4.1514816	0.186994	1.18104871		XLOC_l2_008609
A_23_P34424	5.28e-02	3.85e-04	4.150012	0.183693	2.99287244	NM_004700	KCNQ4
A_19_P00321388	5.28e-02	3.85e-04	4.1495235	0.182596	0.67813907		XLOC_012568
A_23_P164826	5.28e-02	3.86e-04	-4.1479746	0.179116	-1.03418847	NM_006397	RNASEH2A
A_23_P92441	5.28e-02	3.87e-04	-4.1477492	0.17861	-1.94339388	NM_002358	MAD2L1
A_23_P17663	5.39e-02	3.97e-04	-4.1372961	0.155132	-2.52662325	NM_002462	MX1
A_23_P22761	5.39e-02	3.98e-04	4.1364623	0.153259	1.63812615	NM_006883	SHOX
A_23_P94902	5.39e-02	4.03e-04	-4.1311842	0.141406	-1.48649678	NM_198353	KCTD8
A_33_P3403666	5.39e-02	4.04e-04	-4.1299538	0.138643	-1.06134363	NM_001144026	NDOR1
A_21_P0000739	5.39e-02	4.05e-04	-4.1293354	0.137254	-1.77747433	NR_038253	LOC100288637
A_24_P38895	5.39e-02	4.05e-04	-4.128751	0.135942	-0.97545405	NM_002105	H2AFX
A_21_P0004684	5.39e-02	4.06e-04	4.12811	0.134503	1.15289598		XLOC_005462
A_21_P0014715	5.39e-02	4.07e-04	-4.1275897	0.133334	-1.27609281	XR_112556	LOC100505668
A_33_P3257554	5.39e-02	4.07e-04	-4.1273733	0.132848	-1.32051718	NM_007018	CNTRL
A_24_P53519	5.39e-02	4.07e-04	-4.1270107	0.132034	-1.31676746	NM_005483	CHAF1A
A_33_P3246063	5.39e-02	4.09e-04	-4.1253301	0.12826	-0.66359084		
A_23_P65674	5.40e-02	4.11e-04	-4.1233128	0.123731	-0.92129993	NM_014547	TMOD3
A_33_P3357322	5.40e-02	4.15e-04	-4.1196577	0.115524	-1.06249274	NM_001042550	SMC2
A_21_P0013510	5.40e-02	4.19e-04	-4.1152833	0.105703	-1.50026988	BC051742	XLOC_l2_014459
A_23_P57306	5.40e-02	4.20e-04	-4.1150695	0.105223	-0.9955421	NM_005441	CHAF1B
A_23_P413180	5.40e-02	4.20e-04	-4.1150507	0.105181	-1.44325944	NM_017440	MDM1
A_24_P227091	5.40e-02	4.20e-04	-4.1150164	0.105104	-1.91311868	NM_004523	KIF11
A_21_P0008629	5.40e-02	4.20e-04	4.1146301	0.104237	0.76106971		XLOC_011235
A_21_P0002595	5.40e-02	4.23e-04	-4.1120024	0.098338	-1.14365828	NM_001198593	STON1-GTF2A1L
A_24_P385611	5.40e-02	4.24e-04	-4.1105866	0.095159	-0.7312764	NM_003113	SP100
A_23_P217659	5.40e-02	4.25e-04	-4.1100202	0.093888	-0.71945571	NM_001018055	BRCC3
A_23_P256773	5.40e-02	4.25e-04	-4.1097671	0.09332	-0.59017881	NM_003310	TSSC1
A_21_P0000221	5.40e-02	4.25e-04	4.1097321	0.093241	1.28833353	NR_000021	SNORD32A
A_33_P3311170	5.40e-02	4.27e-04	4.1082491	0.089912	0.6407011	NR_002593	SLC7A5P1
A_23_P35871	5.40e-02	4.29e-04	-4.1063505	0.08565	-2.4718632	NM_024680	E2F8
A_23_P35219	5.40e-02	4.29e-04	-4.1058059	0.084428	-2.57882558	NM_002497	NEK2
A_23_P418015	5.40e-02	4.30e-04	-4.1052769	0.083241	-1.23113304	NM_014268	MAPRE2
A_23_P130735	5.42e-02	4.32e-04	4.1029392	0.077993	0.77440312	NM_014037	SLC6A16
A_32_P82189	5.50e-02	4.41e-04	-4.0947114	0.059528	-1.3734838	NM_032180	FAM161A
A_23_P22647	5.50e-02	4.42e-04	-4.0943595	0.058738	-3.69293707	NM_015686	FAM155B
A_23_P310560	5.53e-02	4.46e-04	-4.0907658	0.050673	-0.70177194	NM_152395	NUDT16
A_33_P3216008	5.53e-02	4.48e-04	-4.0890078	0.046729	-2.29691692	NM_145061	SKA3
A_23_P67785	5.53e-02	4.50e-04	-4.0872316	0.042743	-0.76149606	NM_001025436	SPAG16
A_33_P3309607	5.53e-02	4.51e-04	-4.0860946	0.040192	-1.29175499	BC048349	SGOL2
A_33_P3384871	5.53e-02	4.51e-04	-4.0860664	0.040129	-1.60899479	NM_001142522	FBXO5
A_23_P302681	5.53e-02	4.51e-04	-4.0858304	0.039599	-1.59241961	NM_001042762	FIGNL1
A_33_P3253902	5.57e-02	4.56e-04	4.0816847	0.030297	1.41215459		
A_23_P153372	5.57e-02	4.58e-04	-4.0801959	0.026957	-1.95606156	NM_032855	HSH2D
A_32_P54553	5.59e-02	4.61e-04	-4.0774474	0.020791	-2.14482911	XM_036729	USP41
A_21_P0013105	5.59e-02	4.62e-04	-4.0761243	0.017823	-1.00800383		XLOC_l2_013149
A_33_P3412695	5.59e-02	4.63e-04	4.0757006	0.016873	1.09737876		
A_33_P3264846	5.61e-02	4.65e-04	-4.0733782	0.011663	-2.48072632	NM_152703	SAMD9L
A_23_P432545	5.63e-02	4.69e-04	4.0701466	0.004414	1.09988982	NM_173584	EFCAB4A
A_33_P3423941	5.64e-02	4.71e-04	-4.0684983	0.000717	-2.48473361	NM_003641	IFITM1
A_23_P379614	5.67e-02	4.78e-04	-4.0626085	-0.012492	-2.0836292	NM_007280	OIP5
A_23_P122197	5.67e-02	4.79e-04	-4.0619295	-0.014015	-1.99668104	NM_031966	CCNB1
A_21_P0003114	5.67e-02	4.81e-04	4.0602514	-0.017778	1.84408876	XR_110050	LOC100506301
A_33_P3281191	5.67e-02	4.81e-04	4.0600123	-0.018315	1.6089226	NM_002508	NID1
A_33_P3375910	5.67e-02	4.82e-04	4.0594709	-0.019529	0.91753424		GALK1
A_33_P3499102	5.67e-02	4.83e-04	4.0589134	-0.020779	1.15318948	AK098115	RBM10
A_24_P63522	5.67e-02	4.83e-04	-4.0585933	-0.021497	-1.32109079	NM_002130	HMGCS1
A_33_P3361636	5.67e-02	4.84e-04	4.0579203	-0.023006	3.25133666	NM_001190839	MGP
A_23_P89123	5.67e-02	4.86e-04	-4.0558261	-0.027702	-0.76315631	NM_006324	CFDP1
A_33_P3387561	5.67e-02	4.87e-04	4.0554887	-0.028458	0.70921171	NM_206818	OSCAR
A_23_P18598	5.69e-02	4.90e-04	-4.0527859	-0.034519	-1.08854737	NM_018323	PI4K2B
A_21_P0003255	5.71e-02	4.93e-04	4.0503114	-0.040067	1.79841224		XLOC_002878
A_21_P0001287	5.73e-02	4.96e-04	-4.0478872	-0.045502	-1.10353628		XLOC_000149
A_23_P48339	5.74e-02	4.98e-04	-4.0462544	-0.049162	-0.91408405	NM_175605	IFT88
A_33_P3395876	5.74e-02	4.99e-04	4.0455023	-0.050848	0.67540023	NM_001111307	PDE4A
A_33_P3380529	5.76e-02	5.02e-04	-4.0428406	-0.056815	-1.81854702	NM_020200	PRTFDC1
A_23_P22134	5.76e-02	5.07e-04	-4.0389328	-0.065575	-0.705175	NM_001717	BNC1
A_23_P39465	5.76e-02	5.08e-04	-4.0383014	-0.06699	-3.30407926	NM_004335	BST2
A_23_P68717	5.76e-02	5.09e-04	-4.0371813	-0.0695	-0.68914632	NM_003720	PSMG1
A_33_P3259022	5.76e-02	5.10e-04	4.0367915	-0.070374	1.55812111	NM_001172504	SLC6A2
A_24_P414658	5.76e-02	5.10e-04	-4.0367613	-0.070442	-1.36428451	L19778	
A_32_P61480	5.76e-02	5.12e-04	-4.0349018	-0.074609	-0.90407931	NR_026941	CASC2
A_21_P0009133	5.76e-02	5.14e-04	4.0337249	-0.077247	0.73658046		XLOC_012007
A_33_P3342096	5.76e-02	5.14e-04	4.0332653	-0.078277	0.69317553	NM_015035	ZHX3
A_21_P0000199	5.76e-02	5.15e-04	-4.0325149	-0.079959	-2.37259646	NM_024014	HOXA6
A_33_P3340180	5.76e-02	5.18e-04	4.0303428	-0.084826	0.85424967	NM_001190214	PPIP5K1
A_21_P0008820	5.76e-02	5.20e-04	4.0291829	-0.087426	1.73847552		XLOC_011198
A_33_P3259943	5.76e-02	5.21e-04	-4.0283277	-0.089342	-1.80636791		
A_23_P98763	5.76e-02	5.23e-04	-4.0269584	-0.092411	-0.72510137	NM_145309	LRTOMT
A_33_P3372318	5.76e-02	5.24e-04	4.0255557	-0.095554	1.02421529	AK131467	EML6
A_23_P37441	5.76e-02	5.25e-04	-4.0249179	-0.096983	-1.20239378	NM_004048	B2M
A_33_P3312030	5.76e-02	5.28e-04	4.022762	-0.101813	1.19593753		
A_23_P2431	5.76e-02	5.29e-04	4.0219511	-0.10363	1.99188403	NM_004054	C3AR1
A_33_P3309365	5.76e-02	5.30e-04	4.0213523	-0.104972	1.0968876	NR_002314	FLJ40434
A_33_P3215239	5.76e-02	5.30e-04	-4.02108	-0.105582	-0.93594189	NM_016195	KIF20B
A_21_P0004621	5.76e-02	5.31e-04	4.0208466	-0.106105	1.58433792	AK055570	XLOC_005938
A_24_P16124	5.76e-02	5.32e-04	-4.0199381	-0.10814	-1.60781596	NR_001590	IFITM4P
A_33_P3272352	5.76e-02	5.32e-04	4.0195484	-0.109013	1.00418944		
A_23_P212844	5.77e-02	5.36e-04	-4.0166467	-0.115514	-1.72637591	NM_006342	TACC3
A_33_P3395513	5.77e-02	5.36e-04	4.0165264	-0.115784	1.50806256	AK124504	NRG2
A_23_P130836	5.77e-02	5.37e-04	4.0159651	-0.117041	1.16431413	NM_005317	GZMM
A_23_P29922	5.81e-02	5.43e-04	-4.0118072	-0.126355	-1.49519473	NM_003265	TLR3
A_32_P69849	5.81e-02	5.43e-04	-4.0113392	-0.127403	-1.93386078	NM_001012978	BEX5
A_21_P0002256	5.86e-02	5.49e-04	4.0071747	-0.136731	0.69387915		XLOC_001561
A_23_P27066	5.86e-02	5.50e-04	-4.0060343	-0.139285	-0.48111028	NM_003342	UBE2G1
A_21_P0003446	5.86e-02	5.53e-04	4.0039514	-0.14395	1.25629856		XLOC_003872
A_32_P202859	5.86e-02	5.54e-04	4.0035421	-0.144866	0.89476653	NM_181788	H1FNT
A_33_P3393135	5.86e-02	5.55e-04	-4.002756	-0.146627	-1.78725871	BC112254	
A_21_P0000376	5.88e-02	5.58e-04	4.0002497	-0.152239	0.99892236	NR_003049	SNORD32B
A_33_P3302191	5.95e-02	5.66e-04	-3.9946774	-0.164716	-0.69223541	NM_013266	CTNNA3
A_23_P367013	5.95e-02	5.68e-04	3.9932687	-0.16787	1.73190596	NM_177437	TAS2R60
A_33_P3256725	5.95e-02	5.69e-04	-3.9926598	-0.169233	-0.85450935	NM_003558	PIP5K1B
A_33_P3350488	5.95e-02	5.70e-04	-3.9921053	-0.170475	-2.04615539	NM_016359	NUSAP1
A_21_P0003574	5.99e-02	5.75e-04	-3.9885091	-0.178525	-1.48472227		XLOC_003457
A_23_P89509	6.01e-02	5.78e-04	-3.9861229	-0.183867	-1.61374682	NM_006461	SPAG5
A_32_P181527	6.01e-02	5.81e-04	3.9843986	-0.187726	2.31377604	NM_001025357	C8orf85
A_33_P3325336	6.01e-02	5.81e-04	3.9840297	-0.188552	0.87567174		
A_24_P299911	6.01e-02	5.83e-04	-3.9826759	-0.191582	-2.04850838	NM_015148	PASK
A_32_P120895	6.05e-02	5.89e-04	-3.9791436	-0.199488	-0.95171659	NM_153374	LYSMD2
A_33_P3318490	6.06e-02	5.91e-04	3.9774762	-0.203219	1.42023104	BC014432	PDZRN3
A_23_P62890	6.06e-02	5.92e-04	-3.9767921	-0.20475	-1.32329444	NM_002053	GBP1
A_33_P3238525	6.06e-02	5.94e-04	3.9756585	-0.207287	0.75769931	BC015443	
A_32_P212095	6.06e-02	5.94e-04	3.9751303	-0.208469	1.60484752	NM_001136483	C17orf105
A_21_P0008202	6.07e-02	6.01e-04	-3.9704413	-0.218961	-0.96146248	XR_109147	DNAJC3-AS1
A_23_P148807	6.07e-02	6.04e-04	-3.9689447	-0.222309	-1.63002305	NM_003503	CDC7
A_23_P25445	6.07e-02	6.06e-04	3.9676635	-0.225175	0.99100036	NM_032130	FAM186B
A_33_P3539223	6.07e-02	6.06e-04	-3.9675726	-0.225379	-0.88762736	NM_032818	C9orf100
A_23_P65618	6.07e-02	6.07e-04	-3.9666856	-0.227363	-1.5209849	NM_000359	TGM1
A_33_P3308128	6.07e-02	6.08e-04	3.9660328	-0.228824	0.73505053	AK172772	
A_23_P142310	6.07e-02	6.08e-04	-3.9660317	-0.228826	-0.92244711	NM_017572	MKNK2
A_33_P3604591	6.07e-02	6.09e-04	3.9652613	-0.230549	0.70120943	AI271839	SNORA78
A_23_P371129	6.07e-02	6.09e-04	-3.9652438	-0.230589	-0.94432303	NM_032444	SLX4
A_33_P3415240	6.07e-02	6.10e-04	-3.9646212	-0.231982	-1.54135077	NR_038387	LOC730091
A_33_P3400389	6.10e-02	6.15e-04	-3.9615496	-0.238852	-0.60147691	NM_001100422	SPATS2L
A_23_P94501	6.10e-02	6.16e-04	-3.9610948	-0.23987	-0.88736227	NM_000700	ANXA1
A_21_P0014544	6.12e-02	6.20e-04	-3.9582508	-0.246231	-1.50844407	XR_110258	LOC100507437
A_33_P3399208	6.12e-02	6.21e-04	-3.9577818	-0.24728	-2.44505229	AF298582	HLA-B
A_33_P3339375	6.12e-02	6.22e-04	-3.9565808	-0.249966	-1.77312944	NM_001039841	ARHGAP11B
A_33_P3311646	6.12e-02	6.23e-04	3.9559921	-0.251283	1.06853898		
A_32_P1381	6.12e-02	6.25e-04	-3.9550157	-0.253466	-0.98652106	M12623	HMGN2
A_33_P3216372	6.13e-02	6.28e-04	3.9528057	-0.258408	0.76248095	NM_006633	IQGAP2
A_33_P3340040	6.13e-02	6.29e-04	-3.9523419	-0.259446	-1.59905928	NM_032336	GINS4
A_23_P146209	6.13e-02	6.30e-04	-3.9519074	-0.260417	-0.65412161	NM_030954	RNF170
A_21_P0007273	6.13e-02	6.32e-04	-3.9504888	-0.263589	-1.69020608		XLOC_009272
A_23_P146783	6.14e-02	6.35e-04	-3.9487504	-0.267477	-2.11763374	NM_004543	NEB
A_33_P3356325	6.14e-02	6.37e-04	3.947158	-0.271037	0.82614525	NM_001987	ETV6
A_23_P48099	6.14e-02	6.37e-04	-3.9470973	-0.271173	-0.63472393	NM_024057	NUP37
A_33_P3867534	6.17e-02	6.44e-04	-3.9427993	-0.280782	-1.81787006	NM_182751	MCM10
A_24_P123119	6.17e-02	6.48e-04	-3.9405967	-0.285706	-1.47556456	NM_001966	EHHADH
A_33_P3289621	6.17e-02	6.48e-04	-3.940281	-0.286411	-1.47809765	AK090602	LOC283143
A_33_P3422740	6.17e-02	6.48e-04	3.9401896	-0.286616	0.71134741	NR_027002	LOC388692
A_19_P00327772	6.17e-02	6.49e-04	3.9398502	-0.287374	0.64923051		XLOC_l2_000864
A_23_P160025	6.17e-02	6.50e-04	-3.9392526	-0.28871	-1.13597146	NM_005531	IFI16
A_23_P5064	6.17e-02	6.50e-04	3.9390684	-0.289122	0.87910682	NM_145296	CADM4
A_33_P3359047	6.18e-02	6.53e-04	-3.9373595	-0.292942	-1.8583989	NM_001195685	LYPD6
A_23_P353717	6.19e-02	6.55e-04	-3.9361095	-0.295736	-1.21603108	NM_152308	RMI2
A_21_P0002344	6.23e-02	6.62e-04	-3.9320063	-0.304906	-1.4157953	AK056813	XLOC_001836
A_21_P0009928	6.23e-02	6.63e-04	3.9311188	-0.306889	1.64071234	DA407032	XLOC_013437
A_21_P0014166	6.23e-02	6.64e-04	-3.9307759	-0.307656	-1.78480164	XR_108672	LOC100506379
A_23_P145681	6.29e-02	6.72e-04	3.9260035	-0.31832	1.56661317	NM_016188	ACTL6B
A_23_P354217	6.29e-02	6.73e-04	3.925007	-0.320546	0.82869629	NM_153266	TMEM151A
A_23_P398637	6.29e-02	6.79e-04	-3.9214931	-0.328397	-0.84103822	NM_152292	RG9MTD2
A_33_P3214310	6.29e-02	6.80e-04	3.9209565	-0.329596	0.61335936	NM_001012505	FOXP1
A_23_P82047	6.29e-02	6.80e-04	-3.9209286	-0.329658	-0.8049632	NM_001127715	STXBP5
A_23_P339480	6.29e-02	6.81e-04	-3.9204272	-0.330778	-0.76174478	NM_003642	HAT1
A_23_P14062	6.29e-02	6.81e-04	-3.9203193	-0.331019	-0.792309	NM_020401	NUP107
A_33_P3416231	6.29e-02	6.82e-04	-3.9196461	-0.332523	-2.05216472	NM_152739	HOXA9
A_23_P79587	6.31e-02	6.88e-04	3.9161398	-0.340355	1.00636283	NM_001632	ALPP
A_23_P31135	6.31e-02	6.89e-04	-3.9157812	-0.341156	-1.11611012	NM_005891	ACAT2
A_24_P28722	6.31e-02	6.90e-04	-3.9153139	-0.3422	-3.75182067	NM_080657	RSAD2
A_33_P3326151	6.31e-02	6.91e-04	3.9144345	-0.344164	0.92382623		
A_23_P17844	6.31e-02	6.92e-04	3.9140672	-0.344985	1.20532407	NM_002854	PVALB
A_21_P0013791	6.33e-02	6.96e-04	3.9117205	-0.350226	0.89810207	AF212044	ND4
A_21_P0000076	6.33e-02	6.98e-04	-3.9102254	-0.353565	-1.60688079	NM_001170406	CDK1
A_21_P0007372	6.33e-02	7.00e-04	-3.9092578	-0.355726	-1.19492279		XLOC_009500
A_33_P3402838	6.33e-02	7.05e-04	3.9061843	-0.362589	0.79173062		
A_21_P0013986	6.33e-02	7.06e-04	-3.9061164	-0.36274	-0.80214627	XM_003119897	LOC100287063
A_21_P0002549	6.33e-02	7.06e-04	-3.9060647	-0.362856	-1.48196381		XLOC_002515
A_21_P0004955	6.33e-02	7.06e-04	3.9056435	-0.363796	1.01327726		XLOC_005502
A_21_P0014432	6.33e-02	7.07e-04	-3.9053453	-0.364462	-1.10346212	XR_109753	LOC100507599
A_23_P47497	6.33e-02	7.07e-04	-3.9051543	-0.364889	-0.53520541	NM_017840	MRPL16
A_23_P53567	6.36e-02	7.12e-04	-3.9027388	-0.370282	-0.57832364	NM_016053	CCDC53
A_23_P82762	6.44e-02	7.22e-04	-3.8971049	-0.382859	-1.1778096	NM_001042416	ZNF596
A_21_P0011959	6.45e-02	7.25e-04	-3.8953585	-0.386757	-1.53669183		XLOC_l2_008221
A_21_P0007507	6.45e-02	7.26e-04	3.8944309	-0.388827	1.23770707	AK098083	XLOC_010068
A_33_P3291329	6.45e-02	7.28e-04	3.8936829	-0.390497	1.16839964		
A_33_P3222769	6.46e-02	7.32e-04	3.8915126	-0.395341	1.68540902	NM_001013638	PRR25
A_21_P0007429	6.46e-02	7.33e-04	3.8910235	-0.396432	0.77026537	AK123657	XLOC_009079
A_21_P0008936	6.46e-02	7.33e-04	3.8907781	-0.39698	1.00954743		XLOC_011719
A_33_P3245412	6.46e-02	7.35e-04	-3.8894921	-0.39985	-0.55139836	NM_144964	RG9MTD3
A_24_P361158	6.46e-02	7.38e-04	-3.8877405	-0.403759	-0.64784936	NM_018335	ZNF839
A_33_P3319502	6.46e-02	7.39e-04	-3.8874817	-0.404336	-1.38650281		
A_33_P3237704	6.46e-02	7.40e-04	3.8869793	-0.405457	0.86693657	XR_132823	LOC100132249
A_23_P169197	6.46e-02	7.43e-04	-3.8850635	-0.409732	-0.73887116	NM_032303	HSDL2
A_33_P3312301	6.46e-02	7.44e-04	-3.8847324	-0.410471	-1.45675594	NM_001206999	CIT
A_21_P0000632	6.46e-02	7.44e-04	-3.8845372	-0.410906	-1.18057058	NR_034080	LOC100130855
A_23_P152782	6.46e-02	7.46e-04	-3.8835759	-0.413051	-1.35244466	NM_005533	IFI35
A_33_P3303305	6.46e-02	7.47e-04	-3.8831791	-0.413936	-1.20276902	NM_001389	DSCAM
A_24_P193592	6.46e-02	7.49e-04	-3.8819061	-0.416777	-2.11377646	NM_001761	CCNF
A_23_P106391	6.46e-02	7.50e-04	-3.8816152	-0.417426	-0.9785546	NM_020147	THAP10
A_23_P16275	6.52e-02	7.59e-04	-3.876788	-0.428194	-3.09878928	NM_021733	TSKS
A_33_P3271246	6.53e-02	7.61e-04	-3.8758453	-0.430297	-1.56984111		
A_23_P18196	6.53e-02	7.63e-04	-3.8743747	-0.433577	-0.89759728	NM_002916	RFC4
A_23_P72568	6.53e-02	7.64e-04	-3.8742674	-0.433816	-0.55776348	NM_003794	SNX4
A_23_P77201	6.53e-02	7.69e-04	-3.8715493	-0.439878	-0.89879201	NM_032499	C15orf41
A_33_P3256344	6.53e-02	7.69e-04	3.8715447	-0.439889	0.81079684	AK128866	
A_23_P161125	6.53e-02	7.69e-04	-3.8713601	-0.4403	-0.90251754	NM_020963	MOV10
A_23_P115726	6.57e-02	7.74e-04	-3.8685728	-0.446516	-1.60437818	NM_194298	SLC16A9
A_24_P352445	6.59e-02	7.78e-04	-3.8666306	-0.450847	-0.69097561	NM_172177	MRPL42
A_23_P213085	6.63e-02	7.85e-04	-3.8629257	-0.459107	-1.20366847	NM_001029998	SLC10A7
A_33_P3407256	6.64e-02	7.88e-04	-3.8615879	-0.46209	-1.85490108	NM_001166260	TRIP13
A_23_P200310	6.67e-02	7.94e-04	-3.8583543	-0.469298	-2.11874036	NM_017779	DEPDC1
A_21_P0010444	6.67e-02	7.94e-04	3.8582869	-0.469448	1.13879823		XLOC_014389
A_23_P143994	6.70e-02	7.99e-04	-3.8559287	-0.474705	-1.59569612	NM_001018115	FANCD2
A_23_P208880	6.71e-02	8.02e-04	-3.8546441	-0.477568	-1.16139431	NM_013282	UHRF1
A_32_P460973	6.72e-02	8.05e-04	-3.8528127	-0.481649	-0.72576858	NM_005516	HLA-E
A_33_P3308153	6.73e-02	8.08e-04	3.8512138	-0.485213	0.81639985		
A_21_P0008024	6.73e-02	8.09e-04	3.850805	-0.486123	0.68374746	NR_026852	LINC00442
A_24_P942068	6.74e-02	8.13e-04	3.8492015	-0.489697	0.54870409	NM_025185	TANC2
A_33_P3381691	6.75e-02	8.15e-04	3.847823	-0.492768	0.91792638	BC030259	C20orf62
A_23_P12062	6.77e-02	8.19e-04	-3.8459374	-0.49697	-0.69277101	NM_017646	TRIT1
A_23_P94754	6.79e-02	8.23e-04	-3.8439809	-0.501329	-1.26413656	NM_005118	TNFSF15
A_33_P3224858	6.81e-02	8.27e-04	-3.8420635	-0.5056	-1.29192034	NM_001135652	EIF2AK2
A_33_P3424861	6.81e-02	8.29e-04	3.8410345	-0.507892	1.17235518	NM_001104595	FAM118A
A_33_P3350094	6.81e-02	8.30e-04	-3.8405971	-0.508867	-1.43832167	NM_001145112	PATL2
A_33_P3388938	6.86e-02	8.38e-04	-3.8369832	-0.516916	-1.77035546	NR_024402	MGC23284
A_21_P0002798	6.86e-02	8.39e-04	3.836147	-0.518779	0.84245996		XLOC_002909
A_23_P110288	6.93e-02	8.50e-04	-3.8309615	-0.530326	-0.922676	NM_024751	GSTCD
A_23_P126716	6.93e-02	8.51e-04	-3.8307419	-0.530815	-0.58406397	NM_178191	ATPIF1
A_23_P118	6.96e-02	8.56e-04	-3.828191	-0.536495	-1.22000404	NM_001439	EXTL2
A_24_P191847	7.07e-02	8.71e-04	-3.8211409	-0.552189	-1.33608273	NM_024754	PTCD2
A_23_P207014	7.08e-02	8.75e-04	-3.8193735	-0.556123	-0.52875497	NM_002876	RAD51C
A_33_P3263512	7.08e-02	8.76e-04	3.819025	-0.556899	0.75787056		
