ID	adj.P.Val	P.Value	t	B	logFC	GB_ACC	GENE_SYMBOL
A_33_P3280750	0.78	0.507	-0.6742492	-5.811926	-0.26368031	NM_001101389	CLDN25
A_23_P355439	0.781	0.508	0.6722693	-5.813212	0.26596824	NM_170745	HIST1H2AA
A_33_P3222469	0.781	0.509	0.6707517	-5.814195	0.23039782	NM_001004714	OR4K13
A_33_P3229487	0.782	0.51	0.6695618	-5.814964	0.27716359	NM_001004726	OR4X1
A_23_P408167	0.782	0.511	-0.6681086	-5.815902	-0.17178592	NM_001004051	GPRASP2
A_33_P3353662	0.782	0.511	0.6674956	-5.816297	0.31996004	NM_152569	C9orf66
A_33_P3423425	0.782	0.511	-0.6671368	-5.816528	-0.15601323	NM_014106	ZNF770
A_23_P31984	0.782	0.511	0.6668938	-5.816685	0.23470239	NM_006687	ACTL7A
A_23_P413585	0.783	0.512	0.6664898	-5.816944	0.19257096	NM_004474	FOXD2
A_23_P7896	0.783	0.512	-0.6662886	-5.817074	-0.11989452	NM_020185	DUSP22
A_33_P3281273	0.784	0.514	-0.6631914	-5.819061	-0.21956832	NM_003775	S1PR4
A_33_P3352652	0.786	0.518	0.6569188	-5.823057	0.20756983	NM_001003443	OR56A3
A_33_P3225696	0.786	0.518	0.6567677	-5.823153	0.16082414	NM_133444	ZNF526
A_33_P3231908	0.786	0.518	-0.6564597	-5.823348	-0.25457369	NM_006236	POU3F3
A_23_P62099	0.786	0.518	0.6563615	-5.82341	0.19387473	NM_016249	MAGEC2
A_33_P3294951	0.786	0.519	-0.6546952	-5.824465	-0.36813572	NM_001097643	TAS2R30
A_33_P3268089	0.787	0.52	0.653005	-5.825532	0.16059864	NM_001004754	OR51I2
A_33_P3303507	0.787	0.52	0.6526172	-5.825777	0.34418508	CR623806	HSPA6
A_23_P37231	0.787	0.521	0.6518337	-5.82627	0.10849418	NM_001005503	OR11G2
A_33_P3226557	0.788	0.522	0.6504221	-5.827158	0.24941274	NM_001013650	PRR23B
A_24_P166407	0.788	0.522	0.6496176	-5.827663	0.17143215	NM_003544	HIST1H4B
A_23_P416212	0.789	0.523	-0.6483319	-5.828469	-0.11962051	NM_033194	HSPB9
A_32_P401091	0.789	0.523	-0.6482669	-5.82851	-0.10968031	NM_004825	CDY2A
A_24_P348845	0.789	0.523	0.6480597	-5.828639	0.05629019	NM_181623	KRTAP15-1
A_23_P321377	0.789	0.524	-0.6475681	-5.828947	-0.2519408	NM_152374	C1orf216
A_23_P205389	0.789	0.524	0.6474527	-5.829019	0.19295932	NM_022151	MOAP1
A_23_P302060	0.789	0.524	-0.6469598	-5.829327	-0.57405809	NM_176891	IFNE
A_33_P3338382	0.79	0.525	0.6447464	-5.830708	0.39866132	NM_080859	OR1K1
A_24_P309802	0.79	0.526	0.643831	-5.831278	0.13750175	NM_022360	EDDM3B
A_33_P3741835	0.791	0.527	0.6419104	-5.832471	0.27140977	AK127166	ZCCHC23
A_23_P96432	0.791	0.529	0.6397386	-5.833816	0.16181022	NM_002365	MAGEB3
A_21_P0011645	0.791	0.529	0.639315	-5.834078	0.20133868	NR_024626	LINC00483
A_33_P3393331	0.791	0.529	-0.6391535	-5.834178	-0.26289657	NM_152599	MFSD6L
A_33_P3385716	0.791	0.529	0.6390702	-5.834229	0.11677614	NM_001005171	OR52K1
A_24_P256512	0.791	0.529	0.6389607	-5.834297	0.17779193	NM_001007532	STH
A_33_P3241224	0.793	0.531	-0.635836	-5.836222	-0.11698867	NM_002172	IFNA14
A_23_P24676	0.793	0.531	0.6357941	-5.836248	0.29054314	NM_001005204	OR8U1
A_33_P3381107	0.793	0.532	0.6348133	-5.83685	0.19192645	NM_001004478	OR10Z1
A_23_P116640	0.794	0.533	0.6332328	-5.837819	0.04978929	NM_033180	OR51B2
A_23_P143857	0.795	0.535	-0.629997	-5.839795	-0.29179321	NM_052953	LRRC3B
A_23_P120694	0.796	0.536	0.6285817	-5.840656	0.19700447	NM_172201	KCNE2
A_24_P117410	0.796	0.536	-0.6277765	-5.841145	-0.41921089	NM_138433	KLHDC7B
A_24_P83272	0.796	0.537	-0.6264663	-5.84194	-0.24371785	NM_002367	MAGEB4
A_23_P15832	0.797	0.538	0.6246926	-5.843013	0.25340065	NM_014566	OR1D5
A_33_P3422394	0.797	0.539	0.6239398	-5.843468	0.10128239	NM_001146341	ANKRD34C
A_33_P3271221	0.797	0.539	0.6238698	-5.84351	0.26447314	NM_001004745	OR5T1
A_33_P3230886	0.797	0.539	0.6232784	-5.843866	0.2255443	NM_001001964	OR2T11
A_33_P3295538	0.797	0.539	0.6228721	-5.844111	0.18788076	NM_198722	AMIGO3
A_23_P47614	0.798	0.54	-0.6221782	-5.844529	-0.11189994	NM_003311	PHLDA2
A_23_P148519	0.798	0.541	-0.6211067	-5.845174	-0.1308517	NM_014138	FAM156A
A_23_P85265	0.799	0.541	0.6199021	-5.845897	0.37324446	NM_003140	SRY
A_23_P101380	0.799	0.542	0.6189723	-5.846454	0.17110865	NM_198540	B3GNT8
A_33_P3334423	0.799	0.543	0.617878	-5.847109	0.65032478	NM_001014291	SPRR2G
A_33_P3343496	0.8	0.543	0.6175065	-5.847331	0.2670346	NM_001004740	OR5M1
A_23_P62227	0.8	0.544	0.6153047	-5.848644	0.22797746	NM_025159	CXorf21
A_32_P124245	0.801	0.545	0.6143017	-5.849241	0.29321076	NM_175747	OLIG3
A_33_P3505551	0.802	0.546	0.6121411	-5.850523	0.38938933	BC107073	VN1R3
A_23_P106633	0.802	0.547	-0.611595	-5.850847	-0.22168399	NM_018380	DDX28
A_33_P3380702	0.802	0.547	-0.6114405	-5.850938	-0.20811196	NM_001004738	OR5L1
A_32_P116989	0.802	0.548	-0.6104784	-5.851507	-0.16484034	NM_001143978	ZCCHC18
A_33_P3327504	0.803	0.549	0.6074163	-5.853312	0.06460699	NM_001004760	OR51V1
A_32_P192823	0.804	0.551	0.6047328	-5.854887	0.2167006	NM_175886	PRPS1L1
A_23_P332246	0.804	0.552	0.6038402	-5.85541	0.08788779	NM_005172	ATOH1
A_23_P36624	0.805	0.552	0.6032843	-5.855734	0.14390337	NM_023919	TAS2R7
A_23_P27744	0.805	0.553	-0.6024651	-5.856213	-0.11291023	NM_001080469	FBXO46
A_33_P3380051	0.807	0.556	-0.5976237	-5.859026	-0.15671729	NM_001145113	MYADML2
A_33_P3306202	0.807	0.556	-0.5968364	-5.859482	-0.22199187	AK092711	FAM84A
A_23_P410725	0.807	0.557	-0.5956746	-5.860153	-0.21544793	NM_152356	ZNF491
A_33_P3354836	0.807	0.557	-0.5956732	-5.860154	-0.26319056	NM_001004124	OR4P4
A_23_P36203	0.807	0.557	0.5955519	-5.860224	0.31968294	NM_001004052	OR52B2
A_23_P59825	0.807	0.557	0.5952464	-5.8604	0.05667915	NM_016945	TAS2R16
A_23_P257905	0.808	0.558	-0.5938704	-5.861193	-0.26699177	NM_001810	CENPB
A_32_P54274	0.808	0.559	-0.5936475	-5.861321	-0.26679812	NM_000798	DRD5
A_23_P415411	0.808	0.559	-0.5935972	-5.86135	-0.12206038	NM_003545	HIST1H4E
A_23_P59988	0.808	0.559	0.5931333	-5.861617	0.29512601	NM_054028	SLC35G5
A_23_P99996	0.81	0.562	0.5884808	-5.86428	0.37227843	NM_019066	MAGEL2
A_33_P3351027	0.81	0.563	-0.5874834	-5.864849	-0.28908568	NM_001172086	PEX2
A_24_P23411	0.812	0.565	-0.5844386	-5.866578	-0.15634048	NM_016607	ARMCX3
A_33_P3343790	0.813	0.568	-0.5790893	-5.869595	-0.15525244	NM_001001959	OR11L1
A_23_P110462	0.815	0.571	-0.5743758	-5.872231	-0.05534761	NM_013340	PCDHB1
A_24_P150023	0.815	0.572	0.5737074	-5.872603	0.12774442	NM_002233	KCNA4
A_33_P3241090	0.815	0.572	0.5736945	-5.872611	0.28486932	NM_001005186	OR6Q1
A_33_P3419586	0.816	0.572	0.5726962	-5.873166	0.07488965	NM_001005517	OR5K4
A_33_P3258923	0.816	0.573	0.5721665	-5.87346	0.35281813	NM_005664	MKRN3
A_33_P3392530	0.816	0.573	0.5717784	-5.873675	0.04050029	NM_001099921	MAGEB16
A_23_P323823	0.816	0.573	-0.5716549	-5.873744	-0.22760179	NM_170610	HIST1H2BA
A_23_P141939	0.816	0.574	0.5704121	-5.874432	0.21233437	NM_001001958	OR7G3
A_32_P1712	0.816	0.574	0.570275	-5.874508	0.1008592	NM_002934	RNASE2
A_23_P214565	0.816	0.574	0.5699274	-5.8747	0.28298851	NM_052967	MAS1L
A_33_P3423250	0.817	0.574	-0.5696612	-5.874847	-0.11354643	NM_001134888	RTL1
A_23_P256526	0.817	0.575	-0.5680814	-5.875719	-0.22027897	NM_007136	ZNF80
A_23_P85140	0.817	0.576	-0.5677619	-5.875895	-0.14962003	NM_080390	TCEAL2
A_33_P3410816	0.82	0.581	0.5601752	-5.880047	0.08209512	NM_001001346	CLDN20
A_33_P3424516	0.82	0.581	0.5599732	-5.880157	0.15338453	NM_001004756	OR51M1
A_23_P365738	0.82	0.581	-0.5595272	-5.880399	-0.38784902	NM_015193	ARC
A_23_P29257	0.82	0.582	-0.5582723	-5.88108	-0.16799577	NM_005318	H1F0
A_32_P199551	0.821	0.582	0.557905	-5.881279	0.40588473	NM_001040100	SPTSSB
A_33_P3302295	0.821	0.582	0.5575951	-5.881447	0.24222087	NM_005251	FOXC2
A_23_P365725	0.822	0.584	0.5553811	-5.882643	0.39212631	NM_147199	MRGPRX1
A_23_P148410	0.822	0.584	0.5548794	-5.882913	0.30616653	NM_031894	FTHL17
A_24_P136161	0.822	0.585	0.5545688	-5.883081	0.48827561	NM_001013631	HNRNPCL1
A_23_P81262	0.822	0.585	-0.5531921	-5.883821	-0.263739	NM_018938	PCDHB4
A_33_P3352263	0.822	0.586	0.5525526	-5.884164	0.24901605	NM_001005469	OR5B3
A_23_P336644	0.822	0.586	-0.552526	-5.884178	-0.14763715	NM_145034	TOR1AIP2
A_23_P121851	0.822	0.586	0.5519073	-5.88451	0.28685203	NM_018935	PCDHB15
A_23_P31755	0.823	0.588	0.5498009	-5.885637	0.18829752	NM_000756	CRH
A_33_P3323298	0.824	0.589	0.5486572	-5.886247	0.1666892	NM_002228	JUN
A_33_P3224535	0.824	0.589	0.5482185	-5.886481	0.08573419	NM_001001952	OR5D18
A_23_P29110	0.825	0.59	0.5465542	-5.887365	0.03962341	NM_014406	CCT8L2
A_33_P3266484	0.826	0.592	-0.5438266	-5.88881	-0.0443263	NM_001004485	OR13F1
A_23_P89910	0.827	0.593	-0.5417919	-5.889883	-0.16059932	NM_024707	GEMIN7
A_33_P3385696	0.827	0.594	-0.5406987	-5.890457	-0.22773421	NM_001005163	OR52D1
A_33_P3321462	0.827	0.594	0.5404455	-5.89059	0.24968501	NM_001005218	OR5B21
A_33_P3415430	0.827	0.594	-0.5398747	-5.89089	-0.15254315	NM_005346	HSPA1B
A_33_P3305388	0.827	0.595	-0.5387579	-5.891475	-0.07144892	NM_001004058	OR8K5
A_23_P50031	0.828	0.596	-0.537149	-5.892316	-0.06578604	NM_002550	OR3A1
A_33_P3418005	0.828	0.596	0.5369008	-5.892446	0.06125735	NM_001101357	CCDC160
A_33_P3283833	0.829	0.597	-0.5354843	-5.893184	-0.52288637	NM_004118	FOXS1
A_33_P3292588	0.829	0.598	0.5340316	-5.893939	0.15607854	NM_001143975	UBTFL1
A_33_P3358779	0.829	0.599	0.5335871	-5.894169	0.19036399	NM_001005283	OR9Q2
A_23_P207981	0.829	0.599	-0.5333686	-5.894283	-0.31791457	NM_004232	SOCS6
A_33_P3226985	0.83	0.6	-0.5317227	-5.895134	-0.11967418	NM_003885	CDK5R1
A_33_P3370001	0.83	0.6	-0.5315048	-5.895247	-0.04089688	NM_001001963	OR2L8
A_33_P3307728	0.831	0.601	0.530407	-5.895814	0.10080939	NM_001005405	KRTAP5-11
A_23_P1863	0.831	0.601	-0.5300475	-5.895999	-0.1706413	NM_001005323	OR5AK2
A_24_P58501	0.831	0.602	-0.52926	-5.896404	-0.22228897	NM_001004195	OR4F4
A_32_P23010	0.832	0.603	-0.5268308	-5.897651	-0.0610613	NM_001042631	SDHAF1
A_33_P3389673	0.832	0.603	-0.5266907	-5.897723	-0.26517774	NM_001001954	OR5A2
A_23_P390139	0.832	0.603	-0.5266887	-5.897724	-0.11286308	NM_153015	TMEM74
A_33_P3356816	0.832	0.603	0.5266375	-5.89775	0.33547162	NM_178349	LCE1B
A_23_P204947	0.833	0.606	-0.5230855	-5.899563	-0.20646008	NM_004004	GJB2
A_33_P3420680	0.833	0.606	0.5226907	-5.899764	0.27704561	NM_006161	NEUROG1
A_33_P3397530	0.833	0.607	-0.5214793	-5.900379	-0.19509333	NM_001003750	OR8I2
A_23_P111037	0.834	0.608	-0.5203651	-5.900943	-0.11638508	NM_003529	HIST1H3A
A_33_P3414267	0.835	0.61	0.516987	-5.902647	0.26804966	NM_001052	SSTR4
A_33_P3386203	0.835	0.611	0.5162559	-5.903014	0.04823437	NM_001004693	OR2T10
A_23_P105118	0.835	0.611	0.5159896	-5.903148	0.16709573	NM_001005237	OR51G1
A_23_P331063	0.835	0.611	0.5156295	-5.903329	0.07750357	NM_138733	PGK2
A_23_P366216	0.835	0.612	0.5146849	-5.903802	0.13752948	NM_003524	HIST1H2BH
A_33_P3278951	0.837	0.614	0.5114246	-5.905429	0.20481254	NM_033512	TSPYL5
A_33_P3380477	0.837	0.614	0.5110268	-5.905627	0.17776061	AK122659	HCAR1
A_23_P64448	0.837	0.615	-0.5100244	-5.906125	-0.22604295	NM_003696	OR6A2
A_23_P318860	0.837	0.615	-0.5092342	-5.906517	-0.26911246	NM_005161	APLNR
A_23_P390722	0.839	0.618	-0.5055208	-5.90835	-0.1112179	NM_022347	TOR1AIP2
A_33_P3242064	0.839	0.618	-0.5047883	-5.90871	-0.25599981	NM_001005492	OR5J2
A_24_P318134	0.839	0.619	0.5046892	-5.908759	0.13687937	NM_032786	ZC3H10
A_23_P99771	0.84	0.619	-0.5038003	-5.909195	-0.14243882	NM_006029	PNMA1
A_33_P3230598	0.84	0.62	0.5024405	-5.909861	0.09033957	NM_001191055	ERVV-2
A_24_P88696	0.841	0.621	-0.5014623	-5.910339	-0.28395625	NM_003469	SCG2
A_24_P334640	0.841	0.622	-0.4993147	-5.911385	-0.08674373	NM_133367	PAQR8
A_23_P106080	0.844	0.626	-0.4944943	-5.913717	-0.18109183	NM_032572	RNASE7
A_33_P3266078	0.845	0.627	0.4923688	-5.914738	0.19989999	NM_001004489	OR2AG1
A_33_P3213982	0.845	0.629	-0.4902589	-5.915748	-0.06650523	NM_001004487	OR13J1
A_24_P215653	0.846	0.629	-0.4894251	-5.916145	-0.23369108	NM_175060	CLEC14A
A_23_P58482	0.846	0.63	-0.4877709	-5.916932	-0.13672786	NM_002406	MGAT1
A_33_P3300864	0.847	0.632	-0.4852112	-5.918145	-0.11380745	NM_001005200	OR8H2
A_33_P3356877	0.848	0.634	0.4827213	-5.919319	0.16459923	NM_001001961	OR13C3
A_23_P105923	0.849	0.634	0.4818627	-5.919723	0.12652679	NM_001362	DIO3
A_33_P3391370	0.851	0.638	-0.4767149	-5.922126	-0.21088221	NM_001005491	OR10AG1
A_33_P3366456	0.851	0.639	-0.4749462	-5.922946	-0.2322438	NM_138574	HDGFL1
A_24_P201064	0.852	0.64	-0.4740014	-5.923383	-0.13874364	NM_001201329	PPP1R3B
A_23_P406448	0.853	0.642	-0.4710672	-5.924734	-0.30728067	NM_016370	RAB9B
A_33_P3236833	0.853	0.643	0.4693596	-5.925517	0.14006628	NM_005288	GPR12
A_33_P3363685	0.853	0.644	0.4688845	-5.925734	0.07188294	NM_001005160	OR52A5
A_23_P144369	0.854	0.644	-0.4686316	-5.92585	-0.22155861	NM_153757	NAP1L5
A_32_P179676	0.855	0.646	-0.4651991	-5.927412	-0.078245	NM_016272	TOB2
A_33_P3236177	0.855	0.647	0.4642873	-5.927825	0.17942428	NM_001145	ANG
A_33_P3276475	0.855	0.647	-0.4639991	-5.927956	-0.07824809	NM_020412	CHMP1B
A_24_P203134	0.856	0.648	-0.4631335	-5.928347	-0.18177847	NM_178470	DCAF12L1
A_23_P71757	0.856	0.649	0.461169	-5.929232	0.1733338	NM_021002	IFNA6
A_23_P5370	0.859	0.654	0.4545714	-5.932178	0.08738874	NM_019845	RPRM
A_23_P11070	0.859	0.654	0.453806	-5.932517	0.03443442	NM_032553	GPR174
A_33_P3424062	0.859	0.655	0.4528662	-5.932933	0.20021441	NM_002236	KCNF1
A_23_P53884	0.86	0.655	-0.4520498	-5.933293	-0.21000652	NM_005584	MAB21L1
A_23_P48530	0.86	0.655	0.4519967	-5.933316	0.0451101	NM_032594	INSM2
A_33_P3306232	0.86	0.657	0.4493039	-5.9345	0.06978761	NM_001012977	PABPC1L2A
A_33_P3254912	0.862	0.66	-0.4455953	-5.936119	-0.12689567	NM_001005194	OR8A1
A_33_P3404706	0.862	0.661	0.4447634	-5.93648	0.09869175	NM_001030288	SPN
A_33_P3296308	0.863	0.662	0.4433853	-5.937077	0.07795706	NM_017741	DCAF16
A_33_P3318653	0.864	0.665	-0.4389683	-5.938979	-0.1579217	NM_001005479	OR5H6
A_33_P3303900	0.864	0.665	0.43833	-5.939252	0.09988209	NM_001005161	OR52B4
A_33_P3408042	0.864	0.665	0.4382671	-5.939279	0.1304472	NM_205859	OR2K2
A_33_P3386965	0.865	0.666	-0.4370497	-5.939799	-0.19786452	NM_145167	PIGM
A_33_P3359483	0.865	0.666	0.4368204	-5.939897	0.15135144	NM_054106	OR5AC2
A_23_P217938	0.867	0.67	0.431168	-5.942291	0.08093705	NM_006542	SPHAR
A_24_P281439	0.867	0.672	0.4293345	-5.943062	0.18197725	NM_001004697	OR2T5
A_23_P256561	0.868	0.672	-0.4288816	-5.943251	-0.25018847	NM_006068	TLR6
A_33_P3238548	0.868	0.672	-0.4285153	-5.943405	-0.19600755	NM_025041	C3orf36
A_23_P23507	0.868	0.673	0.427892	-5.943665	0.09888219	NM_001004475	OR10T2
A_33_P3271087	0.868	0.673	0.4275182	-5.943821	0.13861091	NM_005553	KRTAP5-9
A_23_P25155	0.869	0.674	0.4259143	-5.94449	0.16733319	NM_020370	GPR84
A_23_P382835	0.869	0.675	0.4247882	-5.944957	0.22806287	NM_002563	P2RY1
A_23_P12147	0.87	0.676	-0.4227049	-5.945819	-0.124821	NM_152485	C1orf74
A_33_P3237050	0.87	0.676	0.4226755	-5.945831	0.24582265	NM_001004712	OR4K14
A_32_P438767	0.871	0.677	-0.4219069	-5.946148	-0.10738295	NM_024019	NEUROG2
A_33_P3331307	0.871	0.678	0.4205397	-5.946711	0.25975697	NM_006449	CDC42EP3
A_23_P155477	0.871	0.678	0.4202509	-5.946829	0.14885389	NM_016210	C3orf18
A_33_P3322769	0.872	0.68	0.4180829	-5.947717	0.19201226	NM_001005238	OR51G2
A_24_P144377	0.874	0.682	0.4150284	-5.94896	0.09504584	NM_014015	DEXI
A_33_P3383276	0.874	0.682	0.4145395	-5.949158	0.03890567	NM_054105	OR6C2
A_33_P3307119	0.874	0.682	0.4143508	-5.949234	0.16546661	NM_001004759	OR51T1
A_23_P213375	0.874	0.683	-0.4140159	-5.94937	-0.23222922	NM_018936	PCDHB2
A_23_P214487	0.874	0.683	-0.413652	-5.949517	-0.11466549	NM_003542	HIST1H4C
A_33_P3246663	0.874	0.684	0.4124639	-5.949996	0.17080384	NM_001101387	PIRT
A_23_P133359	0.875	0.684	-0.4115149	-5.950378	-0.15463718	NM_030613	ZFP2
A_24_P389415	0.876	0.686	-0.4094704	-5.951198	-0.21758374	NM_007257	PNMA2
A_33_P3331761	0.876	0.687	0.4085514	-5.951565	0.04859843	NM_001001955	OR4C13
A_33_P3254579	0.876	0.687	0.4082537	-5.951684	0.37609893	NM_031957	KRTAP1-5
A_32_P375286	0.877	0.688	-0.4069131	-5.952218	-0.1820618	NM_173658	ZNF660
A_33_P3240244	0.877	0.688	0.4060354	-5.952567	0.18141805	NM_001136003	C2CD4D
A_24_P52293	0.878	0.689	0.4052009	-5.952898	0.14581432	NM_001004488	OR2A25
A_32_P141923	0.878	0.689	0.4049905	-5.952981	0.10041332	NM_199290	NACA2
A_24_P339429	0.878	0.69	-0.4033479	-5.95363	-0.25266511	NM_021012	KCNJ12
A_33_P3260451	0.878	0.69	-0.403213	-5.953683	-0.11217058	NM_201402	USP17L2
A_33_P3417195	0.878	0.691	0.4024177	-5.953996	0.09593459	NM_203425	C17orf82
A_33_P3411165	0.879	0.693	0.3997835	-5.955028	0.07543033	NM_153488	MAGEA2B
A_24_P80181	0.88	0.694	-0.3981734	-5.955656	-0.07583611	NM_017849	TMEM127
A_24_P701776	0.88	0.694	0.3978336	-5.955789	0.12570343	NM_001003702	ARHGEF35
A_23_P352619	0.88	0.695	-0.3974848	-5.955924	-0.193057	NM_052864	TIFA
A_23_P303238	0.881	0.696	-0.395051	-5.956867	-0.11215121	NM_173858	VN1R5
A_23_P83244	0.881	0.697	0.3944409	-5.957102	0.09229566	NM_001005235	OR1L4
A_23_P69012	0.882	0.698	0.3932136	-5.957575	0.14933003	NM_005201	CCR8
A_33_P3392525	0.882	0.699	-0.3920754	-5.958012	-0.11858497	NM_001661	ARL4D
A_33_P3348564	0.884	0.702	0.387057	-5.959923	0.05308377	NM_001005213	OR9G1
A_23_P407614	0.884	0.702	-0.3868177	-5.960014	-0.14430873	NM_152901	PYDC1
A_23_P2745	0.884	0.703	-0.3863852	-5.960177	-0.21140114	NM_006783	GJB6
A_33_P3264179	0.885	0.704	-0.3850931	-5.960665	-0.38731215	NM_178435	LCE3E
A_33_P3378136	0.885	0.704	-0.3850003	-5.9607	-0.09578995	NM_001004735	OR5D14
A_24_P365954	0.885	0.704	0.3847201	-5.960805	0.09165882	NM_020457	THAP11
A_23_P116587	0.886	0.705	0.3828453	-5.961509	0.18190444	NM_006189	OMP
A_23_P13479	0.886	0.706	0.3822666	-5.961725	0.11043041	NM_001004725	OR4S1
A_33_P3332150	0.886	0.706	-0.3814367	-5.962035	-0.11661463	NM_203454	APOBEC4
A_33_P3334348	0.886	0.707	-0.380967	-5.96221	-0.0986147	NM_001145077	LRRC10B
A_33_P3260689	0.887	0.708	-0.3792936	-5.962832	-0.16391223	NM_001017991	H2AFB2
A_33_P3385706	0.887	0.709	-0.3782657	-5.963213	-0.15311044	NM_001005169	OR52I1
A_33_P3266479	0.888	0.71	0.3768766	-5.963726	0.09784034	NM_001005487	OR13G1
A_23_P431330	0.888	0.71	0.3767319	-5.96378	0.09851182	NM_175918	CRIPAK
A_32_P115130	0.888	0.71	-0.376381	-5.963909	-0.04530232	NM_032477	MRPL41
A_23_P21734	0.889	0.711	-0.3757171	-5.964153	-0.0640543	NM_001015891	TAF9
A_33_P3300600	0.889	0.711	0.3753791	-5.964277	0.18199541	NM_001005192	OR7G1
A_33_P3400678	0.889	0.711	0.3751419	-5.964364	0.04695122	NM_001005494	OR6C4
A_24_P210637	0.892	0.716	0.3684319	-5.966805	0.1835685	NM_130468	CHST14
A_32_P11096	0.892	0.716	0.3679148	-5.966991	0.23830134	NM_203303	ZCCHC13
A_33_P3307457	0.892	0.717	0.3668963	-5.967357	0.09163816	NM_031963	KRTAP9-8
A_33_P3334708	0.892	0.718	-0.3659961	-5.96768	-0.10848313	NM_001134659	PRR23A
A_24_P414803	0.893	0.718	-0.3650454	-5.96802	-0.22200714	NM_002667	PLN
A_33_P3343526	0.893	0.719	-0.3646865	-5.968148	-0.16482348	NM_001004743	OR5M9
A_23_P431179	0.894	0.721	-0.3616374	-5.969232	-0.11913586	NM_003538	HIST1H4A
A_32_P17635	0.894	0.722	0.3601187	-5.969768	0.12239246	NM_032102	SRSF8
A_33_P3258206	0.894	0.722	0.3600431	-5.969795	0.11082988	NM_001005278	OR6N2
A_33_P3304576	0.895	0.723	0.358963	-5.970175	0.10481212	NM_001001480	KRTAP5-5
A_33_P3364190	0.895	0.723	-0.3589149	-5.970192	-0.13010529	NM_001004491	OR2AK2
A_32_P78295	0.895	0.724	0.3576723	-5.970628	0.13800989	NM_145178	ATOH7
A_23_P48698	0.895	0.724	-0.357049	-5.970846	-0.23806167	NM_003814	ADAM20
A_23_P11256	0.896	0.725	0.3562716	-5.971117	0.05467677	NM_138703	MAGEE2
A_32_P20523	0.896	0.725	-0.3554603	-5.9714	-0.08159152	NM_145715	TIGD2
A_23_P83347	0.896	0.726	-0.3554164	-5.971415	-0.17083533	NM_145051	RNF183
A_23_P126363	0.896	0.726	0.3545633	-5.971711	0.153161	NM_021794	ADAM30
A_23_P502627	0.896	0.726	0.354141	-5.971858	0.14207398	NM_007156	ZXDA
A_23_P21324	0.896	0.726	-0.35414	-5.971858	-0.57877098	BC103755	TWIST2
A_33_P3257910	0.896	0.726	0.3540941	-5.971874	0.10118336	NM_001168214	C3orf80
A_23_P155890	0.897	0.727	-0.3528909	-5.972291	-0.09017437	NM_032693	NAA11
A_33_P3288574	0.897	0.728	0.3518645	-5.972645	0.08400799	NM_198692	KRTAP10-11
A_33_P3268174	0.897	0.728	-0.3514133	-5.9728	-0.12401119	NM_152903	KBTBD6
A_21_P0006567	0.897	0.729	0.3512724	-5.972848	0.15304548		TCEAL3
A_33_P3228355	0.897	0.729	-0.3508025	-5.97301	-0.17680848	NM_001007253	ERV3-1
A_33_P3295710	0.897	0.729	0.3505448	-5.973098	0.02485468	NM_001005486	OR4K15
A_24_P379233	0.898	0.729	-0.3502725	-5.973192	-0.16107136	NM_024009	GJB3
A_23_P109964	0.898	0.731	0.3481343	-5.973923	0.03013887	NM_032600	CCDC54
A_33_P3266564	0.899	0.732	0.3463169	-5.974541	0.17210422	NM_001012416	KRTAP5-6
A_23_P109913	0.9	0.735	-0.3424726	-5.975837	-0.02719914	NM_006564	CXCR6
A_23_P217507	0.901	0.736	0.3411896	-5.976267	0.09349691	NM_004729	ZBED1
A_23_P164179	0.901	0.737	0.3394064	-5.976861	0.09236561	NM_005749	TOB1
A_23_P24898	0.901	0.738	0.3390653	-5.976974	0.15577142	NM_001004751	OR51D1
A_23_P380724	0.904	0.742	0.3331181	-5.978932	0.08992401	NM_021826	FASTKD5
A_21_P0000092	0.904	0.742	0.3326914	-5.979071	0.10485184	NM_001174108	ZBED6
A_33_P3210160	0.904	0.743	-0.3324085	-5.979163	-0.10300674	NM_001195605	ZNF865
A_33_P3261605	0.904	0.743	-0.3322508	-5.979215	-0.11167832	NR_024626	LINC00483
A_33_P3263666	0.904	0.743	0.3321837	-5.979236	0.05250504	NM_152326	ANKRD9
A_33_P3391796	0.904	0.743	0.3317371	-5.979382	0.2840725	NM_005450	NOG
A_23_P359655	0.904	0.744	-0.3307717	-5.979695	-0.05390071	NM_152437	ZNF664
A_23_P115519	0.905	0.745	-0.3288321	-5.980322	-0.33776649	NM_032563	LCE3D
A_33_P3420640	0.905	0.745	-0.3287063	-5.980362	-0.14413172	NM_001004711	OR4D9
A_23_P19556	0.906	0.748	0.3252169	-5.98148	0.11442686	NM_006581	FUT9
A_24_P712350	0.906	0.748	-0.3250057	-5.981547	-0.09159526	NM_001821	CHML
A_23_P11201	0.907	0.748	0.3247782	-5.98162	0.04594763	NM_001097579	GPR34
A_33_P3264331	0.907	0.749	0.3235005	-5.982025	0.12218654	NM_012183	FOXD3
A_23_P218463	0.907	0.749	-0.3233472	-5.982074	-0.08720917	NM_013376	SERTAD1
A_33_P3366584	0.909	0.753	0.3183433	-5.983647	0.11182446	NM_001005179	OR56A4
A_33_P3268343	0.91	0.755	0.315479	-5.984537	0.10134308	NM_001029891	PGAM4
A_33_P3383246	0.912	0.758	0.311752	-5.985682	0.17204397	NM_001005177	OR52R1
