GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
1889	2.02e-03	2.72e-05	0.1962	4.195782	0.823355	12704.07	ECE1	endothelin converting enzyme 1
102723409	2.02e-03	2.74e-05	0.5397	4.1942928	2.2636611	20.15	LOC102723409	uncharacterized LOC102723409
55733	2.10e-03	2.85e-05	0.335	4.1851603	1.4019606	281.46	HHAT	hedgehog acyltransferase
9832	2.12e-03	2.89e-05	0.7461	-4.181966	-3.1203003	104.59	JAKMIP2	janus kinase and microtubule interacting protein 2
6041	2.14e-03	2.94e-05	0.2899	4.1784236	1.2111892	103.79	RNASEL	ribonuclease L
115271120	2.22e-03	3.05e-05	0.1899	4.1694437	0.791897	177.13	LDLR-AS1	LDLR antisense RNA 1
85315	2.23e-03	3.08e-05	0.3399	-4.1674648	-1.4164475	100.16	PAQR8	progestin and adipoQ receptor family member 8
154	2.28e-03	3.17e-05	0.1772	4.1608858	0.7371869	582.87	ADRB2	adrenoceptor beta 2
350	2.28e-03	3.18e-05	0.8882	-4.1603443	-3.6952126	75.31	APOH	apolipoprotein H
83715	2.29e-03	3.20e-05	0.4501	-4.159014	-1.8721399	247.13	ESPN	espin
254896	2.31e-03	3.24e-05	0.3163	4.1560203	1.3147506	97.67	LOC254896	uncharacterized LOC254896
64581	2.38e-03	3.35e-05	0.4069	4.1480592	1.6877972	68.94	CLEC7A	C-type lectin domain containing 7A
101926969	2.40e-03	3.41e-05	0.6597	-4.1440619	-2.7336766	16.46	LOC101926969	
55314	2.40e-03	3.43e-05	0.1713	4.1429968	0.7095406	249.43	TMEM144	transmembrane protein 144
1280	2.40e-03	3.42e-05	0.3385	-4.1434538	-1.4025258	10780.37	COL2A1	collagen type II alpha 1 chain
129303	2.48e-03	3.55e-05	0.1669	4.1347486	0.6900381	1118.4	TMEM150A	transmembrane protein 150A
85452	2.51e-03	3.63e-05	0.937	-4.1299269	-3.8698493	44	CFAP74	cilia and flagella associated protein 74
149620	2.51e-03	3.64e-05	0.5679	4.1293522	2.3449	244.7	CHIAP2	chitinase, acidic pseudogene 2
3635	2.51e-03	3.64e-05	0.459	4.1291168	1.8954602	1780.94	INPP5D	inositol polyphosphate-5-phosphatase D
153830	2.51e-03	3.65e-05	0.1028	4.1287551	0.4245273	10770.69	RNF145	ring finger protein 145
1606	2.55e-03	3.72e-05	0.1861	4.1239123	0.7673967	631.28	DGKA	diacylglycerol kinase alpha
100507053	2.57e-03	3.80e-05	0.3033	4.1195314	1.2495154	124.39	LOC100507053	uncharacterized LOC100507053
153571	2.57e-03	3.81e-05	0.1944	-4.1189178	-0.8008213	877.76	IRX2-DT	IRX2 divergent transcript
9770	2.57e-03	3.80e-05	0.3841	4.119577	1.5821648	105.85	RASSF2	Ras association domain family member 2
415	2.57e-03	3.78e-05	0.8757	-4.1202534	-3.6080813	20.34	ARSL	arylsulfatase L
8436	2.58e-03	3.84e-05	0.2198	4.1169983	0.9049176	3784.67	CAVIN2	caveolae associated protein 2
375057	2.59e-03	3.87e-05	0.595	-4.1148242	-2.4481876	252.89	STUM	stum, mechanosensory transduction mediator homolog
286077	2.59e-03	3.90e-05	0.0855	4.1134921	0.3515189	3210.54	FAM83H	family with sequence similarity 83 member H
63939	2.59e-03	3.89e-05	0.1904	4.114099	0.7833613	655.76	FAM217B	family with sequence similarity 217 member B
6591	2.67e-03	4.03e-05	0.4808	4.105861	1.9739332	54.72	SNAI2	snail family transcriptional repressor 2
84894	2.67e-03	4.05e-05	0.437	-4.1048134	-1.7936054	431.02	LINGO1	leucine rich repeat and Ig domain containing 1
18	2.70e-03	4.11e-05	0.1704	4.1010581	0.6987965	1629.74	ABAT	4-aminobutyrate aminotransferase
2266	2.71e-03	4.15e-05	1.5757	-4.0990801	-6.4588675	16326.47	FGG	fibrinogen gamma chain
23500	2.71e-03	4.17e-05	0.6507	-4.0980319	-2.6665447	440.02	DAAM2	dishevelled associated activator of morphogenesis 2
284	2.71e-03	4.17e-05	0.8647	-4.0980993	-3.5437795	81.85	ANGPT1	angiopoietin 1
6092	2.72e-03	4.21e-05	0.1975	4.095888	0.8090638	315.96	ROBO2	roundabout guidance receptor 2
644041	2.72e-03	4.22e-05	0.7216	4.0950517	2.955013	18.37	C18orf63	chromosome 18 open reading frame 63
379	2.73e-03	4.24e-05	0.1527	4.0939655	0.6252177	406.57	ARL4D	ADP ribosylation factor like GTPase 4D
151393	2.74e-03	4.28e-05	0.1996	4.0916286	0.8165434	242.61	RMDN2	regulator of microtubule dynamics 2
84152	2.78e-03	4.35e-05	0.3455	4.0878004	1.4124831	1475.35	PPP1R1B	protein phosphatase 1 regulatory inhibitor subunit 1B
7127	2.82e-03	4.43e-05	1.4957	-4.0838912	-6.1084579	403.98	TNFAIP2	TNF alpha induced protein 2
4920	2.86e-03	4.51e-05	0.7572	-4.0797498	-3.0891389	28.27	ROR2	receptor tyrosine kinase like orphan receptor 2
2835	2.86e-03	4.54e-05	1.3885	4.0781293	5.6624058	9.16	GPR12	G protein-coupled receptor 12
100499466	2.86e-03	4.53e-05	0.1721	4.078579	0.7019374	3760.43	LINC00674	long intergenic non-protein coding RNA 674
63910	2.89e-03	4.62e-05	1.3117	-4.0742784	-5.3442579	260.25	SLC17A9	solute carrier family 17 member 9
1268	2.94e-03	4.71e-05	1.3585	-4.0697076	-5.5286884	163.56	CNR1	cannabinoid receptor 1
5738	2.96e-03	4.75e-05	0.2189	4.0673986	0.8903872	3624.5	PTGFRN	prostaglandin F2 receptor inhibitor
163732	2.96e-03	4.78e-05	0.3001	-4.0662591	-1.2201859	168.54	CITED4	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4
200879	2.96e-03	4.79e-05	0.1878	4.0654516	0.7636351	1991.06	LIPH	lipase H
668	3.00e-03	4.89e-05	0.5815	4.0609852	2.3612887	82.86	FOXL2	forkhead box L2
8611	3.00e-03	4.88e-05	0.1795	-4.0610693	-0.7291048	2422.37	PLPP1	phospholipid phosphatase 1
105377616	3.04e-03	4.97e-05	1.0678	4.0571587	4.3321707	10.33	LOC105377616	uncharacterized LOC105377616
57523	3.17e-03	5.19e-05	0.1953	4.0467359	0.7901368	3357.01	NYNRIN	NYN domain and retroviral integrase containing
4693	3.21e-03	5.29e-05	0.7236	4.0425551	2.9252552	47.95	NDP	norrin cystine knot growth factor NDP
56997	3.25e-03	5.40e-05	0.125	-4.0376833	-0.5046489	695.29	COQ8A	coenzyme Q8A
6549	3.25e-03	5.39e-05	0.3679	-4.0380454	-1.4855415	48.64	SLC9A2	solute carrier family 9 member A2
9263	3.25e-03	5.41e-05	0.2066	4.0371881	0.834191	793.98	STK17A	serine/threonine kinase 17a
10507	3.33e-03	5.56e-05	0.1797	-4.0305445	-0.7243057	895.86	SEMA4D	semaphorin 4D
734	3.42e-03	5.73e-05	0.1706	4.0236021	0.6862344	1670.14	OSGIN2	oxidative stress induced growth inhibitor family member 2
133418	3.63e-03	6.09e-05	0.1269	4.0091141	0.5087383	728.1	EMB	embigin
7037	3.64e-03	6.15e-05	0.1369	4.0068854	0.5485314	3698.81	TFRC	transferrin receptor
84645	3.64e-03	6.14e-05	0.2311	4.0072803	0.9261354	512.36	C22orf23	chromosome 22 open reading frame 23
22808	3.71e-03	6.29e-05	0.1426	4.0015713	0.5707305	431.04	MRAS	muscle RAS oncogene homolog
3694	3.73e-03	6.35e-05	0.1954	3.9992681	0.7814156	2847.55	ITGB6	integrin subunit beta 6
100862671	3.82e-03	6.52e-05	0.2205	3.9931603	0.8804753	704.54	TMEM265	transmembrane protein 265
28986	3.82e-03	6.54e-05	0.5797	-3.9924004	-2.3143197	346.72	MAGEH1	MAGE family member H1
4319	3.89e-03	6.69e-05	0.5102	3.9871754	2.0343161	176.02	MMP10	matrix metallopeptidase 10
4647	3.92e-03	6.77e-05	0.4961	-3.9842405	-1.9763934	68.76	MYO7A	myosin VIIA
101928433	3.98e-03	6.89e-05	0.2462	3.9801729	0.9797272	132.61	ATXN1-AS1	ATXN1 antisense RNA 1
92291	4.08e-03	7.11e-05	0.305	3.9725262	1.2116913	137.01	CAPN13	calpain 13
55366	4.08e-03	7.12e-05	0.2388	3.9723439	0.9486313	2023.13	LGR4	leucine rich repeat containing G protein-coupled receptor 4
54852	4.13e-03	7.23e-05	0.161	3.9687463	0.6391336	366.77	PAQR5	progestin and adipoQ receptor family member 5
165679	4.14e-03	7.27e-05	0.1955	3.9674226	0.775562	256.32	SPTSSB	serine palmitoyltransferase small subunit B
80310	4.14e-03	7.28e-05	0.4632	3.9670585	1.8374654	135.11	PDGFD	platelet derived growth factor D
123920	4.17e-03	7.35e-05	0.1791	3.9646107	0.7101472	719.95	CMTM3	CKLF like MARVEL transmembrane domain containing 3
4131	4.18e-03	7.39e-05	0.506	3.9632482	2.0052335	398.4	MAP1B	microtubule associated protein 1B
100134391	4.20e-03	7.46e-05	0.9429	3.9612061	3.7351928	14.63	LOC100134391	uncharacterized LOC100134391
26052	4.23e-03	7.53e-05	0.3335	3.9587864	1.3202181	58.17	DNM3	dynamin 3
6586	4.23e-03	7.64e-05	0.3064	3.955502	1.2121624	431.71	SLIT3	slit guidance ligand 3
55346	4.23e-03	7.57e-05	0.239	3.9577338	0.9458963	1242.84	TCP11L1	t-complex 11 like 1
646	4.23e-03	7.59e-05	0.6882	3.956931	2.7232557	38.46	BNC1	basonuclin 1
9935	4.23e-03	7.63e-05	0.5562	3.9558393	2.2003957	176.98	MAFB	MAF bZIP transcription factor B
5320	4.31e-03	7.80e-05	0.7453	-3.9503564	-2.9443474	76.6	PLA2G2A	phospholipase A2 group IIA
2706	4.34e-03	7.92e-05	0.7483	-3.9469205	-2.953545	286.91	GJB2	gap junction protein beta 2
84290	4.34e-03	7.90e-05	0.8409	3.9474103	3.3194091	16.81	CAPNS2	calpain small subunit 2
124602	4.34e-03	7.92e-05	1.555	-3.9468307	-6.1371662	185.6	KIF19	kinesin family member 19
3777	4.37e-03	8.02e-05	1.1845	-3.9438993	-4.6716924	22.18	KCNK3	potassium two pore domain channel subfamily K member 3
118932	4.37e-03	8.03e-05	0.4665	3.9436189	1.8395728	509.91	ANKRD22	ankyrin repeat domain 22
113220	4.56e-03	8.41e-05	0.4351	-3.9324384	-1.7111908	320.13	KIF12	kinesin family member 12
4680	4.56e-03	8.43e-05	0.2251	3.9317918	0.8851513	21044.75	CEACAM6	CEA cell adhesion molecule 6
8542	4.62e-03	8.58e-05	1.02	-3.9277262	-4.0061365	38.37	APOL1	apolipoprotein L1
7138	4.77e-03	8.87e-05	0.7592	-3.9196876	-2.975674	279.69	TNNT1	troponin T1, slow skeletal type
7849	4.77e-03	8.91e-05	0.9792	-3.9186051	-3.8371799	15.75	PAX8	paired box 8
10570	4.83e-03	9.08e-05	0.4535	3.9140778	1.7748812	101.94	DPYSL4	dihydropyrimidinase like 4
23331	4.83e-03	9.07e-05	0.1584	3.9142273	0.6200991	1060.45	TTC28	tetratricopeptide repeat domain 28
105373116	4.84e-03	9.14e-05	1.094	-3.9122423	-4.2801818	51.72	LOC105373116	uncharacterized LOC105373116
54502	4.84e-03	9.12e-05	0.0957	-3.9127898	-0.3744027	4110.39	RBM47	RNA binding motif protein 47
64764	4.84e-03	9.18e-05	0.1148	-3.9113465	-0.4488385	4962.4	CREB3L2	cAMP responsive element binding protein 3 like 2
5624	4.88e-03	9.27e-05	0.6863	-3.9089332	-2.6825589	110.18	PROC	protein C, inactivator of coagulation factors Va and VIIIa
90701	4.98e-03	9.51e-05	0.216	-3.9027279	-0.8430211	611.91	SEC11C	SEC11 homolog C, signal peptidase complex subunit
27286	4.98e-03	9.49e-05	0.4319	3.9032511	1.6857547	480.16	SRPX2	sushi repeat containing protein X-linked 2
4323	4.98e-03	9.55e-05	0.2183	3.9016488	0.8516817	5042.07	MMP14	matrix metallopeptidase 14
577	5.02e-03	9.64e-05	0.5638	3.8993932	2.1983076	29.72	ADGRB3	adhesion G protein-coupled receptor B3
3977	5.03e-03	9.69e-05	0.3341	-3.8981321	-1.3023912	3635.32	LIFR	LIF receptor subunit alpha
115290	5.04e-03	9.76e-05	0.9708	-3.8966036	-3.7826466	102.57	FBXO17	F-box protein 17
253559	5.06e-03	9.82e-05	0.9675	3.894901	3.7685102	9.75	CADM2	cell adhesion molecule 2
7301	5.06e-03	9.86e-05	0.2483	-3.8939358	-0.9669781	1262.8	TYRO3	TYRO3 protein tyrosine kinase
114876	5.06e-03	9.86e-05	0.2003	-3.8939902	-0.7800031	1263.9	OSBPL1A	oxysterol binding protein like 1A
50651	5.12e-03	1.00e-04	0.5675	-3.8901878	-2.2076506	77.12	SLC45A1	solute carrier family 45 member 1
137075	5.16e-03	1.01e-04	0.169	3.8877873	0.6571412	469.74	CLDN23	claudin 23
121551	5.18e-03	1.02e-04	0.3714	3.8858718	1.4432288	85.99	ABTB3	ankyrin repeat and BTB domain containing 3
80223	5.23e-03	1.03e-04	0.1363	3.8829185	0.5290712	8935.89	RAB11FIP1	RAB11 family interacting protein 1
57447	5.23e-03	1.03e-04	0.2691	3.8822616	1.0448051	205.52	NDRG2	NDRG family member 2
1644	5.29e-03	1.05e-04	0.824	-3.8789866	-3.196411	45.18	DDC	dopa decarboxylase
11069	5.29e-03	1.06e-04	0.3318	-3.8773914	-1.2865922	66.72	RAPGEF4	Rap guanine nucleotide exchange factor 4
100126326	5.29e-03	1.05e-04	0.5329	3.8779687	2.0665966	21.77	MIR936	microRNA 936
1356	5.30e-03	1.06e-04	0.2801	3.8763265	1.0856075	6456.73	CP	ceruloplasmin
387882	5.39e-03	1.08e-04	0.4875	-3.8716025	-1.8873336	157	C12orf75	chromosome 12 open reading frame 75
284119	5.45e-03	1.10e-04	0.2714	3.8681958	1.0497156	1758.75	CAVIN1	caveolae associated protein 1
3949	5.45e-03	1.10e-04	0.1705	3.8675248	0.6595901	9767.44	LDLR	low density lipoprotein receptor
1847	5.47e-03	1.11e-04	0.2193	3.8656267	0.847815	679.93	DUSP5	dual specificity phosphatase 5
347902	5.50e-03	1.12e-04	0.2409	3.8637331	0.9308939	487.66	AMIGO2	adhesion molecule with Ig like domain 2
7039	5.50e-03	1.12e-04	0.2591	3.8622515	1.0005345	479.83	TGFA	transforming growth factor alpha
64399	5.50e-03	1.12e-04	0.593	3.8625563	2.2906735	24.25	HHIP	hedgehog interacting protein
2304	5.50e-03	1.13e-04	1.393	-3.8616656	-5.3792864	166.76	FOXE1	forkhead box E1
1183	5.55e-03	1.14e-04	0.306	-3.8590751	-1.1807196	287.97	CLCN4	chloride voltage-gated channel 4
144245	5.61e-03	1.16e-04	0.1646	3.855169	0.6344978	386.81	ALG10B	ALG10 alpha-1,2-glucosyltransferase B
253982	5.61e-03	1.16e-04	0.8677	-3.8550529	-3.3452215	51.74	ASPHD1	aspartate beta-hydroxylase domain containing 1
9729	5.71e-03	1.19e-04	0.3899	3.8481031	1.5002202	69.63	KIAA0408	KIAA0408
100129845	5.71e-03	1.19e-04	0.9077	-3.8489046	-3.4934873	111.84	PCOLCE-AS1	PCOLCE antisense RNA 1
23221	5.71e-03	1.18e-04	0.1766	3.8500121	0.6799758	10498.91	RHOBTB2	Rho related BTB domain containing 2
85379	5.71e-03	1.19e-04	0.136	3.848039	0.5232936	1725.76	KIAA1671	KIAA1671
50863	6.01e-03	1.26e-04	0.6759	-3.8347381	-2.5917215	175.15	NTM	neurotrimin
9601	6.03e-03	1.26e-04	0.1028	3.833401	0.3940799	12206.83	PDIA4	protein disulfide isomerase family A member 4
414149	6.07e-03	1.28e-04	0.5852	-3.8308378	-2.2419128	34.25	ACBD7	acyl-CoA binding domain containing 7
27324	6.12e-03	1.29e-04	0.1917	-3.8282978	-0.733966	542.66	TOX3	TOX high mobility group box family member 3
222950	6.21e-03	1.31e-04	0.5434	-3.823949	-2.0777699	70.74	NYAP1	neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1
722	6.32e-03	1.34e-04	0.6753	-3.8191688	-2.5791909	455.8	C4BPA	complement component 4 binding protein alpha
283267	6.37e-03	1.35e-04	0.2499	3.8165293	0.9538506	287.69	LINC00294	long intergenic non-protein coding RNA 294
105377599	6.37e-03	1.36e-04	0.747	3.8156778	2.850431	45.51	LOC105377599	uncharacterized LOC105377599
57477	6.44e-03	1.38e-04	0.232	3.812343	0.8845223	639.52	SHROOM4	shroom family member 4
92154	6.44e-03	1.38e-04	0.1024	3.8116827	0.3904685	7814.41	MTSS2	MTSS I-BAR domain containing 2
10161	6.53e-03	1.40e-04	0.3978	3.8078059	1.5147889	844.86	LPAR6	lysophosphatidic acid receptor 6
6548	6.59e-03	1.42e-04	0.136	3.8048345	0.5174613	1610.64	SLC9A1	solute carrier family 9 member A1
201799	6.76e-03	1.46e-04	0.2276	3.7979588	0.8644062	137.91	TMEM154	transmembrane protein 154
3858	6.85e-03	1.48e-04	0.2476	3.7939994	0.9394001	869.77	KRT10	keratin 10
8303	6.86e-03	1.49e-04	0.1449	3.793011	0.549776	2193.98	SNN	stannin
65975	6.86e-03	1.50e-04	0.4203	-3.7918955	-1.5938864	112.2	STK33	serine/threonine kinase 33
2535	6.86e-03	1.50e-04	0.2587	-3.791684	-0.980935	898.39	FZD2	frizzled class receptor 2
2185	6.88e-03	1.51e-04	0.2292	3.7901651	0.8685189	446.02	PTK2B	protein tyrosine kinase 2 beta
64094	6.95e-03	1.53e-04	1.1468	-3.7869576	-4.342771	267.54	SMOC2	SPARC related modular calcium binding 2
1509	6.99e-03	1.54e-04	0.2515	3.7842081	0.9517448	28034.33	CTSD	cathepsin D
94056	6.99e-03	1.54e-04	0.1353	-3.7845292	-0.5120708	1867.37	SYAP1	synapse associated protein 1
105369752	7.20e-03	1.59e-04	0.3743	-3.7764276	-1.4136876	559.11	LOC105369752	uncharacterized LOC105369752
55713	7.21e-03	1.60e-04	0.1597	3.7754157	0.6030771	280.2	ZNF334	zinc finger protein 334
9586	7.21e-03	1.60e-04	0.2956	3.7746506	1.1156309	149.98	CREB5	cAMP responsive element binding protein 5
213	7.54e-03	1.68e-04	0.6704	-3.7630938	-2.5229103	131.56	ALB	albumin
283869	7.64e-03	1.71e-04	0.9498	-3.7590305	-3.5704059	123.86	NPW	neuropeptide W
6195	7.72e-03	1.73e-04	0.1054	3.7558137	0.3957949	1663.03	RPS6KA1	ribosomal protein S6 kinase A1
79734	7.91e-03	1.78e-04	0.2455	-3.7489976	-0.9202886	318.77	KCTD17	potassium channel tetramerization domain containing 17
4832	7.95e-03	1.79e-04	0.1167	3.7470807	0.4373996	793.55	NME3	NME/NM23 nucleoside diphosphate kinase 3
2355	8.00e-03	1.81e-04	0.0976	3.7444743	0.3655759	4772.02	FOSL2	FOS like 2, AP-1 transcription factor subunit
9050	8.00e-03	1.80e-04	0.2537	3.7449382	0.949912	913.52	PSTPIP2	proline-serine-threonine phosphatase interacting protein 2
2709	8.00e-03	1.82e-04	0.8523	3.7429299	3.1899876	24.91	GJB5	gap junction protein beta 5
6764	8.00e-03	1.82e-04	0.2179	3.7429829	0.8154319	1371.27	DENND2B	DENN domain containing 2B
441459	8.05e-03	1.83e-04	0.3468	3.7408356	1.2972404	221.27	ANKRD18B	ankyrin repeat domain 18B
688	8.12e-03	1.85e-04	0.1806	3.7382107	0.6750358	7794.39	KLF5	KLF transcription factor 5
727	8.38e-03	1.92e-04	0.492	-3.7295767	-1.8349918	871.74	C5	complement C5
8431	8.63e-03	1.98e-04	0.5655	-3.7214146	-2.1043254	20.23	NR0B2	nuclear receptor subfamily 0 group B member 2
57821	8.69e-03	2.00e-04	0.7261	-3.7190744	-2.7003211	18.38	CCDC181	coiled-coil domain containing 181
84958	8.72e-03	2.01e-04	0.3114	3.7176016	1.1575825	1841.1	SYTL1	synaptotagmin like 1
138065	8.79e-03	2.03e-04	0.845	-3.7149308	-3.1392053	52.41	RNF183	ring finger protein 183
107986397	9.13e-03	2.13e-04	0.4395	-3.7035733	-1.6276486	46.34	LOC107986397	uncharacterized LOC107986397
2561	9.13e-03	2.12e-04	0.8921	-3.7041246	-3.3043955	123.81	GABRB2	gamma-aminobutyric acid type A receptor subunit beta2
27253	9.13e-03	2.12e-04	0.3978	3.7043159	1.4734123	200.24	PCDH17	protocadherin 17
23092	9.15e-03	2.14e-04	0.3093	-3.7023669	-1.1451793	390.6	ARHGAP26	Rho GTPase activating protein 26
730	9.15e-03	2.15e-04	1.1946	-3.70107	-4.4211708	1027.9	C7	complement C7
1528	9.15e-03	2.14e-04	0.1721	3.7016159	0.6369746	11490.67	CYB5A	cytochrome b5 type A
2254	9.17e-03	2.16e-04	0.2773	-3.7000188	-1.025868	112.78	FGF9	fibroblast growth factor 9
401152	9.19e-03	2.17e-04	0.1688	3.6988552	0.6244264	2463.63	C4orf3	chromosome 4 open reading frame 3
107984298	9.44e-03	2.23e-04	0.6527	3.6909281	2.40895	14.55	LOC107984298	
2232	9.44e-03	2.23e-04	0.2342	3.6913564	0.864461	453.69	FDXR	ferredoxin reductase
57460	9.67e-03	2.29e-04	0.34	-3.684114	-1.2524412	464.68	PPM1H	protein phosphatase, Mg2+/Mn2+ dependent 1H
9749	9.67e-03	2.30e-04	0.3292	-3.683488	-1.2127811	1029.1	PHACTR2	phosphatase and actin regulator 2
131034	9.75e-03	2.33e-04	0.3828	3.680692	1.4089685	37.06	CPNE4	copine 4
2028	9.75e-03	2.33e-04	0.3619	3.6800775	1.3319533	1242.54	ENPEP	glutamyl aminopeptidase
217	9.91e-03	2.38e-04	0.1754	3.6753538	0.6445817	2551.23	ALDH2	aldehyde dehydrogenase 2 family member
163183	9.96e-03	2.39e-04	0.2053	3.6735152	0.7541517	317.26	SYNE4	spectrin repeat containing nuclear envelope family member 4
104355296	1.01e-02	2.44e-04	0.4327	3.6687292	1.5874582	38.98	SCEL-AS1	SCEL antisense RNA 1
60559	1.01e-02	2.44e-04	0.094	3.6680864	0.344923	2090.08	SPCS3	signal peptidase complex subunit 3
58473	1.02e-02	2.48e-04	0.207	-3.6645323	-0.7586121	627.02	PLEKHB1	pleckstrin homology domain containing B1
1956	1.03e-02	2.49e-04	0.3262	3.6633782	1.1949867	6154.15	EGFR	epidermal growth factor receptor
23682	1.03e-02	2.50e-04	0.1786	3.6619752	0.6541983	262.53	RAB38	RAB38, member RAS oncogene family
89876	1.03e-02	2.52e-04	0.7446	-3.660183	-2.7253999	21.93	CFAP91	cilia and flagella associated protein 91
28232	1.04e-02	2.54e-04	0.4969	3.6583764	1.8177054	788.14	SLCO3A1	solute carrier organic anion transporter family member 3A1
27065	1.04e-02	2.55e-04	0.4479	3.6576216	1.6381324	69.55	NSG1	neuronal vesicle trafficking associated 1
11252	1.05e-02	2.57e-04	0.147	3.6548364	0.5371541	5211.84	PACSIN2	protein kinase C and casein kinase substrate in neurons 2
5644	1.05e-02	2.59e-04	1.0294	-3.652974	-3.7601948	43.71	PRSS1	serine protease 1
79573	1.08e-02	2.66e-04	0.138	-3.6464795	-0.503264	560.92	TTC13	tetratricopeptide repeat domain 13
7026	1.08e-02	2.66e-04	0.2117	-3.6465963	-0.771877	2590.67	NR2F2	nuclear receptor subfamily 2 group F member 2
10687	1.08e-02	2.67e-04	0.5773	-3.6457538	-2.1047574	823.58	PNMA2	PNMA family member 2
3428	1.08e-02	2.68e-04	0.5633	3.6441718	2.0528544	315.49	IFI16	interferon gamma inducible protein 16
7188	1.09e-02	2.70e-04	0.1739	3.6426725	0.6333376	192.91	TRAF5	TNF receptor associated factor 5
4488	1.09e-02	2.71e-04	0.3622	-3.6411325	-1.3188015	254.05	MSX2	msh homeobox 2
2054	1.10e-02	2.74e-04	0.1844	-3.6383285	-0.6710075	582.94	STX2	syntaxin 2
151473	1.11e-02	2.79e-04	0.6017	-3.6341001	-2.1864772	162.82	SLC16A14	solute carrier family 16 member 14
773	1.12e-02	2.82e-04	1.1507	-3.6311958	-4.1783414	28.18	CACNA1A	calcium voltage-gated channel subunit alpha1 A
5655	1.12e-02	2.82e-04	1.3624	-3.6315643	-4.9477614	482.16	KLK10	kallikrein related peptidase 10
113026	1.16e-02	2.92e-04	0.1446	3.6227268	0.5238048	852.59	PLCD3	phospholipase C delta 3
9547	1.16e-02	2.93e-04	0.5617	3.6215947	2.0343717	49.92	CXCL14	C-X-C motif chemokine ligand 14
54097	1.17e-02	2.95e-04	0.6448	-3.6193037	-2.3338083	42.99	FAM3B	FAM3 metabolism regulating signaling molecule B
55653	1.17e-02	2.97e-04	0.2325	3.6182604	0.841382	266.54	BCAS4	breast carcinoma amplified sequence 4
100131176	1.18e-02	3.00e-04	1.0641	-3.6152076	-3.8467729	55.89	WDR86-AS1	WDR86 antisense RNA 1
23150	1.19e-02	3.03e-04	0.1631	3.6124717	0.5893667	871.16	FRMD4B	FERM domain containing 4B
153769	1.19e-02	3.04e-04	0.194	3.611707	0.7006494	227.3	SH3RF2	SH3 domain containing ring finger 2
171586	1.19e-02	3.05e-04	0.1859	-3.6108293	-0.6711314	386.37	ABHD3	abhydrolase domain containing 3, phospholipase
27350	1.19e-02	3.05e-04	0.266	3.6107122	0.9603301	582.43	APOBEC3C	apolipoprotein B mRNA editing enzyme catalytic subunit 3C
3159	1.20e-02	3.10e-04	0.1927	-3.6071177	-0.6952676	11005.99	HMGA1	high mobility group AT-hook 1
26301	1.20e-02	3.10e-04	0.2767	3.6064621	0.9977858	136.95	GBGT1	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group)
3679	1.20e-02	3.13e-04	0.6818	-3.6044455	-2.4575896	306.67	ITGA7	integrin subunit alpha 7
2621	1.20e-02	3.09e-04	0.4595	3.6072748	1.6577151	1422.5	GAS6	growth arrest specific 6
9056	1.20e-02	3.12e-04	0.9117	-3.6051695	-3.286967	119.55	SLC7A7	solute carrier family 7 member 7
3073	1.20e-02	3.12e-04	0.0821	3.6053396	0.2958534	4588.58	HEXA	hexosaminidase subunit alpha
9980	1.20e-02	3.09e-04	0.1528	-3.6080337	-0.5513757	820.3	DOP1B	DOP1 leucine zipper like protein B
400935	1.20e-02	3.13e-04	0.8965	-3.6045024	-3.2314948	10.65	IL17REL	interleukin 17 receptor E like
6927	1.21e-02	3.18e-04	0.8442	-3.6005672	-3.0396622	68.84	HNF1A	HNF1 homeobox A
650669	1.21e-02	3.17e-04	0.4678	3.6010464	1.6846335	134.37	GAS6-AS1	GAS6 antisense RNA 1
256764	1.21e-02	3.17e-04	0.4556	3.6009079	1.6405077	72.58	WDR72	WD repeat domain 72
26136	1.21e-02	3.18e-04	0.1203	3.5999886	0.432969	3317.58	TES	testin LIM domain protein
6440	1.21e-02	3.19e-04	0.4816	3.5990771	1.7333834	295620.39	SFTPC	surfactant protein C
439990	1.21e-02	3.21e-04	0.8325	-3.5977142	-2.994945	21.36	LINC00857	long intergenic non-protein coding RNA 857
112268252	1.21e-02	3.21e-04	0.2355	3.5975915	0.8473799	1897.25	LOC112268252	uncharacterized LOC112268252
6531	1.29e-02	3.44e-04	0.3454	-3.5800231	-1.236536	218.27	SLC6A3	solute carrier family 6 member 3
