ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8066521	0.0001021	5.65e-07	9.8303314	6.67522	2.67203986	TP53TG5	TP53 target 5
8153071	0.0001021	5.67e-07	9.8270181	6.67177	2.59190325	FAM135B	family with sequence similarity 135 member B
7899790	0.0001021	5.70e-07	9.8218482	6.66638	3.35901964	TSSK3	testis specific serine kinase 3
8140070	0.0001038	5.87e-07	9.7956036	6.63898	2.15537704	TBL2	transducin (beta)-like 2
8069340	0.0001038	5.87e-07	9.794705	6.63804	1.33191736	YBEY	ybeY metallopeptidase (putative)
8156098	0.0001038	5.89e-07	9.7919193	6.63513	2.46374718	SPATA31D1///SPATA31D3///SPATA31D4///SPATA31D5P	SPATA31 subfamily D member 1///SPATA31 subfamily D member 3///SPATA31 subfamily D member 4///SPATA31 subfamily D member 5, pseudogene
8074771	0.0001039	5.93e-07	9.7861305	6.62907	3.68411954	RIMBP3B///RIMBP3C///RIMBP3	RIMS binding protein 3B///RIMS binding protein 3C///RIMS binding protein 3
8155340	0.0001045	6.00e-07	9.7752027	6.61763	2.42869025	SPATA31A5///SPATA31A3///SPATA31A1///SPATA31C2///LOC642943///SPATA31C1///SPATA31A6///SPATA31A7	SPATA31 subfamily A member 5///SPATA31 subfamily A member 3///SPATA31 subfamily A member 1///SPATA31 subfamily C member 2///SPATA31 subfamily A pseudogene///SPATA31 subfamily C member 1///SPATA31 subfamily A member 6///SPATA31 subfamily A member 7
7914940	0.0001055	6.08e-07	9.7618924	6.60368	1.41487746	MRPS15	mitochondrial ribosomal protein S15
8075850	0.0001109	6.43e-07	9.7100008	6.54913	1.79607839	TEX33	testis expressed 33
8013294	0.0001116	6.55e-07	9.6931715	6.53138	3.0289615	TBC1D26///TBC1D28	TBC1 domain family member 26///TBC1 domain family member 28
8173647	0.0001116	6.57e-07	-9.6902114	6.52825	-1.11937746	ZDHHC15	zinc finger DHHC-type containing 15
8023876	0.0001116	6.60e-07	9.6854085	6.52318	2.17386486	SMIM21	small integral membrane protein 21
7905474	0.0001116	6.65e-07	9.6783656	6.51573	3.72758764	OAZ3	ornithine decarboxylase antizyme 3
8003607	0.0001116	6.70e-07	9.6710369	6.50798	2.51607639	C17orf97	chromosome 17 open reading frame 97
8078046	0.0001116	6.72e-07	9.6693185	6.50616	2.36602621	C3orf20	chromosome 3 open reading frame 20
7919580	0.0001116	6.78e-07	9.6603743	6.4967	1.70310329	LOC100132147///LOC440570	uncharacterized LOC100132147///uncharacterized LOC440570
7919596	0.0001116	6.78e-07	9.6603743	6.4967	1.70310329	LOC100132147///LOC440570	uncharacterized LOC100132147///uncharacterized LOC440570
7907986	0.0001116	6.79e-07	9.6589911	6.49523	1.73347575	RGSL1	regulator of G-protein signaling like 1
8064108	0.0001116	6.85e-07	9.6509621	6.48672	2.23740254	FNDC11	fibronectin type III domain containing 11
8036451	0.0001116	6.87e-07	9.6485178	6.48413	2.89139654	WDR87	WD repeat domain 87
8154892	0.0001116	6.87e-07	9.6483199	6.48392	3.66986836	DNAI1	dynein axonemal intermediate chain 1
8004741	0.0001123	6.95e-07	9.638236	6.47323	1.94055396	CNTROB	centrobin, centriole duplication and spindle assembly protein
8138596	0.0001132	7.07e-07	9.6218164	6.45578	2.25435232	CLK2P1	CDC like kinase 2, pseudogene 1
8074593	0.0001132	7.07e-07	9.6217703	6.45574	3.73109279	RIMBP3B///RIMBP3C///RIMBP3	RIMS binding protein 3B///RIMS binding protein 3C///RIMS binding protein 3
8051119	0.0001137	7.14e-07	9.613165	6.44658	2.48178539	PPM1G	protein phosphatase, Mg2+/Mn2+ dependent 1G
7955195	0.0001138	7.18e-07	9.6074165	6.44047	2.24910989	TROAP	trophinin associated protein
8038177	0.0001138	7.23e-07	9.6014408	6.4341	1.59827586	IZUMO1	izumo sperm-egg fusion 1
7998542	0.0001138	7.25e-07	9.5991902	6.43171	1.68626604	IFT140///IFT140	intraflagellar transport 140///intraflagellar transport 140
7912802	0.0001141	7.30e-07	9.5924614	6.42454	2.85318093	LOC100132147///LOC440570	uncharacterized LOC100132147///uncharacterized LOC440570
8117172	0.0001147	7.37e-07	9.5833104	6.41478	3.06514439	HDGFL1	hepatoma derived growth factor-like 1
7978756	0.0001152	7.44e-07	9.5749714	6.40587	2.53376782	FSCB	fibrous sheath CABYR binding protein
8107970	0.0001194	7.77e-07	9.5350638	6.36318	2.56378854	IL13	interleukin 13
8111512	0.0001194	7.78e-07	9.5333423	6.36133	1.69888132	UGT3A1	UDP glycosyltransferase family 3 member A1
8079563	0.0001199	7.85e-07	9.5258993	6.35335	1.78748975	DHX30	DEAH-box helicase 30
8036720	0.0001213	8.04e-07	9.5041708	6.33001	1.05909739	PAF1	PAF1 homolog, Paf1/RNA polymerase II complex component
8000184	0.0001213	8.04e-07	-9.5039191	6.32974	-1.58028161	IGSF6	immunoglobulin superfamily member 6
8018352	0.0001213	8.05e-07	9.502329	6.32803	2.65308271	SLC25A19	solute carrier family 25 member 19
7964687	0.0001213	8.12e-07	9.4941981	6.31928	1.87192979	C12orf56	chromosome 12 open reading frame 56
8134856	0.0001213	8.13e-07	9.4939887	6.31906	2.86591204	FBXO24	F-box protein 24
7937135	0.0001213	8.16e-07	9.4900657	6.31483	2.56374839	CFAP46	cilia and flagella associated protein 46
7967736	0.0001234	8.34e-07	9.4702843	6.29351	2.10935346	POLE	DNA polymerase epsilon, catalytic subunit
8035146	0.0001253	8.51e-07	9.4513166	6.27303	2.95846764	CALR3	calreticulin 3
7989657	0.0001253	8.55e-07	9.4480057	6.26945	1.663519	KIAA0101	KIAA0101
8094599	0.0001269	8.71e-07	-9.4301269	6.25011	-1.26173536	KLF3	Kruppel like factor 3
7979904	0.0001269	8.78e-07	9.422901	6.24228	2.64381536	ADAM21P1///ADAM21	ADAM metallopeptidase domain 21 pseudogene 1///ADAM metallopeptidase domain 21
8122452	0.0001269	8.84e-07	9.4168533	6.23572	3.37167907	ZC2HC1B	zinc finger C2HC-type containing 1B
7920487	0.0001269	8.86e-07	9.4148445	6.23355	2.00397032	C1orf189	chromosome 1 open reading frame 189
8143279	0.0001269	8.86e-07	-9.4147003	6.23339	-1.32775082	ZC3HAV1	zinc finger CCCH-type containing, antiviral 1
8090018	0.0001269	8.88e-07	-9.4134087	6.23199	-1.26836868	PARP9	poly(ADP-ribose) polymerase family member 9
8158866	0.0001279	9.02e-07	9.3992373	6.2166	1.79957336	POMT1	protein O-mannosyltransferase 1
7985352	0.0001279	9.02e-07	9.3983671	6.21566	1.49725079	CFAP161	cilia and flagella associated protein 161
8126474	0.0001283	9.14e-07	9.3870819	6.20339	1.64623643	MEA1	male-enhanced antigen 1
8165319	0.0001283	9.19e-07	9.3819614	6.19782	2.10982186	FBXW5	F-box and WD repeat domain containing 5
8039462	0.0001283	9.22e-07	9.3788928	6.19448	2.22565561	COX6B2	cytochrome c oxidase subunit 6B2
8135969	0.0001283	9.25e-07	9.3760561	6.1914	2.73443218	CCDC136	coiled-coil domain containing 136
7959330	0.0001283	9.25e-07	9.3759724	6.1913	1.93122764	WDR66	WD repeat domain 66
8063531	0.0001285	9.33e-07	9.3679237	6.18254	2.66999207	FAM209B	family with sequence similarity 209 member B
8134789	0.0001285	9.35e-07	9.3665408	6.18103	1.82901307	STAG3L5P-PVRIG2P-PILRB///PILRB	STAG3L5P-PVRIG2P-PILRB readthrough///paired immunoglobin-like type 2 receptor beta
7905801	0.0001285	9.37e-07	9.3639718	6.17823	2.85097086	TDRD10	tudor domain containing 10
8137639	0.0001302	9.57e-07	9.3453597	6.15793	1.14513839	WDR60	WD repeat domain 60
7913965	0.0001302	9.59e-07	9.3437768	6.1562	2.67726139	ZNF683	zinc finger protein 683
7984819	0.0001302	9.63e-07	9.3397714	6.15182	2.02710375	CCDC33	coiled-coil domain containing 33
8099393	0.0001302	9.70e-07	-9.332693	6.14409	-1.94723325		
8052834	0.0001302	9.72e-07	9.3312133	6.14247	2.2360755	C2orf42	chromosome 2 open reading frame 42
8027947	0.0001302	9.74e-07	9.3293739	6.14046	2.999499	ZBTB32	zinc finger and BTB domain containing 32
7976412	0.0001303	9.82e-07	9.3220991	6.1325	2.46655314	LINC00521	long intergenic non-protein coding RNA 521
7967794	0.0001303	9.86e-07	9.3184832	6.12854	1.58466779	ANKLE2	ankyrin repeat and LEM domain containing 2
7905530	0.0001303	9.90e-07	9.3145346	6.12421	3.80548325	SMCP	sperm mitochondria associated cysteine rich protein
8160900	0.0001303	9.94e-07	9.3113735	6.12075	1.79375561	FAM205BP	transmembrane protein C9orf144B pseudogene
8039078	0.0001303	9.97e-07	9.3086777	6.1178	2.02357504	BIRC8	baculoviral IAP repeat containing 8
8034055	0.0001303	9.98e-07	9.3078877	6.11693	1.052336	KRI1	KRI1 homolog
8007530	0.0001311	1.01e-06	9.2983954	6.10652	3.56418807	C17orf105	chromosome 17 open reading frame 105
7901802	0.0001314	1.01e-06	9.293259	6.10089	1.60354011	MGC34796	sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase) pseudogene
8173217	0.0001318	1.02e-06	-9.2869481	6.09396	-1.48088493	ARHGEF9	Cdc42 guanine nucleotide exchange factor 9
7985025	0.0001319	1.03e-06	9.2827484	6.08935	2.93588082	ODF3L1	outer dense fiber of sperm tails 3 like 1
8014334	0.0001335	1.05e-06	9.2656784	6.07058	2.682277	LYZL6	lysozyme like 6
7931155	0.0001335	1.05e-06	9.2651333	6.06998	2.61337271	FAM24A	family with sequence similarity 24 member A
7993024	0.0001336	1.05e-06	9.260963	6.06539	3.72006961	C16orf71	chromosome 16 open reading frame 71
8061122	0.0001336	1.06e-06	9.255472	6.05934	4.33246007	BANF2	barrier to autointegration factor 2
7905324	0.0001336	1.06e-06	9.2537227	6.05741	2.52507214	C1orf56	chromosome 1 open reading frame 56
8038532	0.0001346	1.07e-06	9.2439383	6.04662	1.74976514	IZUMO2	IZUMO family member 2
8018908	0.0001368	1.09e-06	9.2261101	6.02695	3.81322039	DNAH17	dynein axonemal heavy chain 17
8116313	0.000137	1.10e-06	9.2214969	6.02185	3.85827768	C5orf60	chromosome 5 open reading frame 60
8041804	0.0001387	1.12e-06	9.2066315	6.00541	2.59891432	TMEM247	transmembrane protein 247
8012520	0.0001387	1.12e-06	9.201171	5.99936	3.39077004	CCDC42	coiled-coil domain containing 42
8160906	0.0001387	1.12e-06	9.200196	5.99828	3.06790664		
8078857	0.0001389	1.13e-06	9.1938196	5.99122	3.25292946	TTC21A	tetratricopeptide repeat domain 21A
8101158	0.0001389	1.14e-06	-9.1919424	5.98913	-1.08570568	SCARB2	scavenger receptor class B member 2
7961399	0.0001389	1.14e-06	9.1862199	5.98279	4.21290546	GSG1	germ cell associated 1
8134992	0.0001389	1.15e-06	9.1836503	5.97994	1.91013832	SRRT	serrate, RNA effector molecule
8038515	0.0001389	1.15e-06	9.182415	5.97857	2.25362611	VRK3	vaccinia related kinase 3
8076754	0.000139	1.16e-06	9.1738058	5.96901	2.353062	PKDREJ	polycystin (PKD) family receptor for egg jelly
8034583	0.000139	1.16e-06	9.1727354	5.96782	2.35039407	SYCE2	synaptonemal complex central element protein 2
8121370	0.000139	1.16e-06	9.1721626	5.96719	1.69406818	ARMC2	armadillo repeat containing 2
7921862	0.0001401	1.18e-06	9.1594903	5.9531	2.12029989	CFAP126	cilia and flagella associated protein 126
8154973	0.0001401	1.18e-06	9.1587538	5.95229	3.40639993	C9orf131	chromosome 9 open reading frame 131
8146500	0.0001405	1.19e-06	-9.1532798	5.9462	-1.48008175	LYN	LYN proto-oncogene, Src family tyrosine kinase
8028190	0.0001408	1.19e-06	9.1479477	5.94026	2.15264071	LOC100134317///LOC284412	uncharacterized LOC100134317///uncharacterized LOC284412
8065652	0.0001434	1.22e-06	9.1289861	5.91913	2.79773929	SUN5	Sad1 and UNC84 domain containing 5
8019280	0.0001437	1.23e-06	9.1231107	5.91258	3.04433261	PCYT2	phosphate cytidylyltransferase 2, ethanolamine
8117732	0.0001437	1.23e-06	9.120566	5.90974	1.7879225	OR2H1	olfactory receptor family 2 subfamily H member 1
8011990	0.0001453	1.25e-06	9.1075668	5.89522	2.18962493	TEKT1	tektin 1
7982552	0.0001457	1.26e-06	9.1021965	5.88921	3.29839296	TMCO5A	transmembrane and coiled-coil domains 5A
8019778	0.0001458	1.26e-06	9.0989074	5.88553	3.10725511	PCYT2	phosphate cytidylyltransferase 2, ethanolamine
8109639	0.0001471	1.29e-06	9.0815863	5.86614	2.77042057	PTTG1	pituitary tumor-transforming 1
8156253	0.0001471	1.29e-06	9.0771752	5.8612	2.39806521	SPATA31A5///SPATA31A3///SPATA31A1///SPATA31C2///LOC642943///SPATA31C1///SPATA31A6///SPATA31A7	SPATA31 subfamily A member 5///SPATA31 subfamily A member 3///SPATA31 subfamily A member 1///SPATA31 subfamily C member 2///SPATA31 subfamily A pseudogene///SPATA31 subfamily C member 1///SPATA31 subfamily A member 6///SPATA31 subfamily A member 7
7921895	0.0001471	1.29e-06	9.07629	5.8602	3.21807732	C1orf111	chromosome 1 open reading frame 111
7938133	0.0001471	1.29e-06	9.0759206	5.85979	2.32004296	DNHD1	dynein heavy chain domain 1
8034806	0.0001471	1.29e-06	9.0757185	5.85956	2.07514957	DDX39A	DEAD-box helicase 39A
8038048	0.0001482	1.31e-06	9.0657602	5.84839	2.34078129	CCDC114	coiled-coil domain containing 114
7942073	0.0001488	1.32e-06	9.0594006	5.84125	1.65604986	IGHMBP2	immunoglobulin mu binding protein 2
8138009	0.0001515	1.35e-06	9.040615	5.82014	3.14754096	RSPH10B2///RSPH10B	radial spoke head 10 homolog B2///radial spoke head 10 homolog B
7901253	0.0001519	1.35e-06	9.0353013	5.81416	3.847462	TEX38	testis expressed 38
7970139	0.0001527	1.37e-06	9.0257875	5.80344	1.32765864	TEX29	testis expressed 29
8024373	0.0001527	1.37e-06	9.0247703	5.8023	2.34205975	IZUMO4	IZUMO family member 4
7980069	0.000153	1.38e-06	9.0204444	5.79742	1.12372254	FAM161B	family with sequence similarity 161 member B
8104812	0.0001537	1.39e-06	9.0120909	5.788	2.56781793	TTC23L///TTC23L	tetratricopeptide repeat domain 23 like///tetratricopeptide repeat domain 23 like
8006170	0.0001537	1.39e-06	9.0099076	5.78554	1.24822061	LOC107133515///LRRC37BP1///LRRC37B	SMURF2P1-LRRC37BP1 readthrough transcribed pseudogene///leucine rich repeat containing 37B pseudogene 1///leucine rich repeat containing 37B
8114365	0.0001537	1.40e-06	9.0055108	5.78057	2.01597046	BRD8	bromodomain containing 8
7940005	0.0001537	1.40e-06	9.0047713	5.77974	1.49927596	P2RX3	purinergic receptor P2X 3
7898623	0.0001549	1.42e-06	8.9948592	5.76854	1.89455818	UBXN10	UBX domain protein 10
8131452	0.0001574	1.45e-06	8.9739317	5.74487	3.09506768	RSPH10B2///RSPH10B	radial spoke head 10 homolog B2///radial spoke head 10 homolog B
8017057	0.0001574	1.45e-06	8.9732454	5.74409	2.72952843	C17orf47	chromosome 17 open reading frame 47
8043632	0.0001574	1.46e-06	8.9715147	5.74213	1.44175693	FER1L5	fer-1 like family member 5
7990165	0.0001574	1.46e-06	8.9680273	5.73818	1.42342254	PARP6	poly(ADP-ribose) polymerase family member 6
7974647	0.0001574	1.47e-06	8.9648715	5.7346	1.73203604	TOMM20L	translocase of outer mitochondrial membrane 20 like
8111915	0.0001574	1.47e-06	-8.9639902	5.7336	-1.81118043	SEPP1	selenoprotein P, plasma, 1
8012528	0.0001576	1.48e-06	8.9582694	5.72712	2.41299818	SPDYE4	speedy/RINGO cell cycle regulator family member E4
8174779	0.0001576	1.48e-06	-8.9567988	5.72545	-1.45559825	LAMP2	lysosomal associated membrane protein 2
8155497	0.0001583	1.50e-06	8.9465426	5.71381	2.37871939	FAM27B///FAM27C	family with sequence similarity 27 member B///family with sequence similarity 27 member C
8040053	0.0001583	1.50e-06	8.9458888	5.71306	2.68318307	ALLC	allantoicase
7987163	0.0001583	1.51e-06	8.9394702	5.70577	2.85544075	FMN1	formin 1
8071532	0.0001583	1.51e-06	8.937983	5.70408	3.16046054	RIMBP3B///RIMBP3C///RIMBP3	RIMS binding protein 3B///RIMS binding protein 3C///RIMS binding protein 3
8180344	0.0001583	1.51e-06	-8.9375374	5.70358	-1.26595479	GNAQ	G protein subunit alpha q
8065911	0.0001583	1.52e-06	8.9363762	5.70226	1.94298807	C20orf173	chromosome 20 open reading frame 173
7898916	0.0001587	1.53e-06	8.930419	5.69548	1.22000093	GRHL3	grainyhead like transcription factor 3
8135865	0.0001587	1.53e-06	8.9282486	5.69301	4.92810986	FSCN3	fascin actin-bundling protein 3
7903851	0.0001587	1.54e-06	8.9259974	5.69045	2.21553593	UBL4B	ubiquitin like 4B
8072400	0.0001592	1.55e-06	8.9199595	5.68358	2.95081418	MORC2-AS1	MORC2 antisense RNA 1
7899057	0.0001592	1.55e-06	8.9182057	5.68158	1.21975857	MTFR1L	mitochondrial fission regulator 1 like
7899424	0.0001594	1.56e-06	8.9135813	5.67632	1.05634096	ATPIF1	ATPase inhibitory factor 1
7907893	0.0001594	1.56e-06	-8.9102383	5.67251	-1.79633314	MR1	major histocompatibility complex, class I-related
8099242	0.0001594	1.57e-06	8.9062468	5.66796	1.72352743	CCDC96	coiled-coil domain containing 96
7909225	0.0001594	1.57e-06	8.9057532	5.66739	1.34377725	DYRK3	dual specificity tyrosine phosphorylation regulated kinase 3
8008885	0.0001594	1.57e-06	-8.9039096	5.66529	-2.10283471	MIR21	microRNA 21
8155510	0.0001603	1.59e-06	8.8961545	5.65645	2.08870496	FAM27B///FAM27C	family with sequence similarity 27 member B///family with sequence similarity 27 member C
8059139	0.0001623	1.61e-06	8.8829601	5.64138	1.89909929	ATG9A	autophagy related 9A
7961230	0.0001636	1.64e-06	8.8708736	5.62756	1.41091679	YBX3	Y-box binding protein 3
7994928	0.0001636	1.64e-06	8.8708241	5.6275	2.77604061	PHKG2	phosphorylase kinase catalytic subunit gamma 2
8090388	0.0001653	1.66e-06	8.8591124	5.6141	3.32379211	C3orf22	chromosome 3 open reading frame 22
8152742	0.0001654	1.67e-06	8.8547633	5.60911	2.64223529	FER1L6-AS2	FER1L6 antisense RNA 2
8013574	0.0001654	1.67e-06	8.8530668	5.60717	2.82727082	KRT18P55	keratin 18 pseudogene 55
8178377	0.0001673	1.69e-06	8.8407833	5.59308	1.64347486	DHX16	DEAH-box helicase 16
8091327	0.0001694	1.72e-06	-8.8275623	5.5779	-1.31902646	PLSCR1	phospholipid scramblase 1
7996290	0.0001698	1.73e-06	8.8229106	5.57256	1.6301975	CKLF-CMTM1///CMTM1///CKLF///RHOQ///CMTM1///CKLF	CKLF-CMTM1 readthrough///CKLF like MARVEL transmembrane domain containing 1///chemokine like factor///ras homolog family member Q///CKLF like MARVEL transmembrane domain containing 1///chemokine like factor
8064464	0.0001712	1.75e-06	8.8135102	5.56174	3.38719139	SIRPD	signal regulatory protein delta
8093500	0.0001714	1.76e-06	8.809683	5.55734	2.58180504	TACC3	transforming acidic coiled-coil containing protein 3
8123398	0.0001718	1.76e-06	8.8053895	5.5524	2.88710054	TTLL2	tubulin tyrosine ligase like 2
8040815	0.0001732	1.78e-06	8.7958669	5.54143	4.09333904	ABHD1	abhydrolase domain containing 1
7906642	0.0001737	1.79e-06	8.7907757	5.53556	1.84407589	KLHDC9	kelch domain containing 9
8030076	0.0001755	1.82e-06	8.7793014	5.52232	3.78917657	SPACA4	sperm acrosome associated 4
7893238	0.0001763	1.84e-06	-8.7710965	5.51284	-1.34178793		
8102912	0.0001763	1.84e-06	-8.7704038	5.51204	-1.35647604	TBC1D9	TBC1 domain family member 9
8166335	0.0001765	1.85e-06	-8.7667441	5.50781	-1.37889329	PDHA1	pyruvate dehydrogenase (lipoamide) alpha 1
8003243	0.0001765	1.85e-06	8.762687	5.50312	2.77672357	C16orf95	chromosome 16 open reading frame 95
7898663	0.0001765	1.86e-06	8.7619523	5.50227	1.42404439	PINK1	PTEN induced putative kinase 1
8051097	0.0001765	1.86e-06	8.7595406	5.49948	1.14197357	EIF2B4	eukaryotic translation initiation factor 2B subunit delta
7899016	0.0001782	1.88e-06	-8.7489382	5.48721	-1.23037996	SDHD	succinate dehydrogenase complex subunit D
7915351	0.0001793	1.91e-06	8.7387648	5.47543	2.24270821	SLFNL1	schlafen like 1
7960340	0.0001793	1.91e-06	8.7372392	5.47366	3.24537489	FOXM1	forkhead box M1
7994109	0.0001793	1.92e-06	8.7324106	5.46806	3.53769121	PLK1	polo like kinase 1
7894342	0.0001793	1.93e-06	-8.7290811	5.4642	-2.43852104		
8005117	0.0001793	1.94e-06	8.7235334	5.45776	1.61049518	TBC1D26	TBC1 domain family member 26
8096771	0.0001793	1.94e-06	-8.7232321	5.45741	-1.21476075	OSTC	oligosaccharyltransferase complex non-catalytic subunit
8111629	0.0001793	1.94e-06	8.7231974	5.45737	1.53036204	NUP155	nucleoporin 155
8143486	0.0001793	1.94e-06	8.7228643	5.45698	2.49125214	PRSS58	protease, serine 58
8085283	0.0001793	1.94e-06	8.7218302	5.45578	3.05049496	FANCD2OS	FANCD2 opposite strand
7940349	0.0001798	1.95e-06	8.7172556	5.45047	1.79224529	CCDC86	coiled-coil domain containing 86
8076836	0.0001805	1.97e-06	8.7113604	5.44362	1.65296543	BRD1	bromodomain containing 1
7901229	0.0001818	1.99e-06	8.7009145	5.43147	2.32945346	FAAH	fatty acid amide hydrolase
7909418	0.0001818	1.99e-06	8.700619	5.43113	2.4261455	LOC148696	uncharacterized LOC148696
8024391	0.0001842	2.03e-06	8.6864529	5.41463	2.64879804	DOT1L	DOT1 like histone lysine methyltransferase
7931062	0.0001842	2.03e-06	8.6847673	5.41267	2.14025032	BTBD16	BTB domain containing 16
7947649	0.0001843	2.04e-06	8.6819624	5.4094	1.93724279	CHRM4	cholinergic receptor muscarinic 4
8030299	0.0001853	2.05e-06	8.6749976	5.40128	1.73560257	CCDC155	coiled-coil domain containing 155
