ID	Seqname	Position	Strand	Condition	ConditionNum	GeneName	GeneBiotype	Region	RBPNum	miRNANum	SplicingSiteNum	SNPNum	CellLine	CellLineNum	Technique	TechniqueNum	Quantification
m6A_hg38_10438	chr1	89935120	+	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE124509;m6ACE;Homo_sapiens;HEK293T;FTO_affected|GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	5	LRRC8D	protein_coding	Exon	2	0	0	1	MOLM13;CD8T;HEK293T;LNCaP;RWPE	5	miCLIP ;m6A-CLIP-seq;m6ACE	3	1
m6A_hg38_10439	chr1	89935124	+	GSE63753;miCLIP;Homo_sapiens;HEK293;sysy_antinbody|GSE86336;m6A-CLIP-seq;Homo_sapiens;HeLa;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE125780;DART-seq;Homo_sapiens;HEK293T;M3-depleted|GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	7	LRRC8D	protein_coding	Exon	1	0	0	1	HEK293 ;HeLa;CD8T;HEK293T;LNCaP;RWPE;HEK293E	7	miCLIP ;m6A-CLIP-seq;DART-seq	3	1
m6A_hg38_10441	chr1	89935188	+	GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	2	LRRC8D	protein_coding	Exon	18	0	0	0	LNCaP;RWPE	2	miCLIP 	1	1
m6A_hg38_10442	chr1	89935212	+	GSE125780;DART-seq;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	2	LRRC8D	protein_coding	Exon	24	0	0	0	HEK293T;HEK293E	2	DART-seq;miCLIP 	2	1
m6A_hg38_10443	chr1	89935258	+	GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE125780;DART-seq;Homo_sapiens;HEK293T;M3-depleted|GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	4	LRRC8D	protein_coding	Exon	0	0	0	1	CD8T;HEK293T;LNCaP;RWPE	4	m6A-CLIP-seq;DART-seq;miCLIP 	3	1
m6A_hg38_10444	chr1	89935284	+	GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	2	LRRC8D	protein_coding	Exon	11	0	0	1	LNCaP;RWPE	2	miCLIP 	1	1
m6A_hg38_10445	chr1	89935326	+	GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	2	LRRC8D	protein_coding	Exon	7	0	0	0	CD8T;HEK293E	2	m6A-CLIP-seq;miCLIP 	2	1
m6A_hg38_10446	chr1	89935353	+	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl	3	LRRC8D	protein_coding	Exon	8	0	0	1	MOLM13;CD8T;HEK293T	3	miCLIP ;m6A-CLIP-seq	2	1
m6A_hg38_10447	chr1	89935362	+	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl|GSE134103;miCLIP;Homo_sapiens;HeLa;caRNA|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl	6	LRRC8D	protein_coding	Exon	7	0	0	1	MOLM13;CD8T;LNCaP;RWPE;HeLa;HEK293T	6	miCLIP ;m6A-CLIP-seq;miCLIP2	3	1
m6A_hg38_10448	chr1	89935375	+	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE125780;DART-seq;Homo_sapiens;HEK293T;Ctrl	3	LRRC8D	protein_coding	Exon	4	0	0	0	MOLM13;CD8T;HEK293T	3	miCLIP ;m6A-CLIP-seq;DART-seq	3	1
m6A_hg38_10449	chr1	89935403	+	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl|GSE131316;m6A-label-seq ;Homo_sapiens;HEK293T;Ctrl|GSE134103;miCLIP;Homo_sapiens;HeLa;caRNA|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HeLa;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HepG2;Ctrl	9	LRRC8D	protein_coding	Exon	7	0	0	0	MOLM13;CD8T;LNCaP;RWPE;HEK293T;HeLa;HepG2	7	miCLIP ;m6A-CLIP-seq;m6A-label-seq ;miCLIP2;m6A-SAC-seq	5	1
m6A_hg38_10450	chr1	89935417	+	GSE125240;m6A-REF-seq;Homo_sapiens;Brain;Ctrl|GSE125240;m6A-REF-seq;Homo_sapiens;Liver;Ctrl|GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl|GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	10	LRRC8D	protein_coding	Exon	7	0	0	0	Brain;Liver;MOLM13;CD8T;A549;LNCaP;RWPE;HEK293T;HEK293E	9	m6A-REF-seq;miCLIP ;m6A-CLIP-seq;miCLIP2	4	1
m6A_hg38_10451	chr1	89935422	+	GSE63753;miCLIP;Homo_sapiens;HEK293;sysy_antinbody|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;PCIF1_KO|GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	9	LRRC8D	protein_coding	Exon	7	0	0	0	HEK293 ;CD8T;A549;HEK293T;LNCaP;RWPE;HEK293E	7	miCLIP ;m6A-CLIP-seq;miCLIP2	3	1
m6A_hg38_10452	chr1	89935491	+	GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	2	LRRC8D	protein_coding	Exon	5	0	0	1	HEK293T;HEK293E	2	miCLIP2;miCLIP 	2	1
m6A_hg38_10453	chr1	89935500	+	GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d0	3	LRRC8D	protein_coding	Exon	6	0	0	1	LNCaP;RWPE;HSPC	3	miCLIP ;m6A-SAC-seq	2	1
m6A_hg38_10454	chr1	89935614	+	GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;PCIF1_KO|GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	6	LRRC8D	protein_coding	Exon	4	0	0	0	CD8T;A549;HEK293T;LNCaP;RWPE;HEK293E	6	m6A-CLIP-seq;miCLIP 	2	1
m6A_hg38_10455	chr1	89935646	+	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	3	LRRC8D	protein_coding	3'UTR/Exon	2	1	0	0	MOLM13;LNCaP;RWPE	3	miCLIP 	1	1
m6A_hg38_10456	chr1	89935679	+	GSE86336;m6A-CLIP-seq;Homo_sapiens;HeLa;Ctrl|GSE125780;DART-seq;Homo_sapiens;HEK293T;Ctrl|GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	4	LRRC8D	protein_coding	3'UTR/Exon	5	1	0	0	HeLa;HEK293T;LNCaP;RWPE	4	m6A-CLIP-seq;DART-seq;miCLIP 	3	1
m6A_hg38_10457	chr1	89935704	+	GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	2	LRRC8D	protein_coding	3'UTR/Exon	4	0	0	0	LNCaP;RWPE	2	miCLIP 	1	1
m6A_hg38_10459	chr1	89935793	+	GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE162357;m6A-SAC-seq;Homo_sapiens;HepG2;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d0	4	LRRC8D	protein_coding	3'UTR/Exon	8	5	0	0	CD8T;HEK293E;HepG2;HSPC	4	m6A-CLIP-seq;miCLIP ;m6A-SAC-seq	3	1
m6A_hg38_105788	chr12	133121221	-	GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	3	ZNF891	protein_coding	Exon	3	0	0	0	A549;HEK293T;HEK293E	3	m6A-CLIP-seq;miCLIP 	2	1
m6A_hg38_105791	chr12	133121350	-	GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	2	ZNF891	protein_coding	Exon	0	0	0	0	HEK293T;HEK293E	2	miCLIP 	1	1
m6A_hg38_105792	chr12	133121409	-	GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl	2	ZNF891	protein_coding	Exon	1	0	0	0	CD8T;A549	2	m6A-CLIP-seq	1	1
m6A_hg38_105795	chr12	133121813	-	GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl	2	ZNF891	protein_coding	Exon	2	0	0	0	CD8T;A549	2	m6A-CLIP-seq	1	1
m6A_hg38_105797	chr12	133121905	-	GSE63753;miCLIP;Homo_sapiens;HEK293;sysy_antinbody|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	3	ZNF891	protein_coding	Exon	0	0	0	0	HEK293 ;CD8T;HEK293E	3	miCLIP ;m6A-CLIP-seq	2	1
m6A_hg38_105971	chr13	21177079	+	GSE128699;miCLIP;Homo_sapiens;HCT116;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	2	MRPL57	protein_coding	Exon	10	0	0	0	HCT116;HEK293E	2	miCLIP 	1	1
m6A_hg38_105972	chr13	21177185	+	GSE86336;m6A-CLIP-seq;Homo_sapiens;HeLa;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d3	4	MRPL57	protein_coding	Exon	8	0	0	1	HeLa;HEK293E;HSPC	3	m6A-CLIP-seq;miCLIP ;m6A-SAC-seq	3	1
m6A_hg38_105974	chr13	21177289	+	GSE86336;m6A-CLIP-seq;Homo_sapiens;HeLa;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;PCIF1_KO|GSE54921;PA-m6A-seq;Homo_sapiens;HeLa;Ctrl|GSE128699;miCLIP;Homo_sapiens;HCT116;Ctrl|GSE128699;miCLIP;Homo_sapiens;HCT116;METTL5_KO|GSE124509;m6ACE;Homo_sapiens;HEK293T;Ctrl|GSE124509;m6ACE;Homo_sapiens;HEK293T;sysy202111|GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl|GSE134103;miCLIP;Homo_sapiens;HeLa;mRNA|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	13	MRPL57	protein_coding	3'UTR/Exon	18	1	0	1	HeLa;CD8T;HEK293T;HCT116;LNCaP;RWPE;HEK293E	7	m6A-CLIP-seq;miCLIP ;PA-m6A-seq;m6ACE	4	1
m6A_hg38_105975	chr13	21177296	+	GSE137675;miCLIP;Homo_sapiens;CM2005.1;Ctrl|GSE137675;miCLIP;Homo_sapiens;CRMM1;Ctrl|GSE137675;miCLIP;Homo_sapiens;OCM1;Ctrl|GSE137675;miCLIP;Homo_sapiens;OCM1a;Ctrl|GSE137675;miCLIP;Homo_sapiens;OM431;Ctrl|GSE137675;miCLIP;Homo_sapiens;PIG1;Ctrl	6	MRPL57	protein_coding	3'UTR/Exon	17	2	0	0	CM2005.1;CRMM1;OCM1 ;OCM1a;OM431;PIG1	6	miCLIP 	1	1
m6A_hg38_105976	chr13	21177297	+	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE63753;miCLIP;Homo_sapiens;HEK293;sysy_antinbody|GSE73405;miCLIP;Homo_sapiens;HepG2;Heat_shock|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;PCIF1_KO|GSE128699;miCLIP;Homo_sapiens;HCT116;Ctrl|GSE128699;miCLIP;Homo_sapiens;HCT116;METTL5_KO|GSE128699;miCLIP;Homo_sapiens;HCT116;ZCCHC4_KO|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d0|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d6	14	MRPL57	protein_coding	3'UTR/Exon	18	2	0	0	MOLM13;HEK293 ;HepG2;CD8T;HEK293T;HCT116;HEK293E;HSPC	8	miCLIP ;m6A-CLIP-seq;miCLIP2;m6A-SAC-seq	4	1
m6A_hg38_105977	chr13	21177327	+	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE73405;miCLIP;Homo_sapiens;HepG2;Heat_shock|GSE86336;m6A-CLIP-seq;Homo_sapiens;HeLa;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl|GSE54921;PA-m6A-seq;Homo_sapiens;HeLa;Ctrl|GSE137675;miCLIP;Homo_sapiens;CM2005.1;Ctrl|GSE137675;miCLIP;Homo_sapiens;CRMM1;Ctrl|GSE137675;miCLIP;Homo_sapiens;OCM1;Ctrl|GSE137675;miCLIP;Homo_sapiens;OCM1a;Ctrl|GSE137675;miCLIP;Homo_sapiens;OM431;Ctrl|GSE137675;miCLIP;Homo_sapiens;PIG1;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;ribo|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d3	15	MRPL57	protein_coding	3'UTR/Exon	29	3	0	0	MOLM13;HepG2;HeLa;CD8T;A549;CM2005.1;CRMM1;OCM1 ;OCM1a;OM431;PIG1;HEK293E;HEK293 ;HSPC	14	miCLIP ;m6A-CLIP-seq;PA-m6A-seq;m6A-SAC-seq	4	1
m6A_hg38_105978	chr13	21177343	+	GSE122961;MAZTER-seq;Homo_sapiens;HEK293T;Ctrl|GSE125780;DART-seq;Homo_sapiens;HEK293T;Ctrl|GSE134103;miCLIP;Homo_sapiens;HeLa;mRNA|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	4	MRPL57	protein_coding	3'UTR/Exon	22	0	0	0	HEK293T;HeLa;HEK293E	3	MAZTER-seq;DART-seq;miCLIP 	3	1
m6A_hg38_105979	chr13	21177347	+	GSE125780;DART-seq;Homo_sapiens;HEK293T;Ctrl|GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl|GSE134103;miCLIP;Homo_sapiens;HeLa;mRNA|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	5	MRPL57	protein_coding	3'UTR/Exon	20	0	0	0	HEK293T;LNCaP;RWPE;HeLa;HEK293E	5	DART-seq;miCLIP 	2	1
m6A_hg38_105980	chr13	21177350	+	GSE137675;miCLIP;Homo_sapiens;CM2005.1;Ctrl|GSE137675;miCLIP;Homo_sapiens;CRMM1;Ctrl|GSE137675;miCLIP;Homo_sapiens;OCM1;Ctrl|GSE137675;miCLIP;Homo_sapiens;OCM1a;Ctrl|GSE137675;miCLIP;Homo_sapiens;OM431;Ctrl|GSE137675;miCLIP;Homo_sapiens;PIG1;Ctrl	6	MRPL57	protein_coding	3'UTR/Exon	19	0	0	0	CM2005.1;CRMM1;OCM1 ;OCM1a;OM431;PIG1	6	miCLIP 	1	1
m6A_hg38_105981	chr13	21177351	+	GSE125780;DART-seq;Homo_sapiens;HEK293T;M3-depleted|GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl|GSE134103;miCLIP;Homo_sapiens;HeLa;mRNA|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	5	MRPL57	protein_coding	3'UTR/Exon	19	0	0	0	HEK293T;LNCaP;RWPE;HeLa;HEK293E	5	DART-seq;miCLIP 	2	1
m6A_hg38_105982	chr13	21177388	+	GSE137675;miCLIP;Homo_sapiens;CM2005.1;Ctrl|GSE137675;miCLIP;Homo_sapiens;CRMM1;Ctrl|GSE137675;miCLIP;Homo_sapiens;OCM1;Ctrl|GSE137675;miCLIP;Homo_sapiens;OCM1a;Ctrl|GSE137675;miCLIP;Homo_sapiens;OM431;Ctrl|GSE137675;miCLIP;Homo_sapiens;PIG1;Ctrl	6	MRPL57	protein_coding	3'UTR/Exon	1	0	0	0	CM2005.1;CRMM1;OCM1 ;OCM1a;OM431;PIG1	6	miCLIP 	1	1
m6A_hg38_105984	chr13	21177667	+	GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE128699;miCLIP;Homo_sapiens;HCT116;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d0	5	MRPL57	protein_coding	3'UTR/Exon	2	0	0	0	A549;HEK293T;HCT116;HEK293E;HSPC	5	m6A-CLIP-seq;miCLIP ;m6A-SAC-seq	3	1
m6A_hg38_105988	chr13	21178516	+	GSE122948;miCLIP;Homo_sapiens;HEK293T;PCIF1_KO|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	2	MRPL57	protein_coding	3'UTR/Exon	0	0	0	0	HEK293T;HEK293E	2	miCLIP 	1	1
m6A_hg38_107381	chr13	49630884	+	GSE86336;m6A-CLIP-seq;Homo_sapiens;HeLa;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d9	2	ARL11	protein_coding	Exon	0	0	0	0	HeLa;HSPC	2	m6A-CLIP-seq;m6A-SAC-seq	2	1
m6A_hg38_108115	chr13	87675421	+	GSE134103;miCLIP;Homo_sapiens;HeLa;mRNA|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	2	SLITRK5	protein_coding	Exon	4	0	1	0	HeLa;HEK293E	2	miCLIP 	1	1
m6A_hg38_108116	chr13	87675426	+	GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;Ctrl	2	SLITRK5	protein_coding	Exon	3	0	1	0	HEK293T;HEK293 	2	miCLIP2;m6A-SAC-seq	2	1
m6A_hg38_108120	chr13	87675669	+	GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	2	SLITRK5	protein_coding	Exon	8	0	0	0	HEK293T;HEK293E	2	miCLIP 	1	1
m6A_hg38_108121	chr13	87675808	+	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE86336;m6A-CLIP-seq;Homo_sapiens;HeLa;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;PCIF1_KO|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	5	SLITRK5	protein_coding	Exon	7	0	0	1	MOLM13;HeLa;HEK293T;HEK293E	4	miCLIP ;m6A-CLIP-seq	2	1
m6A_hg38_108124	chr13	87675945	+	GSE122948;miCLIP;Homo_sapiens;HEK293T;PCIF1_KO|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	2	SLITRK5	protein_coding	Exon	3	0	0	0	HEK293T;HEK293E	2	miCLIP 	1	1
m6A_hg38_108126	chr13	87676005	+	GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;Ctrl	4	SLITRK5	protein_coding	Exon	3	0	0	0	HEK293T;HEK293E;HEK293 	3	miCLIP2;miCLIP ;m6A-SAC-seq	3	1
m6A_hg38_108127	chr13	87676027	+	GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	2	SLITRK5	protein_coding	Exon	3	0	0	0	HEK293T;HEK293E	2	miCLIP 	1	1
m6A_hg38_108129	chr13	87676140	+	GSE125240;m6A-REF-seq;Homo_sapiens;Brain;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;PCIF1_KO|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	3	SLITRK5	protein_coding	Exon	2	0	0	0	Brain;HEK293T;HEK293E	3	m6A-REF-seq;miCLIP 	2	1
m6A_hg38_108131	chr13	87676249	+	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE63753;miCLIP;Homo_sapiens;HEK293;Ctrl	2	SLITRK5	protein_coding	Exon	6	0	1	0	MOLM13;HEK293 	2	miCLIP 	1	1
m6A_hg38_108132	chr13	87676260	+	GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	2	SLITRK5	protein_coding	Exon	9	0	1	0	HEK293T;HEK293E	2	miCLIP 	1	1
m6A_hg38_108134	chr13	87676443	+	GSE63753;miCLIP;Homo_sapiens;HEK293;sysy_antinbody|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	2	SLITRK5	protein_coding	Exon	1	0	0	0	HEK293 ;HEK293E	2	miCLIP 	1	1
m6A_hg38_108135	chr13	87676597	+	GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;PCIF1_KO|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	3	SLITRK5	protein_coding	Exon	5	0	0	0	HEK293T;HEK293E	2	miCLIP 	1	1
m6A_hg38_108138	chr13	87676671	+	GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	2	SLITRK5	protein_coding	Exon	1	0	0	0	HEK293T;HEK293E	2	miCLIP 	1	1
m6A_hg38_108140	chr13	87676886	+	GSE63753;miCLIP;Homo_sapiens;HEK293;Ctrl|GSE86336;m6A-CLIP-seq;Homo_sapiens;HeLa;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	5	SLITRK5	protein_coding	Exon	4	0	0	1	HEK293 ;HeLa;HEK293T;HEK293E	4	miCLIP ;m6A-CLIP-seq;miCLIP2	3	1
m6A_hg38_108142	chr13	87677037	+	GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	3	SLITRK5	protein_coding	Exon	1	0	0	0	HEK293T;HEK293E	2	miCLIP ;miCLIP2	2	1
m6A_hg38_108143	chr13	87677097	+	GSE125240;m6A-REF-seq;Homo_sapiens;HEK293;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;PCIF1_KO|GSE131316;m6A-label-seq ;Homo_sapiens;HEK293T;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	6	SLITRK5	protein_coding	Exon	4	0	0	0	HEK293 ;HEK293T;HEK293E	3	m6A-REF-seq;miCLIP ;m6A-label-seq ;miCLIP2	4	1
m6A_hg38_108145	chr13	87677229	+	GSE122948;miCLIP;Homo_sapiens;HEK293T;PCIF1_KO|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	2	SLITRK5	protein_coding	Exon	2	0	0	0	HEK293T;HEK293E	2	miCLIP 	1	1
m6A_hg38_108146	chr13	87677300	+	GSE86336;m6A-CLIP-seq;Homo_sapiens;HeLa;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	4	SLITRK5	protein_coding	Exon	1	0	0	0	HeLa;HEK293T;HEK293E	3	m6A-CLIP-seq;miCLIP 	2	1
m6A_hg38_108148	chr13	87677916	+	GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE131316;m6A-label-seq ;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	3	SLITRK5	protein_coding	Exon	0	0	0	0	HEK293T;HEK293E	2	miCLIP ;m6A-label-seq 	2	1
m6A_hg38_108149	chr13	87677937	+	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE131316;m6A-label-seq ;Homo_sapiens;HEK293T;Ctrl	2	SLITRK5	protein_coding	Exon	0	0	0	0	MOLM13;HEK293T	2	miCLIP ;m6A-label-seq 	2	1
